,,,BESS_01,Wind_01,FC_01
period1,sc01,t0587,,24826.836271283613,0.0
period1,sc01,t0588,,23364.328685383018,0.0
period1,sc01,t0589,,23372.36544086324,0.0
period1,sc01,t0590,,22837.040226470755,0.0
period1,sc01,t0591,,23638.728464086103,0.0
period1,sc01,t0592,,21021.138071475692,0.0
period1,sc01,t0593,,19466.911151329772,0.0
period1,sc01,t0594,,19841.658937354194,0.0
period1,sc01,t0595,,20748.668692181684,0.0
period1,sc01,t0596,,22997.194513427996,0.0
period1,sc01,t0597,,25187.98279462925,0.0
period1,sc01,t0598,,26146.294831343825,0.0
period1,sc01,t0599,,24347.38165384975,0.0
period1,sc01,t0600,,17422.98223275157,0.0
period1,sc01,t0601,,13767.135751157604,0.0
period1,sc01,t0602,,12129.332353741984,0.0
period1,sc01,t0603,,9262.355416894121,0.0
period1,sc01,t0604,,6956.930074565563,0.0
period1,sc01,t0605,,7557.872053725469,0.0
period1,sc01,t0606,,7810.236222070397,0.0
period1,sc01,t0607,,6399.691046486591,0.0
period1,sc01,t0608,,5960.685942313227,0.0
period1,sc01,t0609,,3382.8658383678494,0.0
period1,sc01,t0610,,1353.6608037037174,0.0
period1,sc01,t0611,,33.2862422726736,0.0
period1,sc01,t0612,,180.3480580122984,0.0
period1,sc01,t0613,,349.67140953361115,0.0
period1,sc01,t0614,,29.9604382061166,0.0
period1,sc01,t0615,,35.4643217289954,0.0
period1,sc01,t0616,,666.8806214733813,0.0
period1,sc01,t0617,,1399.3122261691647,0.0
period1,sc01,t0618,,2055.6794483701874,0.0
period1,sc01,t0619,,2373.5006628014266,0.0
period1,sc01,t0620,,2307.0332373380984,0.0
period1,sc01,t0621,,2571.328684649863,0.0
period1,sc01,t0622,,2993.3028209488502,0.0
period1,sc01,t0623,,3247.3357651388233,0.0
period1,sc01,t0624,,3675.366289626503,0.0
period1,sc01,t0625,,3804.1912214167705,0.0
period1,sc01,t0626,,4540.238938369482,0.0
period1,sc01,t0627,,5621.248227897737,0.0
period1,sc01,t0628,,6502.061888920204,0.0
period1,sc01,t0629,,7562.6660060126815,0.0
period1,sc01,t0630,,9042.929886957136,0.0
period1,sc01,t0631,,12895.346866218815,0.0
period1,sc01,t0632,,15399.68268997069,0.0
period1,sc01,t0633,,18238.684142131355,0.0
period1,sc01,t0634,,23627.357380760823,0.0
period1,sc01,t0635,,20768.600765039948,0.0
period1,sc01,t0636,,23848.685888829612,0.0
period1,sc01,t0637,,25931.422762118687,0.0
period1,sc01,t0638,,25336.482260054076,0.0
period1,sc01,t0639,,26383.195971792702,0.0
period1,sc01,t0640,,26593.37633667357,0.0
period1,sc01,t0641,,24685.968689197864,0.0
period1,sc01,t0642,,20889.52200078725,0.0
period1,sc01,t0643,,20329.52883405682,0.0
period1,sc01,t0644,,19722.248674146384,0.0
period1,sc01,t0645,,19884.68993282241,0.0
period1,sc01,t0646,,16369.536751996673,0.0
period1,sc01,t0647,,15400.724641727666,0.0
period1,sc01,t0648,,15827.740750516441,0.0
period1,sc01,t0649,,18240.151771727342,0.0
period1,sc01,t0650,,17295.01756158757,0.0
period1,sc01,t0651,,16242.179879200095,0.0
period1,sc01,t0652,,14970.662124786862,0.0
period1,sc01,t0653,,14295.830913686368,0.0
period1,sc01,t0654,,14158.183991246304,0.0
period1,sc01,t0655,,11784.121618030216,0.0
period1,sc01,t0656,,11140.349602412034,0.0
period1,sc01,t0657,,13846.572425587567,0.0
period1,sc01,t0658,,9060.153995555378,0.0
period1,sc01,t0659,,3350.3965606037964,0.0
period1,sc01,t0660,,4491.246182669025,0.0
period1,sc01,t0661,,6365.839221304806,0.0
period1,sc01,t0662,,3034.060908261111,0.0
period1,sc01,t0663,,4333.612637472647,0.0
period1,sc01,t0664,,5782.3686516845555,0.0
period1,sc01,t0665,,4870.477072303779,0.0
period1,sc01,t0666,,4770.66576948045,0.0
period1,sc01,t0667,,4935.303770099216,0.0
period1,sc01,t0668,,3599.8540131472473,0.0
period1,sc01,t0669,,3601.694459997937,0.0
period1,sc01,t0670,,3432.1368187810767,0.0
period1,sc01,t0671,,2632.9959129335057,0.0
period1,sc01,t0672,,1984.0557881635984,0.0
period1,sc01,t0673,,2056.4299240455935,0.0
period1,sc01,t0674,,2608.049865751406,0.0
period1,sc01,t0675,,3231.4946077917766,0.0
period1,sc01,t0676,,2788.921656779529,0.0
period1,sc01,t0677,,2002.4081951252642,0.0
period1,sc01,t0678,,1381.0679555146496,0.0
period1,sc01,t0679,,1179.6021296132499,0.0
period1,sc01,t0680,,786.9964522201002,0.0
period1,sc01,t0681,,33.7314401553582,0.0
period1,sc01,t0682,,0.001,0.0
period1,sc01,t0683,,0.001,0.0
period1,sc01,t0684,,0.001,0.0
period1,sc01,t0685,,0.001,0.0
period1,sc01,t0686,,0.001,0.0
period1,sc01,t0687,,0.001,0.0
period1,sc01,t0688,,0.001,0.0
period1,sc01,t0689,,0.001,0.0
period1,sc01,t0690,,0.001,0.0
period1,sc01,t0691,,0.001,0.0
period1,sc01,t0692,,0.001,0.0
period1,sc01,t0693,,12.852333664604101,0.0
period1,sc01,t0694,,26.275194049452303,0.0
period1,sc01,t0695,,13.896428308344902,0.0
period1,sc01,t0696,,0.001,0.0
period1,sc01,t0697,,0.001,0.0
period1,sc01,t0698,,0.001,0.0
period1,sc01,t0699,,0.001,0.0
period1,sc01,t0700,,0.001,0.0
period1,sc01,t0701,,0.001,0.0
period1,sc01,t0702,,9.7925605320348,0.0
period1,sc01,t0703,,89.96018012846821,0.0
period1,sc01,t0704,,1639.1738247802723,0.0
period1,sc01,t0705,,2297.820560016843,0.0
period1,sc01,t0706,,2207.5023961221236,0.0
period1,sc01,t0707,,2302.468409404907,0.0
period1,sc01,t0708,,2561.244511487042,0.0
period1,sc01,t0709,,2351.5770708562204,0.0
period1,sc01,t0710,,2000.1402747185614,0.0
period1,sc01,t0711,,1594.9892179438227,0.0
period1,sc01,t0712,,940.8993541876495,0.0
period1,sc01,t0713,,615.393675767377,0.0
period1,sc01,t0714,,914.9343657241599,0.0
period1,sc01,t0715,,2662.308466205015,0.0
period1,sc01,t0716,,6907.286865903276,0.0
period1,sc01,t0717,,9693.873019512646,0.0
period1,sc01,t0718,,7503.32983813065,0.0
period1,sc01,t0719,,4308.0439568333195,0.0
period1,sc01,t0720,,2910.086604867901,0.0
period1,sc01,t0721,,3322.9327196837917,0.0
period1,sc01,t0722,,3691.9450644638746,0.0
period1,sc01,t0723,,3993.929213182753,0.0
period1,sc01,t0724,,4337.206086272588,0.0
period1,sc01,t0725,,3307.669164065998,0.0
period1,sc01,t0726,,2193.474386709531,0.0
period1,sc01,t0727,,1982.2147089896755,0.0
period1,sc01,t0728,,2228.472104520937,0.0
period1,sc01,t0729,,2030.5287049885426,0.0
period1,sc01,t0730,,1305.6709180273876,0.0
period1,sc01,t0731,,1642.7254811559712,0.0
period1,sc01,t0732,,694.1393567567172,0.0
period1,sc01,t0733,,1014.9445634883011,0.0
period1,sc01,t0734,,1079.2555867274555,0.0
period1,sc01,t0735,,1019.3333947401464,0.0
period1,sc01,t0736,,2291.1454929738184,0.0
period1,sc01,t0737,,3188.9618818164663,0.0
period1,sc01,t0738,,3520.2439321895054,0.0
period1,sc01,t0739,,3069.999390951439,0.0
period1,sc01,t0740,,2272.196441015494,0.0
period1,sc01,t0741,,774.3665848988908,0.0
period1,sc01,t0742,,41.0504928223608,0.0
period1,sc01,t0743,,769.7640519460242,0.0
period1,sc01,t0744,,72.1006204107231,0.0
period1,sc01,t0745,,26.8327655379288,0.0
period1,sc01,t0746,,13.549941344588403,0.0
period1,sc01,t0747,,0.001,0.0
period1,sc01,t0748,,0.001,0.0
period1,sc01,t0749,,0.001,0.0
period1,sc01,t0750,,0.001,0.0
period1,sc01,t0751,,0.001,0.0
period1,sc01,t0752,,0.001,0.0
period1,sc01,t0753,,0.001,0.0
period1,sc01,t0754,,0.001,0.0
period1,sc01,t0755,,0.001,0.0
period1,sc01,t0756,,0.001,0.0
period1,sc01,t0757,,0.001,0.0
period1,sc01,t0758,,0.001,0.0
period1,sc01,t0759,,7.3033906550328,0.0
period1,sc01,t0760,,18.553988166448498,0.0
period1,sc01,t0761,,6.3297566961245995,0.0
period1,sc01,t0762,,0.001,0.0
period1,sc01,t0763,,0.001,0.0
period1,sc01,t0764,,0.001,0.0
period1,sc01,t0765,,0.001,0.0
period1,sc01,t0766,,0.001,0.0
period1,sc01,t0767,,0.001,0.0
period1,sc01,t0768,,0.001,0.0
period1,sc01,t0769,,0.001,0.0
period1,sc01,t0770,,0.001,0.0
period1,sc01,t0771,,21.568446125292603,0.0
period1,sc01,t0772,,541.6819781965389,0.0
period1,sc01,t0773,,730.7487013855438,0.0
period1,sc01,t0774,,661.1997380376897,0.0
period1,sc01,t0775,,651.1911533500887,0.0
period1,sc01,t0776,,1408.7788115238754,0.0
period1,sc01,t0777,,2171.1907565901624,0.0
period1,sc01,t0778,,2519.390329808317,0.0
period1,sc01,t0779,,1946.8133312578923,0.0
period1,sc01,t0780,,1370.7182056885101,0.0
period1,sc01,t0781,,355.10928526024117,0.0
period1,sc01,t0782,,43.0641443585952,0.0
period1,sc01,t0783,,29.276343294075897,0.0
period1,sc01,t0784,,12.6711846735336,0.0
period1,sc01,t0785,,0.001,0.0
period1,sc01,t0786,,0.001,0.0
period1,sc01,t0787,,0.001,0.0
period1,sc01,t0788,,0.001,0.0
period1,sc01,t0789,,0.001,0.0
period1,sc01,t0790,,0.001,0.0
period1,sc01,t0791,,0.001,0.0
period1,sc01,t0792,,0.001,0.0
period1,sc01,t0793,,0.001,0.0
period1,sc01,t0794,,2.4474411864463925,0.0
period1,sc01,t0795,,40.4682605080497,0.0
period1,sc01,t0796,,368.1706824889137,0.0
period1,sc01,t0797,,2217.493484730442,0.0
period1,sc01,t0798,,3709.3696898166945,0.0
period1,sc01,t0799,,4076.1297377178917,0.0
period1,sc01,t0800,,4028.7894822675253,0.0
period1,sc01,t0801,,2494.2212671966886,0.0
period1,sc01,t0802,,1741.219516185082,0.0
period1,sc01,t0803,,1617.491515686058,0.0
period1,sc01,t0804,,2234.97303020047,0.0
period1,sc01,t0805,,2831.0242701592747,0.0
period1,sc01,t0806,,2841.5277412870237,0.0
period1,sc01,t0807,,2936.43271759427,0.0
period1,sc01,t0808,,3531.461972182619,0.0
period1,sc01,t0809,,4079.0136305224746,0.0
period1,sc01,t0810,,4439.834100452066,0.0
period1,sc01,t0811,,3879.5527248098774,0.0
period1,sc01,t0812,,3413.2007449476823,0.0
period1,sc01,t0813,,3522.6432847297624,0.0
period1,sc01,t0814,,2668.9651712598593,0.0
period1,sc01,t0815,,2514.8913678503163,0.0
period1,sc01,t0816,,2595.1946402231556,0.0
period1,sc01,t0817,,2490.5682282444523,0.0
period1,sc01,t0818,,2803.179298884337,0.0
period1,sc01,t0819,,3980.0008528959393,0.0
period1,sc01,t0820,,5338.397893132015,0.0
period1,sc01,t0821,,6557.832357831326,0.0
period1,sc01,t0822,,7564.776966941129,0.0
period1,sc01,t0823,,8977.676014734769,0.0
period1,sc01,t0824,,10268.447749836345,0.0
period1,sc01,t0825,,11103.624127932564,0.0
period1,sc01,t0826,,12212.273869163713,0.0
period1,sc01,t0827,,12640.441962729117,0.0
period1,sc01,t0828,,12533.79704256794,0.0
period1,sc01,t0829,,10755.957764153029,0.0
period1,sc01,t0830,,12016.81777849634,0.0
period1,sc01,t0831,,12984.220519405755,0.0
period1,sc01,t0832,,14389.674122993889,0.0
period1,sc01,t0833,,16512.436140361322,0.0
period1,sc01,t0834,,19212.583153768388,0.0
period1,sc01,t0835,,20605.419402839594,0.0
period1,sc01,t0836,,21478.553068112335,0.0
period1,sc01,t0837,,21135.189149455215,0.0
period1,sc01,t0838,,21462.56084770938,0.0
period1,sc01,t0839,,23618.384554166198,0.0
period1,sc01,t0840,,25068.711780369165,0.0
period1,sc01,t0841,,25481.359052763008,0.0
period1,sc01,t0842,,26115.27697823766,0.0
period1,sc01,t0843,,26142.00117302479,0.0
period1,sc01,t0844,,26210.102647700794,0.0
period1,sc01,t0845,,26044.74776400213,0.0
period1,sc01,t0846,,25188.935043264864,0.0
period1,sc01,t0847,,24519.1388860557,0.0
period1,sc01,t0848,,24439.868998706203,0.0
period1,sc01,t0849,,23694.469460313823,0.0
period1,sc01,t0850,,22844.937272878313,0.0
period1,sc01,t0851,,22912.507192652083,0.0
period1,sc01,t0852,,17685.371495453113,0.0
period1,sc01,t0853,,17500.820910573304,0.0
period1,sc01,t0854,,21117.90349882805,0.0
period1,sc01,t0855,,23502.20994452032,0.0
period1,sc01,t0856,,18975.767576468686,0.0
period1,sc01,t0857,,15992.541287909627,0.0
period1,sc01,t0858,,14665.033759563537,0.0
period1,sc01,t0859,,13383.529411701296,0.0
period1,sc01,t0860,,12955.186713140318,0.0
period1,sc01,t0861,,12804.306738210615,0.0
period1,sc01,t0862,,12084.393910192453,0.0
period1,sc01,t0863,,9821.611706882024,0.0
period1,sc01,t0864,,8620.081289919814,0.0
period1,sc01,t0865,,7541.362705165269,0.0
period1,sc01,t0866,,5962.734171520211,0.0
period1,sc01,t0867,,4561.695326574878,0.0
period1,sc01,t0868,,3843.218026030044,0.0
period1,sc01,t0869,,3531.057641746331,0.0
period1,sc01,t0870,,3452.9575078211137,0.0
period1,sc01,t0871,,3135.365712203175,0.0
period1,sc01,t0872,,3043.5908714151815,0.0
period1,sc01,t0873,,3816.3962936561284,0.0
period1,sc01,t0874,,3486.0588303791073,0.0
period1,sc01,t0875,,2556.2993190850757,0.0
period1,sc01,t0876,,1773.9702868380805,0.0
period1,sc01,t0877,,1329.6516360578182,0.0
period1,sc01,t0878,,1683.32937496946,0.0
period1,sc01,t0879,,2739.142575559931,0.0
period1,sc01,t0880,,3358.985886780617,0.0
period1,sc01,t0881,,4466.199057120291,0.0
period1,sc01,t0882,,4582.555042081928,0.0
period1,sc01,t0883,,4283.520232451359,0.0
period1,sc01,t0884,,3913.8786564195193,0.0
period1,sc01,t0885,,3625.3602054708476,0.0
period1,sc01,t0886,,3645.570706190602,0.0
period1,sc01,t0887,,4746.0660508321735,0.0
period1,sc01,t0888,,4322.955889414815,0.0
period1,sc01,t0889,,3549.7242612216232,0.0
period1,sc01,t0890,,3525.676402174593,0.0
period1,sc01,t0891,,3293.6105548541864,0.0
period1,sc01,t0892,,3276.8092424530337,0.0
period1,sc01,t0893,,3572.019592309679,0.0
period1,sc01,t0894,,4258.596622643574,0.0
period1,sc01,t0895,,4626.058484527507,0.0
period1,sc01,t0896,,5265.516685100711,0.0
period1,sc01,t0897,,4993.057519200563,0.0
period1,sc01,t0898,,4080.044904165058,0.0
period1,sc01,t0899,,2772.6906108456965,0.0
period1,sc01,t0900,,2302.243643460456,0.0
period1,sc01,t0901,,2300.52159469865,0.0
period1,sc01,t0902,,2380.167733450501,0.0
period1,sc01,t0903,,2614.2630686391367,0.0
period1,sc01,t0904,,3101.452081760971,0.0
period1,sc01,t0905,,4040.22523367509,0.0
period1,sc01,t0906,,5500.797005422059,0.0
period1,sc01,t0907,,6951.818808579036,0.0
period1,sc01,t0908,,9113.192853378774,0.0
period1,sc01,t0909,,10040.551179052787,0.0
period1,sc01,t0910,,9335.984888550038,0.0
period1,sc01,t0911,,10139.109218620837,0.0
period1,sc01,t0912,,11164.347458342612,0.0
period1,sc01,t0913,,12762.498725655325,0.0
period1,sc01,t0914,,12625.858479522642,0.0
period1,sc01,t0915,,12716.807789822868,0.0
period1,sc01,t0916,,10929.117737457169,0.0
period1,sc01,t0917,,9114.420708483558,0.0
period1,sc01,t0918,,7929.062601962968,0.0
period1,sc01,t0919,,6989.014479775961,0.0
period1,sc01,t0920,,7070.584142491846,0.0
period1,sc01,t0921,,7121.001272344688,0.0
period1,sc01,t0922,,6986.076477826861,0.0
period1,sc01,t0923,,9834.143076838332,0.0
period1,sc01,t0924,,6764.189016871768,0.0
period1,sc01,t0925,,6226.552667369668,0.0
period1,sc01,t0926,,6251.676892588997,0.0
period1,sc01,t0927,,4385.104979639533,0.0
period1,sc01,t0928,,4054.347270902955,0.0
period1,sc01,t0929,,4484.240461632803,0.0
period1,sc01,t0930,,4215.90053833762,0.0
period1,sc01,t0931,,4080.8022101315096,0.0
period1,sc01,t0932,,3763.0488609455906,0.0
period1,sc01,t0933,,2882.5870866630157,0.0
period1,sc01,t0934,,2351.579580053657,0.0
period1,sc01,t0935,,2154.0122490312783,0.0
period1,sc01,t0936,,1992.9530231474762,0.0
period1,sc01,t0937,,1811.8535753069827,0.0
period1,sc01,t0938,,1721.117605339056,0.0
period1,sc01,t0939,,1691.7094004068601,0.0
period1,sc01,t0940,,1389.2609755236952,0.0
period1,sc01,t0941,,1344.8570985194006,0.0
period1,sc01,t0942,,1440.26987649921,0.0
period1,sc01,t0943,,1664.140930007537,0.0
period1,sc01,t0944,,1670.1916136202215,0.0
period1,sc01,t0945,,1334.5447787507333,0.0
period1,sc01,t0946,,636.4227684555378,0.0
period1,sc01,t0947,,1037.6085948951925,0.0
period1,sc01,t0948,,1277.1968881163552,0.0
period1,sc01,t0949,,2228.3092294039943,0.0
period1,sc01,t0950,,2440.328077727243,0.0
period1,sc01,t0951,,3465.2537882600377,0.0
period1,sc01,t0952,,3521.079808388774,0.0
period1,sc01,t0953,,5872.41644899666,0.0
period1,sc01,t0954,,8027.950996872886,0.0
period1,sc01,t0955,,8779.626139188498,0.0
period1,sc01,t0956,,8478.890025627597,0.0
period1,sc01,t0957,,7573.840185547961,0.0
period1,sc01,t0958,,7287.754259321587,0.0
period1,sc01,t0959,,7422.638608265774,0.0
period1,sc01,t0960,,7995.216296941976,0.0
period1,sc01,t0961,,8863.841991585003,0.0
period1,sc01,t0962,,8011.685265647107,0.0
period1,sc01,t0963,,7291.166991493361,0.0
period1,sc01,t0964,,6186.91960683052,0.0
period1,sc01,t0965,,5885.192974577685,0.0
period1,sc01,t0966,,6122.037978902841,0.0
period1,sc01,t0967,,7021.58073983315,0.0
period1,sc01,t0968,,7838.75157837719,0.0
period1,sc01,t0969,,9357.433511791714,0.0
period1,sc01,t0970,,7294.024052771204,0.0
period1,sc01,t0971,,10879.042806434978,0.0
period1,sc01,t0972,,8391.351532104403,0.0
period1,sc01,t0973,,7758.943122295485,0.0
period1,sc01,t0974,,6559.977635249505,0.0
period1,sc01,t0975,,6220.011800675205,0.0
period1,sc01,t0976,,6499.523554593965,0.0
period1,sc01,t0977,,7798.549198827817,0.0
period1,sc01,t0978,,8487.975828179744,0.0
period1,sc01,t0979,,7550.4651395861665,0.0
period1,sc01,t0980,,6971.551018592876,0.0
period1,sc01,t0981,,6313.060406406897,0.0
period1,sc01,t0982,,6067.49445374283,0.0
period1,sc01,t0983,,5963.292106299689,0.0
period1,sc01,t0984,,7281.582915837032,0.0
period1,sc01,t0985,,8463.617787147077,0.0
period1,sc01,t0986,,8271.467156883535,0.0
period1,sc01,t0987,,7191.538271231903,0.0
period1,sc01,t0988,,6644.197568801419,0.0
period1,sc01,t0989,,6385.376424975094,0.0
period1,sc01,t0990,,6013.80651401131,0.0
period1,sc01,t0991,,5242.1952213831155,0.0
period1,sc01,t0992,,4637.212528246917,0.0
period1,sc01,t0993,,4085.134895281672,0.0
period1,sc01,t0994,,3357.225986903507,0.0
period1,sc01,t0995,,2757.876694816041,0.0
period1,sc01,t0996,,2880.2620842101605,0.0
period1,sc01,t0997,,2802.7105326486108,0.0
period1,sc01,t0998,,2990.0984035402107,0.0
period1,sc01,t0999,,3103.463390383081,0.0
period1,sc01,t1000,,4074.6128598048763,0.0
period1,sc01,t1001,,5857.90091162552,0.0
period1,sc01,t1002,,6319.378906822828,0.0
period1,sc01,t1003,,5249.174693235351,0.0
period1,sc01,t1004,,4742.884033456919,0.0
period1,sc01,t1005,,4628.807676731699,0.0
period1,sc01,t1006,,4157.806582019503,0.0
period1,sc01,t1007,,3931.3840128828174,0.0
period1,sc01,t1008,,3768.8269278342977,0.0
period1,sc01,t1009,,2977.248306074788,0.0
period1,sc01,t1010,,2317.5699663943983,0.0
period1,sc01,t1011,,1969.0753769159799,0.0
period1,sc01,t1012,,1549.392170022783,0.0
period1,sc01,t1013,,1425.4120890840773,0.0
period1,sc01,t1014,,1414.172020419675,0.0
period1,sc01,t1015,,1188.4009288597103,0.0
period1,sc01,t1016,,1091.6497711328047,0.0
period1,sc01,t1017,,1424.335415393303,0.0
period1,sc01,t1018,,1510.4268796261176,0.0
period1,sc01,t1019,,1930.7689425929927,0.0
period1,sc01,t1020,,2237.019376223215,0.0
period1,sc01,t1021,,2078.2888275515816,0.0
period1,sc01,t1022,,1676.5929727532298,0.0
period1,sc01,t1023,,1167.7968274586374,0.0
period1,sc01,t1024,,847.2005351885953,0.0
period1,sc01,t1025,,829.1412243309843,0.0
period1,sc01,t1026,,1438.2850592146392,0.0
period1,sc01,t1027,,1602.8701782242715,0.0
period1,sc01,t1028,,1654.1597195709885,0.0
period1,sc01,t1029,,1425.3333840086582,0.0
period1,sc01,t1030,,1160.461622503818,0.0
period1,sc01,t1031,,2019.4898154477953,0.0
period1,sc01,t1032,,1953.2104663793107,0.0
period1,sc01,t1033,,2201.902309252983,0.0
period1,sc01,t1034,,2220.096513214845,0.0
period1,sc01,t1035,,2051.618525985303,0.0
period1,sc01,t1036,,1898.9731184583388,0.0
period1,sc01,t1037,,1937.3450286454363,0.0
period1,sc01,t1038,,2407.487793561677,0.0
period1,sc01,t1039,,2790.5644936662634,0.0
period1,sc01,t1040,,3016.81962707906,0.0
period1,sc01,t1041,,2799.5007041281297,0.0
period1,sc01,t1042,,2895.354172333304,0.0
period1,sc01,t1043,,4308.527692068203,0.0
period1,sc01,t1044,,4525.803098865308,0.0
period1,sc01,t1045,,5482.341079626697,0.0
period1,sc01,t1046,,7122.427944575074,0.0
period1,sc01,t1047,,7950.201266458237,0.0
period1,sc01,t1048,,5762.521028050438,0.0
period1,sc01,t1049,,5864.729864517356,0.0
period1,sc01,t1050,,6424.863259668062,0.0
period1,sc01,t1051,,7072.992322246511,0.0
period1,sc01,t1052,,6852.777406940361,0.0
period1,sc01,t1053,,6251.1703023618265,0.0
period1,sc01,t1054,,5965.805131893414,0.0
period1,sc01,t1055,,4159.853260464736,0.0
period1,sc01,t1056,,3573.120505096391,0.0
period1,sc01,t1057,,2916.9395775232506,0.0
period1,sc01,t1058,,2510.651682336384,0.0
period1,sc01,t1059,,2112.0451882423076,0.0
period1,sc01,t1060,,1262.1858544229651,0.0
period1,sc01,t1061,,677.8566727944894,0.0
period1,sc01,t1062,,618.087914761744,0.0
period1,sc01,t1063,,693.9656297916993,0.0
period1,sc01,t1064,,687.2283277742629,0.0
period1,sc01,t1065,,80.1286801253694,0.0
period1,sc01,t1066,,1.6202813622417345,0.0
period1,sc01,t1067,,0.001,0.0
period1,sc01,t1068,,0.001,0.0
period1,sc01,t1069,,0.001,0.0
period1,sc01,t1070,,0.001,0.0
period1,sc01,t1071,,0.001,0.0
period1,sc01,t1072,,26.376426386568003,0.0
period1,sc01,t1073,,432.0761784830137,0.0
period1,sc01,t1074,,882.9818220995586,0.0
period1,sc01,t1075,,1119.053067595858,0.0
period1,sc01,t1076,,1120.0582156987737,0.0
period1,sc01,t1077,,634.5671527416114,0.0
period1,sc01,t1078,,202.3944995326275,0.0
period1,sc01,t1079,,176.50765658895122,0.0
period1,sc01,t1080,,148.6955109031308,0.0
period1,sc01,t1081,,315.6479849017386,0.0
period1,sc01,t1082,,235.4211564976539,0.0
period1,sc01,t1083,,762.4363995400662,0.0
period1,sc01,t1084,,1135.4498986602898,0.0
period1,sc01,t1085,,1688.5496629623726,0.0
period1,sc01,t1086,,2332.462130961986,0.0
period1,sc01,t1087,,1837.2342314702114,0.0
period1,sc01,t1088,,1110.0876038778463,0.0
period1,sc01,t1089,,32.2118714063079,0.0
period1,sc01,t1090,,0.001,0.0
period1,sc01,t1091,,1040.0130652763826,0.0
period1,sc01,t1092,,1213.8846835719528,0.0
period1,sc01,t1093,,2304.4558241397385,0.0
