,,,BESS_01,Wind_01,FC_01
period1,sc01,t2110,1,0.19556701559982667,1.0
period1,sc01,t2111,1,0.19097007030801513,1.0
period1,sc01,t2112,1,0.20923565161874635,1.0
period1,sc01,t2113,1,0.23957673476455071,1.0
period1,sc01,t2114,1,0.32225611594203585,1.0
period1,sc01,t2115,1,0.38024143570899116,1.0
period1,sc01,t2116,1,0.5452010798410718,1.0
period1,sc01,t2117,1,0.7021923666178355,1.0
period1,sc01,t2118,1,0.8366908697077892,1.0
period1,sc01,t2119,1,0.8755419598746379,1.0
period1,sc01,t2120,1,0.8665480011795095,1.0
period1,sc01,t2121,1,0.8724268682566733,1.0
period1,sc01,t2122,1,0.8181045746358115,1.0
period1,sc01,t2123,1,0.39437773405376164,1.0
period1,sc01,t2124,1,0.12272838645943376,1.0
period1,sc01,t2125,1,0.03777665801649282,1.0
period1,sc01,t2126,1,1.3088805288883605e-05,1.0
period1,sc01,t2127,1,0.0,1.0
period1,sc01,t2128,1,0.024449034438837988,1.0
period1,sc01,t2129,1,0.15005169899466245,1.0
period1,sc01,t2130,1,0.3070751504764151,1.0
period1,sc01,t2131,1,0.37051669183305475,1.0
period1,sc01,t2132,1,0.351610075158356,1.0
period1,sc01,t2133,1,0.35442567385424756,1.0
period1,sc01,t2134,1,0.3752471339638699,1.0
period1,sc01,t2135,1,0.3510466380215214,1.0
period1,sc01,t2136,1,0.3082224551303566,1.0
period1,sc01,t2137,1,0.2599361344732099,1.0
period1,sc01,t2138,1,0.20793059143826922,1.0
period1,sc01,t2139,1,0.1535204307763528,1.0
period1,sc01,t2140,1,0.11963518303753017,1.0
period1,sc01,t2141,1,0.08387271709721586,1.0
period1,sc01,t2142,1,0.06155186880770712,1.0
period1,sc01,t2143,1,0.054380729443488755,1.0
period1,sc01,t2144,1,0.01381201111106046,1.0
period1,sc01,t2145,1,0.02164722290879139,1.0
period1,sc01,t2146,1,0.028820472417151112,1.0
period1,sc01,t2147,1,0.0205094573068437,1.0
period1,sc01,t2148,1,0.0334478915048592,1.0
period1,sc01,t2149,1,0.0620168977244907,1.0
period1,sc01,t2150,1,0.07676404994508751,1.0
period1,sc01,t2151,1,0.12378626498704193,1.0
period1,sc01,t2152,1,0.1412192548293776,1.0
period1,sc01,t2153,1,0.14231570070647412,1.0
period1,sc01,t2154,1,0.19147446440534333,1.0
period1,sc01,t2155,1,0.27541333412536995,1.0
period1,sc01,t2156,1,0.24434135983723537,1.0
period1,sc01,t2157,1,0.1731899551190292,1.0
period1,sc01,t2158,1,0.10495196640258597,1.0
period1,sc01,t2159,1,0.07462183999443957,1.0
period1,sc01,t2160,1,0.0703141718772456,1.0
period1,sc01,t2161,1,0.060048151400867944,1.0
period1,sc01,t2162,1,0.037074598750514796,1.0
period1,sc01,t2163,1,0.00965977640301942,1.0
period1,sc01,t2164,1,0.00074243347376274,1.0
period1,sc01,t2165,1,0.0,1.0
period1,sc01,t2166,1,0.0,1.0
period1,sc01,t2167,1,0.0,1.0
period1,sc01,t2168,1,0.0,1.0
period1,sc01,t2169,1,0.0,1.0
period1,sc01,t2170,1,0.0,1.0
period1,sc01,t2171,1,0.0,1.0
period1,sc01,t2172,1,0.0,1.0
period1,sc01,t2173,1,0.0,1.0
period1,sc01,t2174,1,0.0,1.0
period1,sc01,t2175,1,0.0,1.0
period1,sc01,t2176,1,0.00047537827248186,1.0
period1,sc01,t2177,1,0.00604243378866852,1.0
period1,sc01,t2178,1,0.03300348999572217,1.0
period1,sc01,t2179,1,0.04417405977575565,1.0
period1,sc01,t2180,1,0.04737264138208125,1.0
period1,sc01,t2181,1,0.042665956790107415,1.0
period1,sc01,t2182,1,0.03370195679483421,1.0
period1,sc01,t2183,1,0.04009373564960943,1.0
period1,sc01,t2184,1,0.04579017479898939,1.0
period1,sc01,t2185,1,0.039111355683799115,1.0
period1,sc01,t2186,1,0.02251530752887413,1.0
period1,sc01,t2187,1,0.0014699046110646602,1.0
period1,sc01,t2188,1,0.00074107467960939,1.0
period1,sc01,t2189,1,0.0,1.0
period1,sc01,t2190,1,0.0,1.0
period1,sc01,t2191,1,0.0,1.0
period1,sc01,t2192,1,0.0,1.0
period1,sc01,t2193,1,0.0,1.0
period1,sc01,t2194,1,0.0,1.0
period1,sc01,t2195,1,0.0,1.0
period1,sc01,t2196,1,0.0,1.0
period1,sc01,t2197,1,0.0,1.0
period1,sc01,t2198,1,0.0,1.0
period1,sc01,t2199,1,0.0,1.0
period1,sc01,t2200,1,0.00047028064594815006,1.0
period1,sc01,t2201,1,0.02401411871362077,1.0
period1,sc01,t2202,1,0.06422663147957774,1.0
period1,sc01,t2203,1,0.07861065477603363,1.0
period1,sc01,t2204,1,0.07441349643148275,1.0
period1,sc01,t2205,1,0.06047055437907915,1.0
period1,sc01,t2206,1,0.03645782289504549,1.0
period1,sc01,t2207,1,0.02247119318762028,1.0
period1,sc01,t2208,1,0.00141087684003975,1.0
period1,sc01,t2209,1,0.00072630383981364,1.0
period1,sc01,t2210,1,0.0,1.0
period1,sc01,t2211,1,0.0,1.0
period1,sc01,t2212,1,0.0,1.0
period1,sc01,t2213,1,0.0,1.0
period1,sc01,t2214,1,0.0,1.0
period1,sc01,t2215,1,0.00077341011133923,1.0
period1,sc01,t2216,1,0.00762552630371358,1.0
period1,sc01,t2217,1,0.00115191381523977,1.0
period1,sc01,t2218,1,0.00134686751373351,1.0
period1,sc01,t2219,1,0.0014612823575829,1.0
period1,sc01,t2220,1,0.03564204383724903,1.0
period1,sc01,t2221,1,0.052469737194930664,1.0
period1,sc01,t2222,1,0.05851111008847176,1.0
period1,sc01,t2223,1,0.05254169526606789,1.0
period1,sc01,t2224,1,0.05111758911391263,1.0
period1,sc01,t2225,1,0.07752387995909091,1.0
period1,sc01,t2226,1,0.12962413816636617,1.0
period1,sc01,t2227,1,0.1826908161139035,1.0
period1,sc01,t2228,1,0.2272891781630961,1.0
period1,sc01,t2229,1,0.259212363459497,1.0
period1,sc01,t2230,1,0.3084887119618115,1.0
period1,sc01,t2231,1,0.34160949041996963,1.0
period1,sc01,t2232,1,0.28325111004375036,1.0
period1,sc01,t2233,1,0.21600246558085065,1.0
period1,sc01,t2234,1,0.12276744994520199,1.0
period1,sc01,t2235,1,0.04189558139647614,1.0
period1,sc01,t2236,1,0.29423899757798605,1.0
period1,sc01,t2237,1,0.6135864657216896,1.0
period1,sc01,t2238,1,0.6978373262361907,1.0
period1,sc01,t2239,1,0.6237611626185734,1.0
period1,sc01,t2240,1,0.38323087562760455,1.0
period1,sc01,t2241,1,0.3451574110727718,1.0
period1,sc01,t2242,1,0.21238268338988153,1.0
period1,sc01,t2243,1,0.10363975051887576,1.0
period1,sc01,t2244,1,0.09243778234792006,1.0
period1,sc01,t2245,1,0.07734525925789972,1.0
period1,sc01,t2246,1,0.07931171693434833,1.0
period1,sc01,t2247,1,0.09668930042736604,1.0
period1,sc01,t2248,1,0.09621178254666207,1.0
period1,sc01,t2249,1,0.10595387878668099,1.0
period1,sc01,t2250,1,0.14298009743050777,1.0
period1,sc01,t2251,1,0.1406417948007606,1.0
period1,sc01,t2252,1,0.12011676963438674,1.0
period1,sc01,t2253,1,0.14555475497085302,1.0
period1,sc01,t2254,1,0.23992851722820815,1.0
period1,sc01,t2255,1,0.43768215192966153,1.0
period1,sc01,t2256,1,0.5325383618827214,1.0
period1,sc01,t2257,1,0.43623351692029577,1.0
period1,sc01,t2258,1,0.33516928866678275,1.0
period1,sc01,t2259,1,0.251514859997081,1.0
period1,sc01,t2260,1,0.253725709515182,1.0
period1,sc01,t2261,1,0.2868006523968041,1.0
period1,sc01,t2262,1,0.2922864420522929,1.0
period1,sc01,t2263,1,0.2822199900801875,1.0
period1,sc01,t2264,1,0.2299886077586031,1.0
period1,sc01,t2265,1,0.35708523417706833,1.0
period1,sc01,t2266,1,0.30917592566196966,1.0
period1,sc01,t2267,1,0.16858578081568681,1.0
period1,sc01,t2268,1,0.15250685176046522,1.0
period1,sc01,t2269,1,0.1903485045138174,1.0
period1,sc01,t2270,1,0.19645182025587404,1.0
period1,sc01,t2271,1,0.2313415020670055,1.0
period1,sc01,t2272,1,0.3183776882136115,1.0
period1,sc01,t2273,1,0.32045442272289976,1.0
period1,sc01,t2274,1,0.12519163865322955,1.0
period1,sc01,t2275,1,0.07110734995192022,1.0
period1,sc01,t2276,1,0.06702064578951408,1.0
period1,sc01,t2277,1,0.07027163248667824,1.0
period1,sc01,t2278,1,0.06562262874195081,1.0
period1,sc01,t2279,1,0.060271626163198956,1.0
period1,sc01,t2280,1,0.02359151086112532,1.0
period1,sc01,t2281,1,0.00130665437052381,1.0
period1,sc01,t2282,1,0.0010999222193787302,1.0
period1,sc01,t2283,1,0.027412793146619912,1.0
period1,sc01,t2284,1,0.058484038293231656,1.0
period1,sc01,t2285,1,0.09831305676465514,1.0
period1,sc01,t2286,1,0.12096854759363967,1.0
period1,sc01,t2287,1,0.0973001137873877,1.0
period1,sc01,t2288,1,0.040878544489732625,1.0
period1,sc01,t2289,1,0.03804505980436809,1.0
period1,sc01,t2290,1,0.06502967805730382,1.0
period1,sc01,t2291,1,0.07228562255231068,1.0
period1,sc01,t2292,1,0.12844930286858375,1.0
period1,sc01,t2293,1,0.19686016006520618,1.0
period1,sc01,t2294,1,0.2628073866403936,1.0
period1,sc01,t2295,1,0.28682853538926395,1.0
period1,sc01,t2296,1,0.2534163170687677,1.0
period1,sc01,t2297,1,0.18276516009263682,1.0
period1,sc01,t2298,1,0.2202311500078796,1.0
period1,sc01,t2299,1,0.21066603120866934,1.0
period1,sc01,t2300,1,0.1775523250869938,1.0
period1,sc01,t2301,1,0.14062285629608418,1.0
period1,sc01,t2302,1,0.11871134456742621,1.0
period1,sc01,t2303,1,0.14080390132385828,1.0
period1,sc01,t2304,1,0.12984496650825597,1.0
period1,sc01,t2305,1,0.09852796425192813,1.0
period1,sc01,t2306,1,0.07874563959161018,1.0
period1,sc01,t2307,1,0.06255341317826496,1.0
period1,sc01,t2308,1,0.05516200285343964,1.0
period1,sc01,t2309,1,0.06706235272995702,1.0
period1,sc01,t2310,1,0.10377928760355395,1.0
period1,sc01,t2311,1,0.11706890554313011,1.0
period1,sc01,t2312,1,0.06677217402182019,1.0
period1,sc01,t2313,1,0.05489282359576566,1.0
period1,sc01,t2314,1,0.05879808819493641,1.0
period1,sc01,t2315,1,0.03444431554249668,1.0
period1,sc01,t2316,1,0.030033959021530113,1.0
period1,sc01,t2317,1,0.04310305435003041,1.0
period1,sc01,t2318,1,0.06807734867552995,1.0
period1,sc01,t2319,1,0.0849774397507578,1.0
period1,sc01,t2320,1,0.0968803058110194,1.0
period1,sc01,t2321,1,0.13123865690024014,1.0
period1,sc01,t2322,1,0.1653083927591456,1.0
period1,sc01,t2323,1,0.18382076115258628,1.0
period1,sc01,t2324,1,0.1522892158043796,1.0
period1,sc01,t2325,1,0.11450478662815014,1.0
period1,sc01,t2326,1,0.08399118461823693,1.0
period1,sc01,t2327,1,0.08977049064318943,1.0
period1,sc01,t2328,1,0.07794102451062483,1.0
period1,sc01,t2329,1,0.06374286582789339,1.0
period1,sc01,t2330,1,0.059966044647188764,1.0
period1,sc01,t2331,1,0.05733011293880067,1.0
period1,sc01,t2332,1,0.04840795694946519,1.0
period1,sc01,t2333,1,0.03329164919938626,1.0
period1,sc01,t2334,1,0.00517993652961126,1.0
period1,sc01,t2335,1,0.00061154614193121,1.0
period1,sc01,t2336,1,0.0,1.0
period1,sc01,t2337,1,0.0,1.0
period1,sc01,t2338,1,0.0,1.0
period1,sc01,t2339,1,0.0,1.0
period1,sc01,t2340,1,0.0,1.0
period1,sc01,t2341,1,0.00140914068304671,1.0
period1,sc01,t2342,1,0.02018828045717208,1.0
period1,sc01,t2343,1,0.0180367457085828,1.0
period1,sc01,t2344,1,0.01841881918125942,1.0
period1,sc01,t2345,1,0.00692956674145629,1.0
period1,sc01,t2346,1,0.00138298878700461,1.0
period1,sc01,t2347,1,0.0013155667908653702,1.0
period1,sc01,t2348,1,0.00118052337020175,1.0
period1,sc01,t2349,1,0.00106286550483798,1.0
period1,sc01,t2350,1,0.00098606234518902,1.0
period1,sc01,t2351,1,0.01732246848207549,1.0
period1,sc01,t2352,1,0.029699119694847148,1.0
period1,sc01,t2353,1,0.04771787065255719,1.0
period1,sc01,t2354,1,0.06950880463610087,1.0
period1,sc01,t2355,1,0.0809483685025716,1.0
period1,sc01,t2356,1,0.07646481321939098,1.0
period1,sc01,t2357,1,0.07220999847044304,1.0
period1,sc01,t2358,1,0.083294449567416,1.0
period1,sc01,t2359,1,0.07490135426367799,1.0
period1,sc01,t2360,1,0.01498522235655195,1.0
period1,sc01,t2361,1,0.02719025694190701,1.0
period1,sc01,t2362,1,0.04663469350992789,1.0
period1,sc01,t2363,1,0.014967811786944781,1.0
period1,sc01,t2364,1,0.043567253056843565,1.0
period1,sc01,t2365,1,0.06824921735313252,1.0
period1,sc01,t2366,1,0.149646697032467,1.0
period1,sc01,t2367,1,0.14321425349076858,1.0
period1,sc01,t2368,1,0.13130240600715895,1.0
period1,sc01,t2369,1,0.10790423978073993,1.0
period1,sc01,t2370,1,0.09749011016812031,1.0
period1,sc01,t2371,1,0.08051942692614214,1.0
period1,sc01,t2372,1,0.14638673038656114,1.0
period1,sc01,t2373,1,0.2358598424744922,1.0
period1,sc01,t2374,1,0.21402682715326518,1.0
period1,sc01,t2375,1,0.22581759406790988,1.0
period1,sc01,t2376,1,0.2145882885571447,1.0
period1,sc01,t2377,1,0.15316598738121068,1.0
period1,sc01,t2378,1,0.10918819349066503,1.0
period1,sc01,t2379,1,0.11312704768462147,1.0
period1,sc01,t2380,1,0.03973441997009862,1.0
period1,sc01,t2381,1,0.00088472814139143,1.0
period1,sc01,t2382,1,0.0,1.0
period1,sc01,t2383,1,0.0,1.0
period1,sc01,t2384,1,0.0,1.0
period1,sc01,t2385,1,0.0009007451794935,1.0
period1,sc01,t2386,1,0.051941038008347915,1.0
period1,sc01,t2387,1,0.0997959050885403,1.0
period1,sc01,t2388,1,0.1999926640646804,1.0
period1,sc01,t2389,1,0.3138016572422131,1.0
period1,sc01,t2390,1,0.40189248804157207,1.0
period1,sc01,t2391,1,0.481521029103304,1.0
period1,sc01,t2392,1,0.5801858433566358,1.0
period1,sc01,t2393,1,0.5351618945550746,1.0
period1,sc01,t2394,1,0.6908239520558597,1.0
period1,sc01,t2395,1,0.8209072915959735,1.0
period1,sc01,t2396,1,0.8495258469483614,1.0
period1,sc01,t2397,1,0.8155183522074222,1.0
period1,sc01,t2398,1,0.7966807221848984,1.0
period1,sc01,t2399,1,0.7310398659928279,1.0
period1,sc01,t2400,1,0.6908049976346743,1.0
period1,sc01,t2401,1,0.81315009781982,1.0
period1,sc01,t2402,1,0.7923256321908237,1.0
period1,sc01,t2403,1,0.6199666233201447,1.0
period1,sc01,t2404,1,0.5195738117511529,1.0
period1,sc01,t2405,1,0.3976012991679616,1.0
period1,sc01,t2406,1,0.2574294163477543,1.0
period1,sc01,t2407,1,0.18703711576407817,1.0
period1,sc01,t2408,1,0.07343318258626078,1.0
period1,sc01,t2409,1,0.02514601044258003,1.0
period1,sc01,t2410,1,0.00130338318706515,1.0
period1,sc01,t2411,1,0.00146263991702256,1.0
period1,sc01,t2412,1,0.043668630948308224,1.0
period1,sc01,t2413,1,0.06971214602374354,1.0
period1,sc01,t2414,1,0.0905007517633863,1.0
period1,sc01,t2415,1,0.08718808337080092,1.0
period1,sc01,t2416,1,0.08016493169993104,1.0
period1,sc01,t2417,1,0.07876898781029001,1.0
period1,sc01,t2418,1,0.09899194363691453,1.0
period1,sc01,t2419,1,0.10477827993637404,1.0
period1,sc01,t2420,1,0.13869409368548422,1.0
period1,sc01,t2421,1,0.14955533487677186,1.0
period1,sc01,t2422,1,0.18201008147232386,1.0
period1,sc01,t2423,1,0.2353925986428233,1.0
period1,sc01,t2424,1,0.25405690217524396,1.0
period1,sc01,t2425,1,0.3226803939392094,1.0
period1,sc01,t2426,1,0.2786527271437822,1.0
period1,sc01,t2427,1,0.33295879728851846,1.0
period1,sc01,t2428,1,0.25362955199600973,1.0
period1,sc01,t2429,1,0.24095730418298913,1.0
period1,sc01,t2430,1,0.26031347030412505,1.0
period1,sc01,t2431,1,0.2958203530170744,1.0
period1,sc01,t2432,1,0.25905747035848203,1.0
period1,sc01,t2433,1,0.2513218919301567,1.0
period1,sc01,t2434,1,0.2305812920812722,1.0
period1,sc01,t2435,1,0.1529116852631575,1.0
period1,sc01,t2436,1,0.1515422694065526,1.0
period1,sc01,t2437,1,0.14241506320707498,1.0
period1,sc01,t2438,1,0.1403525293750411,1.0
period1,sc01,t2439,1,0.115861943544778,1.0
period1,sc01,t2440,1,0.07281072347732308,1.0
period1,sc01,t2441,1,0.041647427638702564,1.0
period1,sc01,t2442,1,0.01797441635340414,1.0
period1,sc01,t2443,1,0.016878368221093978,1.0
period1,sc01,t2444,1,0.0103577675665653,1.0
period1,sc01,t2445,1,0.00111244251229362,1.0
period1,sc01,t2446,1,0.00033113825272341,1.0
period1,sc01,t2447,1,0.00016379616529476,1.0
period1,sc01,t2448,1,0.02885639634510327,1.0
period1,sc01,t2449,1,0.08213006985785766,1.0
period1,sc01,t2450,1,0.12099053365863155,1.0
period1,sc01,t2451,1,0.14762121859252864,1.0
period1,sc01,t2452,1,0.19003741609358762,1.0
period1,sc01,t2453,1,0.22804213647831525,1.0
period1,sc01,t2454,1,0.21442437112993065,1.0
period1,sc01,t2455,1,0.19310625847146998,1.0
period1,sc01,t2456,1,0.16110546537140064,1.0
period1,sc01,t2457,1,0.1877128421492269,1.0
period1,sc01,t2458,1,0.23996119673789543,1.0
period1,sc01,t2459,1,0.2342360443993068,1.0
period1,sc01,t2460,1,0.30145091545501446,1.0
period1,sc01,t2461,1,0.40327661154646016,1.0
period1,sc01,t2462,1,0.49514818680642575,1.0
period1,sc01,t2463,1,0.5450266742946149,1.0
period1,sc01,t2464,1,0.6871261445284381,1.0
period1,sc01,t2465,1,0.682887202606745,1.0
period1,sc01,t2466,1,0.5784022917660725,1.0
period1,sc01,t2467,1,0.5145100529629372,1.0
period1,sc01,t2468,1,0.44435405476441064,1.0
period1,sc01,t2469,1,0.38486606818379065,1.0
period1,sc01,t2470,1,0.3711201820033277,1.0
period1,sc01,t2471,1,0.31340763832386953,1.0
period1,sc01,t2472,1,0.37767277439102304,1.0
period1,sc01,t2473,1,0.3111711272588273,1.0
period1,sc01,t2474,1,0.328553724023354,1.0
period1,sc01,t2475,1,0.33090146527590225,1.0
period1,sc01,t2476,1,0.26218503473660704,1.0
period1,sc01,t2477,1,0.21498442528964265,1.0
period1,sc01,t2478,1,0.15657727558474585,1.0
period1,sc01,t2479,1,0.1582398131548067,1.0
period1,sc01,t2480,1,0.1621893200621213,1.0
period1,sc01,t2481,1,0.1561339007875558,1.0
period1,sc01,t2482,1,0.11790422129994182,1.0
period1,sc01,t2483,1,0.06077482811247978,1.0
period1,sc01,t2484,1,0.08079098434001279,1.0
period1,sc01,t2485,1,0.0805537328926618,1.0
period1,sc01,t2486,1,0.04954918058030673,1.0
period1,sc01,t2487,1,0.04203382181310189,1.0
period1,sc01,t2488,1,0.034842122155012055,1.0
period1,sc01,t2489,1,0.008705411019191341,1.0
period1,sc01,t2490,1,0.00038372412225555003,1.0
period1,sc01,t2491,1,0.00022784060300247,1.0
period1,sc01,t2492,1,0.0,1.0
period1,sc01,t2493,1,0.0,1.0
period1,sc01,t2494,1,0.0,1.0
period1,sc01,t2495,1,0.00039037068914616,1.0
period1,sc01,t2496,1,0.00927108694248588,1.0
period1,sc01,t2497,1,0.06481151947830618,1.0
period1,sc01,t2498,1,0.1125047888934824,1.0
period1,sc01,t2499,1,0.15820830496692,1.0
period1,sc01,t2500,1,0.18977749219454454,1.0
period1,sc01,t2501,1,0.23726315234167084,1.0
period1,sc01,t2502,1,0.26230180181553975,1.0
period1,sc01,t2503,1,0.24951913861479671,1.0
period1,sc01,t2504,1,0.14394378462868476,1.0
period1,sc01,t2505,1,0.1421024231079793,1.0
period1,sc01,t2506,1,0.14784568259995906,1.0
period1,sc01,t2507,1,0.09603700095863205,1.0
period1,sc01,t2508,1,0.09159609162796865,1.0
period1,sc01,t2509,1,0.10337823436724126,1.0
period1,sc01,t2510,1,0.1408536570845833,1.0
period1,sc01,t2511,1,0.20857329569007765,1.0
period1,sc01,t2512,1,0.260955153323679,1.0
period1,sc01,t2513,1,0.28916109179598465,1.0
period1,sc01,t2514,1,0.4597000461229256,1.0
period1,sc01,t2515,1,0.6208713775661077,1.0
period1,sc01,t2516,1,0.7663546474860996,1.0
period1,sc01,t2517,1,0.8390067872436169,1.0
period1,sc01,t2518,1,0.8537922348011289,1.0
period1,sc01,t2519,1,0.8248705108458516,1.0
period1,sc01,t2520,1,0.7703026262662875,1.0
period1,sc01,t2521,1,0.7005520099967332,1.0
period1,sc01,t2522,1,0.7026696218072859,1.0
period1,sc01,t2523,1,0.616861123936525,1.0
period1,sc01,t2524,1,0.5666165167042028,1.0
period1,sc01,t2525,1,0.5386691440681869,1.0
period1,sc01,t2526,1,0.5076085536531558,1.0
period1,sc01,t2527,1,0.4204029686803771,1.0
period1,sc01,t2528,1,0.3644364536746864,1.0
period1,sc01,t2529,1,0.21514734985131487,1.0
period1,sc01,t2530,1,0.14405374085616196,1.0
period1,sc01,t2531,1,0.08147789678511369,1.0
period1,sc01,t2532,1,0.073797479410752,1.0
period1,sc01,t2533,1,0.07986089780453313,1.0
period1,sc01,t2534,1,0.06910062808845888,1.0
period1,sc01,t2535,1,0.060952217578117654,1.0
period1,sc01,t2536,1,0.02002738232920968,1.0
period1,sc01,t2537,1,0.0,1.0
period1,sc01,t2538,1,0.0,1.0
period1,sc01,t2539,1,0.0,1.0
period1,sc01,t2540,1,0.0,1.0
period1,sc01,t2541,1,0.00035061176072358,1.0
period1,sc01,t2542,1,0.00011331429527033999,1.0
period1,sc01,t2543,1,0.0,1.0
period1,sc01,t2544,1,0.00684746751080358,1.0
period1,sc01,t2545,1,0.05674300134546122,1.0
period1,sc01,t2546,1,0.09057897878103395,1.0
period1,sc01,t2547,1,0.0969222981354903,1.0
period1,sc01,t2548,1,0.09800238341468845,1.0
period1,sc01,t2549,1,0.12105900008062345,1.0
period1,sc01,t2550,1,0.1477003416177466,1.0
period1,sc01,t2551,1,0.106139160492921,1.0
period1,sc01,t2552,1,0.06257288317083877,1.0
period1,sc01,t2553,1,0.07721396910529822,1.0
period1,sc01,t2554,1,0.07372256588788113,1.0
period1,sc01,t2555,1,0.0012519800585253,1.0
period1,sc01,t2556,1,0.00088253811776646,1.0
period1,sc01,t2557,1,0.0009392256656471701,1.0
period1,sc01,t2558,1,0.00130494867106581,1.0
period1,sc01,t2559,1,0.02568664347609528,1.0
period1,sc01,t2560,1,0.0,1.0
period1,sc01,t2561,1,0.05871906652151907,1.0
period1,sc01,t2562,1,0.14094954410139163,1.0
period1,sc01,t2563,1,0.2770564259206408,1.0
period1,sc01,t2564,1,0.2790328966088276,1.0
period1,sc01,t2565,1,0.11802168424589392,1.0
period1,sc01,t2566,1,0.06208872663990302,1.0
period1,sc01,t2567,1,0.03069397894642164,1.0
period1,sc01,t2568,1,0.04347744720420168,1.0
period1,sc01,t2569,1,0.10279383204302685,1.0
period1,sc01,t2570,1,0.1380217458769038,1.0
period1,sc01,t2571,1,0.11505516304754367,1.0
period1,sc01,t2572,1,0.09021548331363681,1.0
period1,sc01,t2573,1,0.13860186590217843,1.0
period1,sc01,t2574,1,0.15231978647559055,1.0
period1,sc01,t2575,1,0.11162069171105797,1.0
period1,sc01,t2576,1,0.07434686059959411,1.0
period1,sc01,t2577,1,0.06927994111006791,1.0
period1,sc01,t2578,1,0.06543609831527221,1.0
period1,sc01,t2579,1,0.06428074921184466,1.0
period1,sc01,t2580,1,0.07639800305907941,1.0
period1,sc01,t2581,1,0.09198416139071085,1.0
period1,sc01,t2582,1,0.07883104283841898,1.0
period1,sc01,t2583,1,0.0929198250115371,1.0
period1,sc01,t2584,1,0.06403402361119499,1.0
period1,sc01,t2585,1,0.05765332328225685,1.0
period1,sc01,t2586,1,0.1273062103442319,1.0
period1,sc01,t2587,1,0.15916825971176551,1.0
period1,sc01,t2588,1,0.1486508775387924,1.0
period1,sc01,t2589,1,0.1516140640439532,1.0
period1,sc01,t2590,1,0.2233448895783852,1.0
period1,sc01,t2591,1,0.21403606738162131,1.0
period1,sc01,t2592,1,0.16321824476852706,1.0
period1,sc01,t2593,1,0.11935843835381127,1.0
period1,sc01,t2594,1,0.14240105439547626,1.0
period1,sc01,t2595,1,0.1559168672856191,1.0
period1,sc01,t2596,1,0.20157418693463383,1.0
period1,sc01,t2597,1,0.15716943492347846,1.0
period1,sc01,t2598,1,0.0995395904638282,1.0
period1,sc01,t2599,1,0.05146785393405507,1.0
