,,,EleR_01,HydR_01
period1,sc01,t2593, 0.182304833 ,
period1,sc01,t2594, 0.180151833 ,
period1,sc01,t2595, 0.175509333 ,
period1,sc01,t2596, 0.173715333 ,
period1,sc01,t2597, 0.174855833 ,
period1,sc01,t2598, 0.188907833 ,
period1,sc01,t2599, 0.197196333 ,
period1,sc01,t2600, 0.206458333 ,
period1,sc01,t2601, 0.208681667 ,
period1,sc01,t2602, 0.206367833 ,
period1,sc01,t2603, 0.203248667 ,
period1,sc01,t2604, 0.200701333 ,
period1,sc01,t2605, 0.1942225 ,
period1,sc01,t2606, 0.190232333 ,
period1,sc01,t2607, 0.1897555 ,
period1,sc01,t2608, 0.1882825 ,
period1,sc01,t2609, 0.186719667 ,
period1,sc01,t2610, 0.190243167 ,
period1,sc01,t2611, 0.190422333 ,
period1,sc01,t2612, 0.190026667 ,
period1,sc01,t2613, 0.193351667 ,
period1,sc01,t2614, 0.192093833 ,
period1,sc01,t2615, 0.181595833 ,
period1,sc01,t2616, 0.175410667 ,
period1,sc01,t2617, 0.172829833 ,
period1,sc01,t2618, 0.157140333 ,
period1,sc01,t2619, 0.137187167 ,
period1,sc01,t2620, 0.14278 ,
period1,sc01,t2621, 0.169457 ,
period1,sc01,t2622, 0.177152 ,
period1,sc01,t2623, 0.189295 ,
period1,sc01,t2624, 0.202635833 ,
period1,sc01,t2625, 0.206438833 ,
period1,sc01,t2626, 0.201493833 ,
period1,sc01,t2627, 0.1922005 ,
period1,sc01,t2628, 0.187468667 ,
period1,sc01,t2629, 0.185016167 ,
period1,sc01,t2630, 0.184180167 ,
period1,sc01,t2631, 0.183000833 ,
period1,sc01,t2632, 0.182417167 ,
period1,sc01,t2633, 0.1798945 ,
period1,sc01,t2634, 0.180290167 ,
period1,sc01,t2635, 0.188034167 ,
period1,sc01,t2636, 0.1918645 ,
period1,sc01,t2637, 0.1944885 ,
period1,sc01,t2638, 0.194240833 ,
period1,sc01,t2639, 0.1847275 ,
period1,sc01,t2640, 0.177469333 ,
period1,sc01,t2641, 0.175615667 ,
period1,sc01,t2642, 0.1726405 ,
period1,sc01,t2643, 0.151581333 ,
period1,sc01,t2644, 0.1606845 ,
period1,sc01,t2645, 0.1711895 ,
period1,sc01,t2646, 0.183799333 ,
period1,sc01,t2647, 0.1987395 ,
period1,sc01,t2648, 0.212316667 ,
period1,sc01,t2649, 0.214466167 ,
period1,sc01,t2650, 0.213610333 ,
period1,sc01,t2651, 0.211179667 ,
period1,sc01,t2652, 0.205736833 ,
period1,sc01,t2653, 0.199040167 ,
period1,sc01,t2654, 0.197863833 ,
period1,sc01,t2655, 0.197507667 ,
period1,sc01,t2656, 0.197963 ,
period1,sc01,t2657, 0.198227167 ,
period1,sc01,t2658, 0.203428167 ,
period1,sc01,t2659, 0.206919667 ,
period1,sc01,t2660, 0.210466 ,
period1,sc01,t2661, 0.212018333 ,
period1,sc01,t2662, 0.213054167 ,
period1,sc01,t2663, 0.210161833 ,
period1,sc01,t2664, 0.198974 ,
period1,sc01,t2665, 0.193803667 ,
period1,sc01,t2666, 0.188032833 ,
period1,sc01,t2667, 0.1828365 ,
period1,sc01,t2668, 0.179719667 ,
period1,sc01,t2669, 0.182254333 ,
period1,sc01,t2670, 0.193839167 ,
period1,sc01,t2671, 0.201032167 ,
period1,sc01,t2672, 0.210652 ,
period1,sc01,t2673, 0.213651167 ,
period1,sc01,t2674, 0.2095595 ,
period1,sc01,t2675, 0.207698833 ,
period1,sc01,t2676, 0.204044 ,
period1,sc01,t2677, 0.201314667 ,
period1,sc01,t2678, 0.200397833 ,
period1,sc01,t2679, 0.199647833 ,
period1,sc01,t2680, 0.197718 ,
period1,sc01,t2681, 0.195823833 ,
period1,sc01,t2682, 0.195453833 ,
period1,sc01,t2683, 0.195087 ,
period1,sc01,t2684, 0.194933 ,
period1,sc01,t2685, 0.196305167 ,
period1,sc01,t2686, 0.197106833 ,
period1,sc01,t2687, 0.191493667 ,
period1,sc01,t2688, 0.184557167 ,
period1,sc01,t2689, 0.180172667 ,
period1,sc01,t2690, 0.175003167 ,
period1,sc01,t2691, 0.173999333 ,
period1,sc01,t2692, 0.173437333 ,
period1,sc01,t2693, 0.177657833 ,
period1,sc01,t2694, 0.192364167 ,
period1,sc01,t2695, 0.197502833 ,
period1,sc01,t2696, 0.207739667 ,
period1,sc01,t2697, 0.210077 ,
period1,sc01,t2698, 0.2098985 ,
period1,sc01,t2699, 0.209790167 ,
period1,sc01,t2700, 0.2085955 ,
period1,sc01,t2701, 0.207101 ,
period1,sc01,t2702, 0.204162667 ,
period1,sc01,t2703, 0.201330167 ,
period1,sc01,t2704, 0.1989555 ,
period1,sc01,t2705, 0.1975345 ,
period1,sc01,t2706, 0.198987667 ,
period1,sc01,t2707, 0.199453667 ,
period1,sc01,t2708, 0.200270833 ,
period1,sc01,t2709, 0.200932833 ,
period1,sc01,t2710, 0.202241833 ,
period1,sc01,t2711, 0.199931833 ,
period1,sc01,t2712, 0.196509333 ,
period1,sc01,t2713, 0.1970235 ,
period1,sc01,t2714, 0.194818167 ,
period1,sc01,t2715, 0.191757 ,
period1,sc01,t2716, 0.19158 ,
period1,sc01,t2717, 0.191566333 ,
period1,sc01,t2718, 0.190782833 ,
period1,sc01,t2719, 0.192195333 ,
period1,sc01,t2720, 0.196193 ,
period1,sc01,t2721, 0.204751833 ,
period1,sc01,t2722, 0.211955167 ,
period1,sc01,t2723, 0.212831667 ,
period1,sc01,t2724, 0.211667833 ,
period1,sc01,t2725, 0.206622333 ,
period1,sc01,t2726, 0.1948215 ,
period1,sc01,t2727, 0.186619667 ,
period1,sc01,t2728, 0.184843667 ,
period1,sc01,t2729, 0.185666667 ,
period1,sc01,t2730, 0.186744333 ,
period1,sc01,t2731, 0.19252 ,
period1,sc01,t2732, 0.205028667 ,
period1,sc01,t2733, 0.2120315 ,
period1,sc01,t2734, 0.2120805 ,
period1,sc01,t2735, 0.209602333 ,
period1,sc01,t2736, 0.200811167 ,
period1,sc01,t2737, 0.196012 ,
period1,sc01,t2738, 0.187273833 ,
period1,sc01,t2739, 0.186925333 ,
period1,sc01,t2740, 0.187845333 ,
period1,sc01,t2741, 0.188771333 ,
period1,sc01,t2742, 0.189991833 ,
period1,sc01,t2743, 0.187814667 ,
period1,sc01,t2744, 0.192265833 ,
period1,sc01,t2745, 0.195006667 ,
period1,sc01,t2746, 0.197147 ,
period1,sc01,t2747, 0.195773333 ,
period1,sc01,t2748, 0.194780833 ,
period1,sc01,t2749, 0.1942125 ,
period1,sc01,t2750, 0.192570167 ,
period1,sc01,t2751, 0.191378667 ,
period1,sc01,t2752, 0.190129167 ,
period1,sc01,t2753, 0.190692833 ,
period1,sc01,t2754, 0.192044667 ,
period1,sc01,t2755, 0.192464833 ,
period1,sc01,t2756, 0.201222 ,
period1,sc01,t2757, 0.2137575 ,
period1,sc01,t2758, 0.215348 ,
period1,sc01,t2759, 0.213415833 ,
period1,sc01,t2760, 0.210738167 ,
period1,sc01,t2761, 0.206332167 ,
period1,sc01,t2762, 0.1963325 ,
period1,sc01,t2763, 0.1905525 ,
period1,sc01,t2764, 0.188972667 ,
period1,sc01,t2765, 0.191778333 ,
period1,sc01,t2766, 0.208988333 ,
period1,sc01,t2767, 0.221213333 ,
period1,sc01,t2768, 0.252474333 ,
period1,sc01,t2769, 0.274819 ,
period1,sc01,t2770, 0.255161833 ,
period1,sc01,t2771, 0.247412333 ,
period1,sc01,t2772, 0.236268333 ,
period1,sc01,t2773, 0.232053833 ,
period1,sc01,t2774, 0.232709667 ,
period1,sc01,t2775, 0.2231525 ,
period1,sc01,t2776, 0.2174045 ,
period1,sc01,t2777, 0.217770667 ,
period1,sc01,t2778, 0.223684167 ,
period1,sc01,t2779, 0.222188833 ,
period1,sc01,t2780, 0.223964833 ,
period1,sc01,t2781, 0.2284685 ,
period1,sc01,t2782, 0.2334855 ,
period1,sc01,t2783, 0.221234 ,
period1,sc01,t2784, 0.210081167 ,
period1,sc01,t2785, 0.199391167 ,
period1,sc01,t2786, 0.191209167 ,
period1,sc01,t2787, 0.191698167 ,
period1,sc01,t2788, 0.188708667 ,
period1,sc01,t2789, 0.193013167 ,
period1,sc01,t2790, 0.2082015 ,
period1,sc01,t2791, 0.223284 ,
period1,sc01,t2792, 0.237994 ,
period1,sc01,t2793, 0.256331 ,
period1,sc01,t2794, 0.245032167 ,
period1,sc01,t2795, 0.236198667 ,
period1,sc01,t2796, 0.229633 ,
period1,sc01,t2797, 0.229796333 ,
period1,sc01,t2798, 0.228945667 ,
period1,sc01,t2799, 0.226287333 ,
period1,sc01,t2800, 0.223722833 ,
period1,sc01,t2801, 0.220990333 ,
period1,sc01,t2802, 0.223955333 ,
period1,sc01,t2803, 0.223672333 ,
period1,sc01,t2804, 0.223232333 ,
period1,sc01,t2805, 0.224013333 ,
period1,sc01,t2806, 0.227089833 ,
period1,sc01,t2807, 0.222774667 ,
period1,sc01,t2808, 0.212288833 ,
period1,sc01,t2809, 0.203873 ,
period1,sc01,t2810, 0.198735333 ,
period1,sc01,t2811, 0.198409667 ,
period1,sc01,t2812, 0.195485833 ,
period1,sc01,t2813, 0.198399 ,
period1,sc01,t2814, 0.210836833 ,
period1,sc01,t2815, 0.217482 ,
period1,sc01,t2816, 0.238171333 ,
period1,sc01,t2817, 0.268130833 ,
period1,sc01,t2818, 0.255442 ,
period1,sc01,t2819, 0.234797 ,
period1,sc01,t2820, 0.228023167 ,
period1,sc01,t2821, 0.221709333 ,
period1,sc01,t2822, 0.2209915 ,
period1,sc01,t2823, 0.215748667 ,
period1,sc01,t2824, 0.214506667 ,
period1,sc01,t2825, 0.215566333 ,
period1,sc01,t2826, 0.220205833 ,
period1,sc01,t2827, 0.228162 ,
period1,sc01,t2828, 0.224679 ,
period1,sc01,t2829, 0.221173167 ,
period1,sc01,t2830, 0.226612 ,
period1,sc01,t2831, 0.223064833 ,
period1,sc01,t2832, 0.215548 ,
period1,sc01,t2833, 0.2077295 ,
period1,sc01,t2834, 0.2059315 ,
period1,sc01,t2835, 0.206029167 ,
period1,sc01,t2836, 0.206664667 ,
period1,sc01,t2837, 0.212418 ,
period1,sc01,t2838, 0.222368167 ,
period1,sc01,t2839, 0.2254295 ,
period1,sc01,t2840, 0.2743005 ,
period1,sc01,t2841, 0.339364833 ,
period1,sc01,t2842, 0.311873 ,
period1,sc01,t2843, 0.274099167 ,
period1,sc01,t2844, 0.262455 ,
period1,sc01,t2845, 0.239559833 ,
period1,sc01,t2846, 0.229049167 ,
period1,sc01,t2847, 0.2358845 ,
period1,sc01,t2848, 0.224327 ,
period1,sc01,t2849, 0.2229685 ,
period1,sc01,t2850, 0.2228495 ,
period1,sc01,t2851, 0.22105 ,
period1,sc01,t2852, 0.221072833 ,
period1,sc01,t2853, 0.2224415 ,
period1,sc01,t2854, 0.223677833 ,
period1,sc01,t2855, 0.221706667 ,
period1,sc01,t2856, 0.217162333 ,
period1,sc01,t2857, 0.2042255 ,
period1,sc01,t2858, 0.198613333 ,
period1,sc01,t2859, 0.196456167 ,
period1,sc01,t2860, 0.196839833 ,
period1,sc01,t2861, 0.198112167 ,
period1,sc01,t2862, 0.2042285 ,
period1,sc01,t2863, 0.209894 ,
period1,sc01,t2864, 0.236196667 ,
period1,sc01,t2865, 0.241991167 ,
period1,sc01,t2866, 0.212451667 ,
period1,sc01,t2867, 0.205977667 ,
period1,sc01,t2868, 0.201130667 ,
period1,sc01,t2869, 0.2017325 ,
period1,sc01,t2870, 0.200081 ,
period1,sc01,t2871, 0.198411167 ,
period1,sc01,t2872, 0.200861333 ,
period1,sc01,t2873, 0.202159667 ,
period1,sc01,t2874, 0.204532167 ,
period1,sc01,t2875, 0.206433 ,
period1,sc01,t2876, 0.206603833 ,
period1,sc01,t2877, 0.206226333 ,
period1,sc01,t2878, 0.205377333 ,
period1,sc01,t2879, 0.202817167 ,
period1,sc01,t2880, 0.200346167 ,
period1,sc01,t2881, 0.203623333 ,
period1,sc01,t2882, 0.201446167 ,
period1,sc01,t2883, 0.200640667 ,
period1,sc01,t2884, 0.201273167 ,
period1,sc01,t2885, 0.201446167 ,
period1,sc01,t2886, 0.200582667 ,
period1,sc01,t2887, 0.197942833 ,
period1,sc01,t2888, 0.206986 ,
period1,sc01,t2889, 0.208678833 ,
period1,sc01,t2890, 0.218074333 ,
period1,sc01,t2891, 0.219436667 ,
period1,sc01,t2892, 0.214952667 ,
period1,sc01,t2893, 0.205604333 ,
period1,sc01,t2894, 0.201649 ,
period1,sc01,t2895, 0.196822667 ,
period1,sc01,t2896, 0.1940865 ,
period1,sc01,t2897, 0.197542333 ,
period1,sc01,t2898, 0.204998333 ,
period1,sc01,t2899, 0.219043167 ,
period1,sc01,t2900, 0.218043833 ,
period1,sc01,t2901, 0.217718167 ,
period1,sc01,t2902, 0.219931833 ,
period1,sc01,t2903, 0.217611333 ,
period1,sc01,t2904, 0.213431333 ,
period1,sc01,t2905, 0.2055445 ,
period1,sc01,t2906, 0.188041 ,
period1,sc01,t2907, 0.183976167 ,
period1,sc01,t2908, 0.18434 ,
period1,sc01,t2909, 0.184337 ,
period1,sc01,t2910, 0.1841585 ,
period1,sc01,t2911, 0.184164833 ,
period1,sc01,t2912, 0.189813667 ,
period1,sc01,t2913, 0.193067333 ,
period1,sc01,t2914, 0.198321 ,
period1,sc01,t2915, 0.204284667 ,
period1,sc01,t2916, 0.204480333 ,
period1,sc01,t2917, 0.199697333 ,
period1,sc01,t2918, 0.194780167 ,
period1,sc01,t2919, 0.192407 ,
period1,sc01,t2920, 0.191053 ,
period1,sc01,t2921, 0.191286667 ,
period1,sc01,t2922, 0.194761833 ,
period1,sc01,t2923, 0.202774333 ,
period1,sc01,t2924, 0.2167255 ,
period1,sc01,t2925, 0.224243333 ,
period1,sc01,t2926, 0.230864167 ,
period1,sc01,t2927, 0.226856 ,
period1,sc01,t2928, 0.2192475 ,
period1,sc01,t2929, 0.2017985 ,
period1,sc01,t2930, 0.190447833 ,
period1,sc01,t2931, 0.187376167 ,
period1,sc01,t2932, 0.187763 ,
period1,sc01,t2933, 0.1894875 ,
period1,sc01,t2934, 0.211520833 ,
period1,sc01,t2935, 0.233642833 ,
period1,sc01,t2936, 0.317651167 ,
period1,sc01,t2937, 0.320707167 ,
period1,sc01,t2938, 0.287621333 ,
period1,sc01,t2939, 0.259758667 ,
period1,sc01,t2940, 0.247041833 ,
period1,sc01,t2941, 0.232366333 ,
period1,sc01,t2942, 0.230311167 ,
period1,sc01,t2943, 0.226242333 ,
period1,sc01,t2944, 0.2257425 ,
period1,sc01,t2945, 0.222923167 ,
period1,sc01,t2946, 0.221907 ,
period1,sc01,t2947, 0.220569833 ,
period1,sc01,t2948, 0.2217155 ,
period1,sc01,t2949, 0.22029 ,
period1,sc01,t2950, 0.221398 ,
period1,sc01,t2951, 0.216983 ,
period1,sc01,t2952, 0.207005 ,
period1,sc01,t2953, 0.199532 ,
period1,sc01,t2954, 0.193739333 ,
period1,sc01,t2955, 0.193073333 ,
period1,sc01,t2956, 0.190965 ,
period1,sc01,t2957, 0.1944165 ,
period1,sc01,t2958, 0.206791167 ,
period1,sc01,t2959, 0.2185565 ,
period1,sc01,t2960, 0.247656167 ,
period1,sc01,t2961, 0.2708235 ,
period1,sc01,t2962, 0.258562 ,
period1,sc01,t2963, 0.253949333 ,
period1,sc01,t2964, 0.253032333 ,
period1,sc01,t2965, 0.235953 ,
period1,sc01,t2966, 0.229532833 ,
period1,sc01,t2967, 0.223176333 ,
period1,sc01,t2968, 0.221161 ,
period1,sc01,t2969, 0.219520333 ,
period1,sc01,t2970, 0.223677667 ,
period1,sc01,t2971, 0.224149833 ,
period1,sc01,t2972, 0.225307833 ,
period1,sc01,t2973, 0.2246635 ,
period1,sc01,t2974, 0.228922 ,
period1,sc01,t2975, 0.224211333 ,
period1,sc01,t2976, 0.217583667 ,
period1,sc01,t2977, 0.204692833 ,
period1,sc01,t2978, 0.197157833 ,
period1,sc01,t2979, 0.195247667 ,
period1,sc01,t2980, 0.1945875 ,
period1,sc01,t2981, 0.198873167 ,
period1,sc01,t2982, 0.216976 ,
period1,sc01,t2983, 0.2310875 ,
period1,sc01,t2984, 0.3120825 ,
period1,sc01,t2985, 0.3299825 ,
period1,sc01,t2986, 0.297665 ,
period1,sc01,t2987, 0.261760167 ,
period1,sc01,t2988, 0.249118167 ,
period1,sc01,t2989, 0.233507667 ,
period1,sc01,t2990, 0.223874833 ,
period1,sc01,t2991, 0.220563333 ,
period1,sc01,t2992, 0.217256833 ,
period1,sc01,t2993, 0.219524833 ,
period1,sc01,t2994, 0.2252625 ,
period1,sc01,t2995, 0.233647 ,
period1,sc01,t2996, 0.232199667 ,
period1,sc01,t2997, 0.226889833 ,
period1,sc01,t2998, 0.2279865 ,
period1,sc01,t2999, 0.223570333 ,
period1,sc01,t3000, 0.218794 ,
period1,sc01,t3001, 0.214115333 ,
period1,sc01,t3002, 0.202537333 ,
period1,sc01,t3003, 0.1969155 ,
period1,sc01,t3004, 0.187727333 ,
period1,sc01,t3005, 0.183514167 ,
period1,sc01,t3006, 0.187916333 ,
period1,sc01,t3007, 0.189514833 ,
period1,sc01,t3008, 0.192243333 ,
period1,sc01,t3009, 0.1971785 ,
period1,sc01,t3010, 0.198256167 ,
period1,sc01,t3011, 0.197410667 ,
period1,sc01,t3012, 0.1956475 ,
period1,sc01,t3013, 0.193676 ,
period1,sc01,t3014, 0.190422 ,
period1,sc01,t3015, 0.186342 ,
period1,sc01,t3016, 0.182336167 ,
period1,sc01,t3017, 0.182802 ,
period1,sc01,t3018, 0.188976 ,
period1,sc01,t3019, 0.198493667 ,
period1,sc01,t3020, 0.2169845 ,
period1,sc01,t3021, 0.216121 ,
period1,sc01,t3022, 0.2191115 ,
period1,sc01,t3023, 0.2177265 ,
period1,sc01,t3024, 0.2002665 ,
period1,sc01,t3025, 0.191545667 ,
period1,sc01,t3026, 0.176444333 ,
period1,sc01,t3027, 0.170766167 ,
period1,sc01,t3028, 0.168904167 ,
period1,sc01,t3029, 0.177136 ,
period1,sc01,t3030, 0.196060667 ,
period1,sc01,t3031, 0.212754167 ,
period1,sc01,t3032, 0.220861333 ,
period1,sc01,t3033, 0.232199333 ,
period1,sc01,t3034, 0.234846167 ,
period1,sc01,t3035, 0.219152 ,
period1,sc01,t3036, 0.211506 ,
period1,sc01,t3037, 0.205913667 ,
period1,sc01,t3038, 0.20312 ,
period1,sc01,t3039, 0.199472 ,
period1,sc01,t3040, 0.193067667 ,
period1,sc01,t3041, 0.1913435 ,
period1,sc01,t3042, 0.202328833 ,
period1,sc01,t3043, 0.2116815 ,
period1,sc01,t3044, 0.210516 ,
period1,sc01,t3045, 0.206120667 ,
period1,sc01,t3046, 0.204345167 ,
period1,sc01,t3047, 0.201562833 ,
period1,sc01,t3048, 0.1933085 ,
period1,sc01,t3049, 0.18333 ,
period1,sc01,t3050, 0.1564785 ,
period1,sc01,t3051, 0.138642167 ,
period1,sc01,t3052, 0.135869333 ,
period1,sc01,t3053, 0.138817167 ,
period1,sc01,t3054, 0.1411755 ,
period1,sc01,t3055, 0.1514115 ,
period1,sc01,t3056, 0.179325833 ,
period1,sc01,t3057, 0.185004833 ,
period1,sc01,t3058, 0.186496167 ,
period1,sc01,t3059, 0.187995167 ,
period1,sc01,t3060, 0.185342333 ,
period1,sc01,t3061, 0.1848065 ,
period1,sc01,t3062, 0.1797765 ,
period1,sc01,t3063, 0.173643667 ,
period1,sc01,t3064, 0.172028167 ,
period1,sc01,t3065, 0.168551667 ,
period1,sc01,t3066, 0.178782 ,
period1,sc01,t3067, 0.185031833 ,
period1,sc01,t3068, 0.198479667 ,
period1,sc01,t3069, 0.1848715 ,
period1,sc01,t3070, 0.183766 ,
period1,sc01,t3071, 0.182708167 ,
period1,sc01,t3072, 0.168557833 ,
period1,sc01,t3073, 0.140517667 ,
period1,sc01,t3074, 0.129376667 ,
period1,sc01,t3075, 0.106160167 ,
period1,sc01,t3076, 0.070677167 ,
period1,sc01,t3077, 0.065042333 ,
period1,sc01,t3078, 0.055985833 ,
period1,sc01,t3079, 0.071471667 ,
period1,sc01,t3080, 0.129852167 ,
period1,sc01,t3081, 0.157375 ,
period1,sc01,t3082, 0.172641167 ,
period1,sc01,t3083, 0.185645167 ,
period1,sc01,t3084, 0.182922667 ,
period1,sc01,t3085, 0.178244 ,
period1,sc01,t3086, 0.171329 ,
period1,sc01,t3087, 0.167079667 ,
period1,sc01,t3088, 0.163450333 ,
period1,sc01,t3089, 0.1594235 ,
period1,sc01,t3090, 0.1643825 ,
period1,sc01,t3091, 0.1665195 ,
period1,sc01,t3092, 0.179477833 ,
period1,sc01,t3093, 0.180035833 ,
period1,sc01,t3094, 0.185705333 ,
period1,sc01,t3095, 0.186384333 ,
period1,sc01,t3096, 0.172620167 ,
period1,sc01,t3097, 0.145670333 ,
period1,sc01,t3098, 0.121405667 ,
period1,sc01,t3099, 0.115824667 ,
period1,sc01,t3100, 0.115281667 ,
period1,sc01,t3101, 0.137457833 ,
period1,sc01,t3102, 0.187227 ,
period1,sc01,t3103, 0.207643333 ,
period1,sc01,t3104, 0.239493333 ,
period1,sc01,t3105, 0.262071333 ,
period1,sc01,t3106, 0.259205667 ,
period1,sc01,t3107, 0.224492 ,
period1,sc01,t3108, 0.210402 ,
period1,sc01,t3109, 0.207542333 ,
period1,sc01,t3110, 0.205883667 ,
period1,sc01,t3111, 0.2043285 ,
period1,sc01,t3112, 0.204229167 ,
period1,sc01,t3113, 0.203715167 ,
period1,sc01,t3114, 0.211117 ,
period1,sc01,t3115, 0.212110667 ,
period1,sc01,t3116, 0.211501333 ,
period1,sc01,t3117, 0.208081667 ,
period1,sc01,t3118, 0.210452 ,
period1,sc01,t3119, 0.205133167 ,
period1,sc01,t3120, 0.197614667 ,
period1,sc01,t3121, 0.195426333 ,
period1,sc01,t3122, 0.189184833 ,
period1,sc01,t3123, 0.181756833 ,
period1,sc01,t3124, 0.179293333 ,
period1,sc01,t3125, 0.184471167 ,
period1,sc01,t3126, 0.200067 ,
period1,sc01,t3127, 0.211620667 ,
period1,sc01,t3128, 0.243390833 ,
period1,sc01,t3129, 0.305130333 ,
period1,sc01,t3130, 0.289493333 ,
period1,sc01,t3131, 0.270147 ,
period1,sc01,t3132, 0.2308045 ,
period1,sc01,t3133, 0.2174815 ,
period1,sc01,t3134, 0.216400667 ,
period1,sc01,t3135, 0.2170425 ,
period1,sc01,t3136, 0.217719667 ,
period1,sc01,t3137, 0.2141755 ,
period1,sc01,t3138, 0.215042 ,
period1,sc01,t3139, 0.212179167 ,
period1,sc01,t3140, 0.2103275 ,
period1,sc01,t3141, 0.208407 ,
period1,sc01,t3142, 0.208194333 ,
period1,sc01,t3143, 0.205994333 ,
period1,sc01,t3144, 0.200265833 ,
period1,sc01,t3145, 0.195141 ,
period1,sc01,t3146, 0.1856935 ,
period1,sc01,t3147, 0.181691333 ,
period1,sc01,t3148, 0.177167333 ,
period1,sc01,t3149, 0.184374167 ,
period1,sc01,t3150, 0.201482667 ,
period1,sc01,t3151, 0.223451167 ,
period1,sc01,t3152, 0.3274385 ,
period1,sc01,t3153, 0.3661605 ,
period1,sc01,t3154, 0.322856 ,
period1,sc01,t3155, 0.271724333 ,
period1,sc01,t3156, 0.227587833 ,
period1,sc01,t3157, 0.219170667 ,
period1,sc01,t3158, 0.2174015 ,
period1,sc01,t3159, 0.215102167 ,
period1,sc01,t3160, 0.2134415 ,
period1,sc01,t3161, 0.212417833 ,
period1,sc01,t3162, 0.216460167 ,
period1,sc01,t3163, 0.218803833 ,
period1,sc01,t3164, 0.2172415 ,
period1,sc01,t3165, 0.216146833 ,
period1,sc01,t3166, 0.215793167 ,
period1,sc01,t3167, 0.205712333 ,
period1,sc01,t3168, 0.1915145 ,
period1,sc01,t3169, 0.180930833 ,
period1,sc01,t3170, 0.167295333 ,
period1,sc01,t3171, 0.160609 ,
period1,sc01,t3172, 0.165407833 ,
period1,sc01,t3173, 0.173728833 ,
period1,sc01,t3174, 0.185362333 ,
period1,sc01,t3175, 0.215511 ,
period1,sc01,t3176, 0.2810675 ,
period1,sc01,t3177, 0.315841667 ,
period1,sc01,t3178, 0.287305667 ,
period1,sc01,t3179, 0.2684535 ,
period1,sc01,t3180, 0.250128333 ,
period1,sc01,t3181, 0.235771 ,
period1,sc01,t3182, 0.22993 ,
period1,sc01,t3183, 0.2299795 ,
period1,sc01,t3184, 0.232910833 ,
period1,sc01,t3185, 0.233910833 ,
period1,sc01,t3186, 0.255559167 ,
period1,sc01,t3187, 0.276496 ,
period1,sc01,t3188, 0.261085833 ,
period1,sc01,t3189, 0.235970167 ,
period1,sc01,t3190, 0.230546167 ,
period1,sc01,t3191, 0.223120833 ,
period1,sc01,t3192, 0.215943333 ,
period1,sc01,t3193, 0.207152167 ,
period1,sc01,t3194, 0.198962667 ,
period1,sc01,t3195, 0.195504167 ,
period1,sc01,t3196, 0.191119833 ,
period1,sc01,t3197, 0.196680167 ,
period1,sc01,t3198, 0.212233 ,
period1,sc01,t3199, 0.2259375 ,
period1,sc01,t3200, 0.328625333 ,
period1,sc01,t3201, 0.373473167 ,
period1,sc01,t3202, 0.354838667 ,
period1,sc01,t3203, 0.322737 ,
period1,sc01,t3204, 0.277994 ,
period1,sc01,t3205, 0.259123833 ,
period1,sc01,t3206, 0.245507333 ,
period1,sc01,t3207, 0.229283667 ,
period1,sc01,t3208, 0.221198167 ,
period1,sc01,t3209, 0.218737667 ,
period1,sc01,t3210, 0.219235 ,
period1,sc01,t3211, 0.221880667 ,
period1,sc01,t3212, 0.221308333 ,
period1,sc01,t3213, 0.220003667 ,
period1,sc01,t3214, 0.218406667 ,
period1,sc01,t3215, 0.215704333 ,
period1,sc01,t3216, 0.20692 ,
period1,sc01,t3217, 0.195536 ,
period1,sc01,t3218, 0.1851675 ,
period1,sc01,t3219, 0.179079667 ,
period1,sc01,t3220, 0.176620667 ,
period1,sc01,t3221, 0.171992833 ,
period1,sc01,t3222, 0.175058833 ,
period1,sc01,t3223, 0.172279167 ,
period1,sc01,t3224, 0.186456833 ,
period1,sc01,t3225, 0.190566167 ,
period1,sc01,t3226, 0.200401 ,
period1,sc01,t3227, 0.202211333 ,
period1,sc01,t3228, 0.201041667 ,
period1,sc01,t3229, 0.196946333 ,
period1,sc01,t3230, 0.193123333 ,
period1,sc01,t3231, 0.1891495 ,
period1,sc01,t3232, 0.1867585 ,
period1,sc01,t3233, 0.186715 ,
period1,sc01,t3234, 0.189398 ,
period1,sc01,t3235, 0.191082667 ,
period1,sc01,t3236, 0.192971167 ,
period1,sc01,t3237, 0.190711 ,
period1,sc01,t3238, 0.1927715 ,
period1,sc01,t3239, 0.206192333 ,
period1,sc01,t3240, 0.192144167 ,
period1,sc01,t3241, 0.1904785 ,
period1,sc01,t3242, 0.182049 ,
period1,sc01,t3243, 0.1772295 ,
period1,sc01,t3244, 0.174739 ,
period1,sc01,t3245, 0.168775333 ,
period1,sc01,t3246, 0.168476667 ,
period1,sc01,t3247, 0.167202667 ,
period1,sc01,t3248, 0.173375167 ,
period1,sc01,t3249, 0.180319333 ,
period1,sc01,t3250, 0.189179667 ,
period1,sc01,t3251, 0.192103833 ,
period1,sc01,t3252, 0.191693333 ,
period1,sc01,t3253, 0.188908833 ,
period1,sc01,t3254, 0.1870405 ,
period1,sc01,t3255, 0.185282833 ,
period1,sc01,t3256, 0.184298 ,
period1,sc01,t3257, 0.185998333 ,
period1,sc01,t3258, 0.188887333 ,
period1,sc01,t3259, 0.191236167 ,
period1,sc01,t3260, 0.199903667 ,
period1,sc01,t3261, 0.202560833 ,
period1,sc01,t3262, 0.207323833 ,
period1,sc01,t3263, 0.206893 ,
