,,,,Production/Discharge [KWh],Production/Discharge [KWh],Production/Discharge [KWh],ENS [KWh],ENS [KWh],Load/Home [KWh],Load/Home [KWh],Electricity Buy [KWh],Electricity Buy [KWh],Electricity Sell [KWh],Electricity Sell [KWh],Spot Price [EUR/KWh],EleCost [EUR/KWh],ElePrice [EUR/KWh]
,,,,BESS,EV,Solar-PV,Node1,Node2,Node1,Node2,Node1,Node2,Node1,Node2,EleR_01,EleR_01,EleR_01
period1,sc01,t8135,2025-12-05 23:27:00,0.0,0.0,0.0,0.0,0.0,-2.0090000000000003,0.0,2.0090000000000003,0.0,0.0,0.0,0.3366985,1.477123125,0.2693588
period1,sc01,t8136,2025-12-06 00:27:00,0.0,0.0,0.0,0.0,0.0,-5.861,0.0,5.861,0.0,0.0,0.0,0.3269695,1.4649618750000002,0.2615756
period1,sc01,t8137,2025-12-06 01:27:00,0.0,0.0,0.0,0.0,0.0,-1.834,0.0,1.834,0.0,0.0,0.0,0.3150715,1.450089375,0.25205720000000004
period1,sc01,t8138,2025-12-06 02:27:00,0.0,0.0,0.0,0.0,0.0,-3.4760000000000004,0.0,3.4760000000000004,0.0,0.0,0.0,0.310938667,1.44492333375,0.2487509336
period1,sc01,t8139,2025-12-06 03:27:00,0.0,0.0,0.0,0.0,0.0,-3.1799999999999997,0.0,3.1799999999999997,0.0,0.0,0.0,0.305506,1.4381325,0.2444048
period1,sc01,t8140,2025-12-06 04:27:00,0.0,0.0,0.0,0.0,0.0,-3.6399999999999997,0.0,3.6399999999999997,0.0,0.0,0.0,0.302906667,1.43488333375,0.24232533360000003
period1,sc01,t8141,2025-12-06 05:27:00,0.0,0.0,0.0,0.0,0.0,-3.497,0.0,3.497,0.0,0.0,0.0,0.302799833,1.4347497912500002,0.24223986640000003
period1,sc01,t8142,2025-12-06 06:27:00,0.0,0.0,0.0,0.0,0.0,-1.9830000000000005,0.0,1.9830000000000005,0.0,0.0,0.0,0.308307,1.4416337500000003,0.24664560000000002
period1,sc01,t8143,2025-12-06 07:27:00,0.0,0.0,0.0,0.0,0.0,-3.9100000000000006,0.0,3.9100000000000006,0.0,0.0,0.0,0.321196667,1.45774583375,0.2569573336
period1,sc01,t8144,2025-12-06 08:27:00,0.0,0.0,0.0,0.0,0.0,-1.8900000000000001,0.0,1.8900000000000001,0.0,0.0,0.0,0.361467333,1.50808416625,0.28917386640000003
period1,sc01,t8145,2025-12-06 09:27:00,0.0,0.0,0.008958835,0.0,0.0,-2.044,0.0,2.035041165,0.0,0.0,0.0,0.381948667,1.5336858337500001,0.3055589336
period1,sc01,t8146,2025-12-06 10:27:00,0.0,0.0,0.177068192,0.0,0.0,-5.696,0.0,5.518931808,0.0,0.0,0.0,0.381144667,1.5326808337500002,0.3049157336
period1,sc01,t8147,2025-12-06 11:27:00,0.0,0.0,0.260728723,0.0,0.0,-1.932,0.0,1.671271277,0.0,0.0,0.0,0.373083333,1.52260416625,0.2984666664
period1,sc01,t8148,2025-12-06 12:27:00,0.0,0.0,0.570212762,0.0,0.0,-3.8479999999999994,0.0,3.2777872379999993,0.0,0.0,0.0,0.368550167,1.51693770875,0.2948401336
period1,sc01,t8149,2025-12-06 13:27:00,0.0,0.0,0.525728975,0.0,0.0,-5.380000000000001,0.0,4.854271025000001,0.0,0.0,0.0,0.368033667,1.51629208375,0.2944269336
period1,sc01,t8150,2025-12-06 14:27:00,0.0,0.0,0.59120545,0.0,0.0,-2.52,0.0,1.92879455,0.0,0.0,0.0,0.371878,1.5210975,0.2975024
period1,sc01,t8151,2025-12-06 15:27:00,0.0,0.0,0.223001487,0.0,0.0,-5.369,0.0,5.145998512999999,0.0,0.0,0.0,0.377132,1.527665,0.3017056
period1,sc01,t8152,2025-12-06 16:27:00,0.0,0.0,0.006966294,0.0,0.0,-3.6610000000000014,0.0,3.654033706000001,0.0,0.0,0.0,0.381088333,1.5326104162500003,0.30487066640000005
period1,sc01,t8153,2025-12-06 17:27:00,0.0,0.0,0.0,0.0,0.0,-8.086,0.0,8.086,0.0,0.0,0.0,0.398985167,1.55498145875,0.3191881336
period1,sc01,t8154,2025-12-06 18:27:00,0.0,0.0,0.0,0.0,0.0,-4.734,0.0,4.734,0.0,0.0,0.0,0.4163625,1.5767031249999999,0.33309000000000005
period1,sc01,t8155,2025-12-06 19:27:00,0.0,0.0,0.0,0.0,0.0,-4.859,0.0,4.859,0.0,0.0,0.0,0.4139365,1.5736706249999999,0.33114920000000003
period1,sc01,t8156,2025-12-06 20:27:00,0.0,0.0,0.0,0.0,0.0,-8.281,0.0,8.281,0.0,0.0,0.0,0.400951833,1.55743979125,0.32076146640000003
period1,sc01,t8157,2025-12-06 21:27:00,0.0,0.0,0.0,0.0,0.0,-2.3870000000000005,0.0,2.3870000000000005,0.0,0.0,0.0,0.377877167,1.52859645875,0.3023017336
period1,sc01,t8158,2025-12-06 22:27:00,0.0,0.0,0.0,0.0,0.0,-5.173,0.0,5.173,0.0,0.0,0.0,0.3674175,1.515521875,0.29393400000000003
period1,sc01,t8159,2025-12-06 23:27:00,0.0,0.0,0.0,0.0,0.0,-1.939,0.0,1.939,0.0,0.0,0.0,0.3515875,1.495734375,0.28127
period1,sc01,t8160,2025-12-07 00:27:00,0.0,0.0,0.0,0.0,0.0,-4.731,0.0,4.731,0.0,0.0,0.0,0.331220167,1.4702752087500002,0.2649761336
period1,sc01,t8161,2025-12-07 01:27:00,0.0,0.0,0.0,0.0,0.0,-2.604,0.0,2.604,0.0,0.0,0.0,0.3217305,1.4584131249999999,0.2573844
period1,sc01,t8162,2025-12-07 02:27:00,0.0,0.0,0.0,0.0,0.0,-5.046,0.0,5.046,0.0,0.0,0.0,0.318257667,1.4540720837500003,0.2546061336
period1,sc01,t8163,2025-12-07 03:27:00,0.0,0.0,0.0,0.0,0.0,-5.855999999999999,0.0,5.855999999999999,0.0,0.0,0.0,0.320547,1.4569337500000001,0.25643760000000004
period1,sc01,t8164,2025-12-07 04:27:00,0.0,0.0,0.0,0.0,0.0,-2.2540000000000004,0.0,2.2540000000000004,0.0,0.0,0.0,0.324718833,1.46214854125,0.2597750664
period1,sc01,t8165,2025-12-07 05:27:00,0.0,0.0,0.0,0.0,0.0,-5.707,0.0,5.707,0.0,0.0,0.0,0.338018833,1.47877354125,0.2704150664
period1,sc01,t8166,2025-12-07 06:27:00,0.0,0.0,0.0,0.0,0.0,-4.282999999999999,0.0,4.282999999999999,0.0,0.0,0.0,0.3613425,1.5079281250000003,0.289074
period1,sc01,t8167,2025-12-07 07:27:00,0.0,0.0,0.0,0.0,0.0,-6.175,0.0,6.175,0.0,0.0,0.0,0.385019333,1.53752416625,0.30801546640000005
period1,sc01,t8168,2025-12-07 08:27:00,0.0,0.0,0.0,0.0,0.0,-3.9750000000000005,0.0,3.9750000000000005,0.0,0.0,0.0,0.4551725,1.625215625,0.364138
period1,sc01,t8169,2025-12-07 09:27:00,0.0,0.0,0.010163479,0.0,0.0,-5.107000000000001,0.0,5.096836521000001,0.0,0.0,0.0,0.733495667,1.9731195837500002,0.5867965336000001
period1,sc01,t8170,2025-12-07 10:27:00,0.0,0.0,0.292115213,0.0,0.0,-2.023,0.0,1.7308847870000001,0.0,0.0,0.0,0.784194333,2.0364929162500003,0.6273554664000001
period1,sc01,t8171,2025-12-07 11:27:00,0.0,0.0,1.198854626,0.0,0.0,-3.0840000000000005,0.0,1.8851453740000006,0.0,0.0,0.0,0.7256875,1.963359375,0.58055
period1,sc01,t8172,2025-12-07 12:27:00,0.0,0.0,2.198225275,0.0,0.0,-4.446,0.0,2.2477747249999998,0.0,0.0,0.0,0.634088667,1.84886083375,0.5072709336
period1,sc01,t8173,2025-12-07 13:27:00,0.0,0.0,1.272685388,0.0,0.0,-3.4990000000000006,0.0,2.2263146120000004,0.0,0.0,0.0,0.564035333,1.7612941662500001,0.4512282664
period1,sc01,t8174,2025-12-07 14:27:00,0.0,0.0,1.948051264,0.0,0.0,-3.2110000000000003,0.0,1.2629487360000002,0.0,0.0,0.0,0.543325667,1.73540708375,0.4346605336
