Period,Scenario,LoadLevel,Sell,Date
period1,sc01,t4959,6.2671529,2025-07-26 15:27:00
period1,sc01,t4911,6.266206669,2025-07-24 15:27:00
period1,sc01,t4978,6.260747724,2025-07-27 10:27:00
period1,sc01,t3729,6.255913337000001,2025-06-05 09:27:00
period1,sc01,t4980,6.253006179,2025-07-27 12:27:00
period1,sc01,t6613,6.241334435,2025-10-03 13:27:00
period1,sc01,t4785,6.232661577,2025-07-19 09:27:00
period1,sc01,t4092,6.201434552,2025-06-20 12:27:00
period1,sc01,t3873,6.198154248,2025-06-11 09:27:00
period1,sc01,t1911,6.194597035,2025-03-21 15:27:00
period1,sc01,t3709,6.193531583,2025-06-04 13:27:00
period1,sc01,t5530,6.178065847,2025-08-19 10:27:00
period1,sc01,t5893,6.1730923429999995,2025-09-03 13:27:00
period1,sc01,t6395,6.170659854,2025-09-24 11:27:00
period1,sc01,t4741,6.16994251,2025-07-17 13:27:00
period1,sc01,t4572,6.165579539,2025-07-10 12:27:00
period1,sc01,t1885,6.1645281800000005,2025-03-20 13:27:00
period1,sc01,t2007,6.151103209,2025-03-25 15:27:00
period1,sc01,t2027,6.150863734000001,2025-03-26 11:27:00
period1,sc01,t5531,6.148490391,2025-08-19 11:27:00
period1,sc01,t3470,6.144929956,2025-05-25 14:27:00
period1,sc01,t5745,6.131565147,2025-08-28 09:27:00
period1,sc01,t3877,6.129134618,2025-06-11 13:27:00
period1,sc01,t4646,6.12565895,2025-07-13 14:27:00
period1,sc01,t4836,6.122670702,2025-07-21 12:27:00
period1,sc01,t6730,6.11124428,2025-10-08 10:27:00
period1,sc01,t4575,6.099581017999999,2025-07-10 15:27:00
period1,sc01,t5290,6.098314683,2025-08-09 10:27:00
period1,sc01,t5242,6.098271702,2025-08-07 10:27:00
period1,sc01,t2457,6.0964919404,2025-04-13 09:27:00
period1,sc01,t6710,6.0894825610000005,2025-10-07 14:27:00
period1,sc01,t3328,6.084937104000001,2025-05-19 16:27:00
period1,sc01,t2725,6.0819817,2025-04-24 13:27:00
period1,sc01,t2481,6.0779281454,2025-04-14 09:27:00
period1,sc01,t5078,6.075219051,2025-07-31 14:27:00
period1,sc01,t3924,6.0645768402,2025-06-13 12:27:00
period1,sc01,t3992,6.05612122,2025-06-16 08:27:00
period1,sc01,t4645,6.038471480999999,2025-07-13 13:27:00
period1,sc01,t6589,6.025582137,2025-10-02 13:27:00
period1,sc01,t3972,6.020599588,2025-06-15 12:27:00
period1,sc01,t4142,6.018386131,2025-06-22 14:27:00
period1,sc01,t4354,6.012740982,2025-07-01 10:27:00
period1,sc01,t3537,5.997212806,2025-05-28 09:27:00
period1,sc01,t3543,5.994662715,2025-05-28 15:27:00
period1,sc01,t1789,5.993924368,2025-03-16 13:27:00
period1,sc01,t3783,5.977105742000001,2025-06-07 15:27:00
period1,sc01,t5991,5.9744464409999996,2025-09-07 15:27:00
period1,sc01,t1333,5.955332457000001,2025-02-25 13:27:00
period1,sc01,t1355,5.946196067000001,2025-02-26 11:27:00
period1,sc01,t5506,5.94101412,2025-08-18 10:27:00
period1,sc01,t1907,5.936149384000001,2025-03-21 11:27:00
period1,sc01,t2079,5.921339178,2025-03-28 15:27:00
period1,sc01,t4594,5.917796873,2025-07-11 10:27:00
period1,sc01,t2745,5.912931775,2025-04-25 09:27:00
period1,sc01,t2433,5.9062656601,2025-04-12 09:27:00
period1,sc01,t2195,5.903139407,2025-04-02 11:27:00
period1,sc01,t6444,5.9016904100000005,2025-09-26 12:27:00
period1,sc01,t4936,5.897759462,2025-07-25 16:27:00
period1,sc01,t2122,5.891879545,2025-03-30 10:27:00
period1,sc01,t3712,5.8820157150000005,2025-06-04 16:27:00
period1,sc01,t2098,5.871698781999999,2025-03-29 10:27:00
period1,sc01,t4141,5.871229100000001,2025-06-22 13:27:00
period1,sc01,t4977,5.867992419999999,2025-07-27 09:27:00
period1,sc01,t5006,5.859823526,2025-07-28 14:27:00
period1,sc01,t3710,5.8511816439999995,2025-06-04 14:27:00
period1,sc01,t3974,5.847220747000001,2025-06-15 14:27:00
period1,sc01,t5703,5.837907802,2025-08-26 15:27:00
period1,sc01,t5224,5.837386631,2025-08-06 16:27:00
period1,sc01,t1980,5.828027338000001,2025-03-24 12:27:00
period1,sc01,t2821,5.822320831,2025-04-28 13:27:00
period1,sc01,t3182,5.815356816,2025-05-13 14:27:00
period1,sc01,t5750,5.813449186,2025-08-28 14:27:00
period1,sc01,t5676,5.8126518229999995,2025-08-25 12:27:00
period1,sc01,t5104,5.801778863,2025-08-01 16:27:00
period1,sc01,t4211,5.786562146,2025-06-25 11:27:00
period1,sc01,t3968,5.7810279410000005,2025-06-15 08:27:00
period1,sc01,t5721,5.779723815,2025-08-27 09:27:00
period1,sc01,t4863,5.778938352,2025-07-22 15:27:00
period1,sc01,t4357,5.77761353,2025-07-01 13:27:00
period1,sc01,t2218,5.772443704,2025-04-03 10:27:00
period1,sc01,t4905,5.744703074,2025-07-24 09:27:00
period1,sc01,t6735,5.743999692,2025-10-08 15:27:00
period1,sc01,t3800,5.736495993,2025-06-08 08:27:00
period1,sc01,t3009,5.722787709,2025-05-06 09:27:00
period1,sc01,t5388,5.717554429,2025-08-13 12:27:00
period1,sc01,t3903,5.7139605691,2025-06-12 15:27:00
period1,sc01,t6203,5.712644753999999,2025-09-16 11:27:00
period1,sc01,t3184,5.706292276,2025-05-13 16:27:00
period1,sc01,t3736,5.7056241,2025-06-05 16:27:00
period1,sc01,t3230,5.704373170000001,2025-05-15 14:27:00
period1,sc01,t6180,5.697708887999999,2025-09-15 12:27:00
period1,sc01,t4815,5.695994714,2025-07-20 15:27:00
period1,sc01,t3375,5.690579511,2025-05-21 15:27:00
period1,sc01,t3896,5.6896792203999995,2025-06-12 08:27:00
period1,sc01,t2750,5.6877263750000004,2025-04-25 14:27:00
period1,sc01,t4165,5.679134823,2025-06-23 13:27:00
period1,sc01,t5317,5.67239212,2025-08-10 13:27:00
period1,sc01,t5152,5.67062197,2025-08-03 16:27:00
period1,sc01,t5368,5.665915954,2025-08-12 16:27:00
period1,sc01,t6350,5.65994256,2025-09-22 14:27:00
period1,sc01,t3320,5.650756329,2025-05-19 08:27:00
period1,sc01,t3040,5.643186426,2025-05-07 16:27:00
period1,sc01,t6349,5.642692426,2025-09-22 13:27:00
period1,sc01,t6663,5.638629335,2025-10-05 15:27:00
period1,sc01,t5269,5.637300520999999,2025-08-08 13:27:00
period1,sc01,t5056,5.624035755,2025-07-30 16:27:00
period1,sc01,t3776,5.622740238,2025-06-07 08:27:00
period1,sc01,t1906,5.615923115999999,2025-03-21 10:27:00
period1,sc01,t6134,5.613725285,2025-09-13 14:27:00
period1,sc01,t5149,5.6130715239999995,2025-08-03 13:27:00
period1,sc01,t3753,5.607415023,2025-06-06 09:27:00
period1,sc01,t3952,5.604645654,2025-06-14 16:27:00
period1,sc01,t5221,5.6032089229999995,2025-08-06 13:27:00
period1,sc01,t4257,5.602350695,2025-06-27 09:27:00
period1,sc01,t5173,5.602117324,2025-08-04 13:27:00
period1,sc01,t6177,5.601971745,2025-09-15 09:27:00
period1,sc01,t2294,5.598628511,2025-04-06 14:27:00
period1,sc01,t4958,5.597240868,2025-07-26 14:27:00
period1,sc01,t4671,5.59208715,2025-07-14 15:27:00
period1,sc01,t4138,5.589516257,2025-06-22 10:27:00
period1,sc01,t4837,5.580708942999999,2025-07-21 13:27:00
period1,sc01,t2894,5.572988034,2025-05-01 14:27:00
period1,sc01,t6135,5.572293071000001,2025-09-13 15:27:00
period1,sc01,t5365,5.571483719,2025-08-12 13:27:00
period1,sc01,t3112,5.570526179,2025-05-10 16:27:00
period1,sc01,t3902,5.56728279295,2025-06-12 14:27:00
period1,sc01,t2435,5.5593399227,2025-04-12 11:27:00
period1,sc01,t5769,5.557914201,2025-08-29 09:27:00
period1,sc01,t6159,5.54678289,2025-09-14 15:27:00
period1,sc01,t3088,5.5406364329999995,2025-05-09 16:27:00
period1,sc01,t5053,5.529788325999999,2025-07-30 13:27:00
period1,sc01,t6230,5.527948776,2025-09-17 14:27:00
period1,sc01,t1836,5.525904592,2025-03-18 12:27:00
period1,sc01,t6348,5.514971138,2025-09-22 12:27:00
period1,sc01,t4979,5.513985778,2025-07-27 11:27:00
period1,sc01,t2843,5.510082088000001,2025-04-29 11:27:00
period1,sc01,t2697,5.504023254,2025-04-23 09:27:00
period1,sc01,t4184,5.502765954,2025-06-24 08:27:00
period1,sc01,t4476,5.4924817180000005,2025-07-06 12:27:00
period1,sc01,t6615,5.484694042999999,2025-10-03 15:27:00
period1,sc01,t6754,5.482730161,2025-10-09 10:27:00
period1,sc01,t2822,5.471427596,2025-04-28 14:27:00
period1,sc01,t6467,5.468629491,2025-09-27 11:27:00
period1,sc01,t3926,5.4685153069000005,2025-06-13 14:27:00
period1,sc01,t5176,5.4665435239999995,2025-08-04 16:27:00
period1,sc01,t4551,5.464990539,2025-07-09 15:27:00
period1,sc01,t2985,5.460730749,2025-05-05 09:27:00
period1,sc01,t3064,5.460645065,2025-05-08 16:27:00
period1,sc01,t3684,5.455404257,2025-06-03 12:27:00
period1,sc01,t2795,5.440737994,2025-04-27 11:27:00
period1,sc01,t2773,5.4363067019999995,2025-04-26 13:27:00
period1,sc01,t2748,5.433832108999999,2025-04-25 12:27:00
period1,sc01,t2944,5.426822772,2025-05-03 16:27:00
period1,sc01,t3445,5.416647853000001,2025-05-24 13:27:00
period1,sc01,t6711,5.4137781810000005,2025-10-07 15:27:00
period1,sc01,t2892,5.413687755000001,2025-05-01 12:27:00
period1,sc01,t4692,5.407570574999999,2025-07-15 12:27:00
period1,sc01,t5028,5.406876412,2025-07-29 12:27:00
period1,sc01,t5627,5.399431674000001,2025-08-23 11:27:00
period1,sc01,t5868,5.398478708,2025-09-02 12:27:00
period1,sc01,t5943,5.39806937,2025-09-05 15:27:00
period1,sc01,t2223,5.398052692,2025-04-03 15:27:00
period1,sc01,t7307,5.394538948,2025-11-01 11:27:00
period1,sc01,t3872,5.384375448,2025-06-11 08:27:00
period1,sc01,t3536,5.383644889,2025-05-28 08:27:00
period1,sc01,t3008,5.38085048,2025-05-06 08:27:00
period1,sc01,t3784,5.3785803009999995,2025-06-07 16:27:00
period1,sc01,t2293,5.376827445,2025-04-06 13:27:00
period1,sc01,t5122,5.375894800999999,2025-08-02 10:27:00
period1,sc01,t5942,5.369079828,2025-09-05 14:27:00
period1,sc01,t5026,5.3651185770000005,2025-07-29 10:27:00
period1,sc01,t4912,5.364313604,2025-07-24 16:27:00
period1,sc01,t2220,5.36375232,2025-04-03 12:27:00
period1,sc01,t5869,5.357885521,2025-09-02 13:27:00
period1,sc01,t2751,5.356664318,2025-04-25 15:27:00
period1,sc01,t3656,5.348065296,2025-06-02 08:27:00
period1,sc01,t6225,5.3478001299999995,2025-09-17 09:27:00
period1,sc01,t2150,5.344145724,2025-03-31 14:27:00
period1,sc01,t5320,5.343072846,2025-08-10 16:27:00
period1,sc01,t7283,5.341939024,2025-10-31 11:27:00
period1,sc01,t5296,5.341151292999999,2025-08-09 16:27:00
period1,sc01,t5746,5.331588752,2025-08-28 10:27:00
period1,sc01,t3824,5.330540752,2025-06-09 08:27:00
period1,sc01,t3759,5.327358367,2025-06-06 15:27:00
period1,sc01,t2317,5.327213134,2025-04-07 13:27:00
period1,sc01,t3128,5.321700401,2025-05-11 08:27:00
period1,sc01,t5895,5.315895289,2025-09-03 15:27:00
period1,sc01,t4523,5.310231844,2025-07-08 11:27:00
period1,sc01,t4308,5.30939044,2025-06-29 12:27:00
period1,sc01,t7308,5.30134045,2025-11-01 12:27:00
period1,sc01,t6685,5.2976345259999995,2025-10-06 13:27:00
period1,sc01,t4552,5.295600746,2025-07-09 16:27:00
period1,sc01,t6638,5.293636470000001,2025-10-04 14:27:00
period1,sc01,t4499,5.292467327,2025-07-07 11:27:00
period1,sc01,t6273,5.277436748,2025-09-19 09:27:00
period1,sc01,t3664,5.2676172569999995,2025-06-02 16:27:00
period1,sc01,t1934,5.256408652999999,2025-03-22 14:27:00
period1,sc01,t6370,5.254945867,2025-09-23 10:27:00
period1,sc01,t3995,5.2534644010000004,2025-06-16 11:27:00
period1,sc01,t6686,5.251705733,2025-10-06 14:27:00
period1,sc01,t3808,5.24824406,2025-06-08 16:27:00
period1,sc01,t4788,5.241949400999999,2025-07-19 12:27:00
period1,sc01,t3225,5.239672203,2025-05-15 09:27:00
period1,sc01,t3878,5.238350279,2025-06-11 14:27:00
period1,sc01,t1932,5.236806123,2025-03-22 12:27:00
period1,sc01,t4840,5.232651287,2025-07-21 16:27:00
period1,sc01,t6466,5.222122997,2025-09-27 10:27:00
period1,sc01,t6231,5.2193142980000005,2025-09-17 15:27:00
period1,sc01,t2529,5.205926395,2025-04-16 09:27:00
period1,sc01,t3923,5.1984784975,2025-06-13 11:27:00
period1,sc01,t3945,5.196424926000001,2025-06-14 09:27:00
period1,sc01,t2915,5.188797623,2025-05-02 11:27:00
period1,sc01,t2649,5.188234863,2025-04-21 09:27:00
period1,sc01,t3158,5.180373102,2025-05-12 14:27:00
period1,sc01,t7286,5.178671377000001,2025-10-31 14:27:00
period1,sc01,t2747,5.170993722,2025-04-25 11:27:00
period1,sc01,t5702,5.170375204,2025-08-26 14:27:00
period1,sc01,t2291,5.1679595240000005,2025-04-06 11:27:00
period1,sc01,t4336,5.158987065000001,2025-06-30 16:27:00
period1,sc01,t6682,5.156247776,2025-10-06 10:27:00
period1,sc01,t6658,5.155866850000001,2025-10-05 10:27:00
period1,sc01,t4811,5.155747385,2025-07-20 11:27:00
period1,sc01,t4910,5.148925008,2025-07-24 14:27:00
period1,sc01,t5628,5.142267345,2025-08-23 12:27:00
period1,sc01,t5409,5.1421900659999995,2025-08-14 09:27:00
period1,sc01,t6755,5.137923497000001,2025-10-09 11:27:00
period1,sc01,t5651,5.1345537310000005,2025-08-24 11:27:00
period1,sc01,t5776,5.133502046,2025-08-29 16:27:00
period1,sc01,t4304,5.119642935,2025-06-29 08:27:00
period1,sc01,t5699,5.09549066,2025-08-26 11:27:00
period1,sc01,t4305,5.094900947,2025-06-29 09:27:00
period1,sc01,t4355,5.094529662999999,2025-07-01 11:27:00
period1,sc01,t5272,5.090229739,2025-08-08 16:27:00
period1,sc01,t3104,5.088345428999999,2025-05-10 08:27:00
period1,sc01,t1476,5.084844399,2025-03-03 12:27:00
period1,sc01,t7261,5.076826603,2025-10-30 13:27:00
period1,sc01,t4479,5.069085578999999,2025-07-06 15:27:00
period1,sc01,t6518,5.056332618,2025-09-29 14:27:00
period1,sc01,t5961,5.056179709999999,2025-09-06 09:27:00
period1,sc01,t4068,5.054461539,2025-06-19 12:27:00
period1,sc01,t4547,5.051491835,2025-07-09 11:27:00
period1,sc01,t6156,5.038892371,2025-09-14 12:27:00
period1,sc01,t6105,5.036632461,2025-09-12 09:27:00
period1,sc01,t5649,5.031984063,2025-08-24 09:27:00
period1,sc01,t5293,5.028346321,2025-08-09 13:27:00
period1,sc01,t4066,5.023434181,2025-06-19 10:27:00
period1,sc01,t4792,5.020341756,2025-07-19 16:27:00
period1,sc01,t3394,5.017164911,2025-05-22 10:27:00
period1,sc01,t4353,5.008541012,2025-07-01 09:27:00
period1,sc01,t6657,5.00595532,2025-10-05 09:27:00
period1,sc01,t4740,5.005733343,2025-07-17 12:27:00
period1,sc01,t3920,5.0056829928,2025-06-13 08:27:00
period1,sc01,t3153,5.00336718,2025-05-12 09:27:00
period1,sc01,t3900,4.9936597111,2025-06-12 12:27:00
period1,sc01,t5341,4.99143792,2025-08-11 13:27:00
period1,sc01,t5079,4.977455475,2025-07-31 15:27:00
period1,sc01,t5437,4.974417813,2025-08-15 13:27:00
period1,sc01,t3372,4.971947577,2025-05-21 12:27:00
period1,sc01,t3421,4.969139155000001,2025-05-23 13:27:00
period1,sc01,t3032,4.966262177,2025-05-07 08:27:00
period1,sc01,t3632,4.965133306,2025-06-01 08:27:00
period1,sc01,t3156,4.9613435500000005,2025-05-12 12:27:00
period1,sc01,t0805,4.961063482,2025-02-03 13:27:00
period1,sc01,t5488,4.955558038,2025-08-17 16:27:00
period1,sc01,t1931,4.9526063250000005,2025-03-22 11:27:00
period1,sc01,t6659,4.942824334,2025-10-05 11:27:00
period1,sc01,t3949,4.940390673,2025-06-14 13:27:00
period1,sc01,t5512,4.938701576,2025-08-18 16:27:00
period1,sc01,t4791,4.936789918,2025-07-19 15:27:00
period1,sc01,t5534,4.936472867,2025-08-19 14:27:00
period1,sc01,t1935,4.935865439,2025-03-22 15:27:00
period1,sc01,t2889,4.935245044,2025-05-01 09:27:00
period1,sc01,t3208,4.9343334389999995,2025-05-14 16:27:00
period1,sc01,t4744,4.925384881,2025-07-17 16:27:00
period1,sc01,t5344,4.9229944,2025-08-11 16:27:00
period1,sc01,t4904,4.922681868,2025-07-24 08:27:00
period1,sc01,t6158,4.921640086,2025-09-14 14:27:00
period1,sc01,t4140,4.916739225000001,2025-06-22 12:27:00
period1,sc01,t5245,4.909254722,2025-08-07 13:27:00
period1,sc01,t3971,4.897623384,2025-06-15 11:27:00
period1,sc01,t2744,4.8956123080000005,2025-04-25 08:27:00
period1,sc01,t5292,4.88733254,2025-08-09 12:27:00
period1,sc01,t6321,4.876030383,2025-09-21 09:27:00
period1,sc01,t5843,4.875391553,2025-09-01 11:27:00
period1,sc01,t1982,4.872059278,2025-03-24 14:27:00
period1,sc01,t6926,4.868914609,2025-10-16 14:27:00
period1,sc01,t5896,4.8525125000000005,2025-09-03 16:27:00
period1,sc01,t5391,4.841666997,2025-08-13 15:27:00
period1,sc01,t6540,4.835098183,2025-09-30 12:27:00
period1,sc01,t3760,4.834096533,2025-06-06 16:27:00
period1,sc01,t2222,4.832750837000001,2025-04-03 14:27:00
period1,sc01,t2075,4.829462776999999,2025-03-28 11:27:00
period1,sc01,t7236,4.828307313,2025-10-29 12:27:00
period1,sc01,t4188,4.825241704,2025-06-24 12:27:00
period1,sc01,t2653,4.822690398000001,2025-04-21 13:27:00
period1,sc01,t4882,4.817853618,2025-07-23 10:27:00
period1,sc01,t3232,4.808688451,2025-05-15 16:27:00
period1,sc01,t3640,4.801053692,2025-06-01 16:27:00
period1,sc01,t1839,4.796966176,2025-03-18 15:27:00
period1,sc01,t5722,4.792655362,2025-08-27 10:27:00
period1,sc01,t3879,4.788900542,2025-06-11 15:27:00
period1,sc01,t3441,4.780041775,2025-05-24 09:27:00
period1,sc01,t4478,4.776496395000001,2025-07-06 14:27:00
period1,sc01,t5480,4.7764050319999996,2025-08-17 08:27:00
period1,sc01,t4474,4.772048955000001,2025-07-06 10:27:00
period1,sc01,t4816,4.771138177999999,2025-07-20 16:27:00
period1,sc01,t3080,4.765236752,2025-05-09 08:27:00
period1,sc01,t2656,4.762095532,2025-04-21 16:27:00
period1,sc01,t7310,4.760428867,2025-11-01 14:27:00
period1,sc01,t1838,4.747242663000001,2025-03-18 14:27:00
period1,sc01,t2774,4.7459857240000005,2025-04-26 14:27:00
period1,sc01,t1356,4.716082429,2025-02-26 12:27:00
period1,sc01,t1332,4.708720632,2025-02-25 12:27:00
period1,sc01,t4809,4.708018545,2025-07-20 09:27:00
period1,sc01,t4263,4.69610831,2025-06-27 15:27:00
period1,sc01,t3876,4.692042582,2025-06-11 12:27:00
period1,sc01,t4168,4.691428097999999,2025-06-23 16:27:00
period1,sc01,t5464,4.688817202999999,2025-08-16 16:27:00
period1,sc01,t4545,4.687247675999999,2025-07-09 09:27:00
period1,sc01,t3422,4.684642297,2025-05-23 14:27:00
period1,sc01,t3728,4.682988692,2025-06-05 08:27:00
period1,sc01,t3376,4.682076806,2025-05-21 16:27:00
period1,sc01,t4449,4.673899142,2025-07-05 09:27:00
period1,sc01,t6948,4.673328099,2025-10-17 12:27:00
period1,sc01,t5075,4.672460136,2025-07-31 11:27:00
period1,sc01,t1382,4.66526529,2025-02-27 14:27:00
period1,sc01,t4234,4.665182382,2025-06-26 10:27:00
period1,sc01,t3944,4.660413952,2025-06-14 08:27:00
period1,sc01,t4784,4.658495831,2025-07-19 08:27:00
period1,sc01,t5751,4.655048986000001,2025-08-28 15:27:00
period1,sc01,t6586,4.6470262170000005,2025-10-02 10:27:00
period1,sc01,t5200,4.643465078,2025-08-05 16:27:00
period1,sc01,t4209,4.64233387,2025-06-25 09:27:00
period1,sc01,t5121,4.636318931000001,2025-08-02 09:27:00
period1,sc01,t2775,4.635737038,2025-04-26 15:27:00
period1,sc01,t7262,4.632918893,2025-10-30 14:27:00
period1,sc01,t6397,4.627717335000001,2025-09-24 13:27:00
period1,sc01,t4189,4.627312608,2025-06-24 13:27:00
period1,sc01,t5197,4.622163123,2025-08-05 13:27:00
period1,sc01,t5674,4.602860897,2025-08-25 10:27:00
period1,sc01,t2913,4.593398375,2025-05-02 09:27:00
period1,sc01,t1379,4.581762381,2025-02-27 11:27:00
period1,sc01,t1955,4.571889553,2025-03-23 11:27:00
period1,sc01,t2650,4.57181449,2025-04-21 10:27:00
period1,sc01,t4576,4.570913335,2025-07-10 16:27:00
period1,sc01,t5984,4.570653000999999,2025-09-07 08:27:00
period1,sc01,t2290,4.565747722999999,2025-04-06 10:27:00
period1,sc01,t3853,4.5646568819999995,2025-06-10 13:27:00
period1,sc01,t6016,4.564191061,2025-09-08 16:27:00
period1,sc01,t6133,4.561437774000001,2025-09-13 13:27:00
period1,sc01,t5313,4.558391516,2025-08-10 09:27:00
period1,sc01,t3489,4.5578677480000005,2025-05-26 09:27:00
period1,sc01,t6445,4.557720509,2025-09-26 13:27:00
period1,sc01,t6493,4.550522282999999,2025-09-28 13:27:00
period1,sc01,t3446,4.542774983,2025-05-24 14:27:00
period1,sc01,t4960,4.538230576,2025-07-26 16:27:00
period1,sc01,t3590,4.535320626,2025-05-30 14:27:00
period1,sc01,t5387,4.528182181,2025-08-13 11:27:00
period1,sc01,t3899,4.525893111249999,2025-06-12 11:27:00
period1,sc01,t4328,4.518394988,2025-06-30 08:27:00
period1,sc01,t4983,4.517902929,2025-07-27 15:27:00
period1,sc01,t6519,4.516331291999999,2025-09-29 15:27:00
period1,sc01,t5217,4.512024651,2025-08-06 09:27:00
period1,sc01,t4976,4.506739825,2025-07-27 08:27:00
period1,sc01,t3615,4.493643102,2025-05-31 15:27:00
period1,sc01,t4810,4.486478442,2025-07-20 10:27:00
period1,sc01,t5700,4.485596136,2025-08-26 12:27:00
period1,sc01,t5656,4.479449172,2025-08-24 16:27:00
period1,sc01,t1310,4.4792900069999995,2025-02-24 14:27:00
period1,sc01,t5169,4.476841218,2025-08-04 09:27:00
period1,sc01,t5145,4.476749502,2025-08-03 09:27:00
period1,sc01,t6375,4.473342658,2025-09-23 15:27:00
period1,sc01,t6491,4.470775428,2025-09-28 11:27:00
period1,sc01,t4881,4.4707572749999995,2025-07-23 09:27:00
period1,sc01,t4790,4.466841405,2025-07-19 14:27:00
period1,sc01,t3327,4.463598835,2025-05-19 15:27:00
period1,sc01,t3734,4.44498401,2025-06-05 14:27:00
period1,sc01,t4745,4.4440780349999995,2025-07-17 17:27:00
period1,sc01,t2100,4.425727097,2025-03-29 12:27:00
period1,sc01,t2704,4.422516131,2025-04-23 16:27:00
period1,sc01,t5723,4.415312455,2025-08-27 11:27:00
period1,sc01,t3371,4.414507163,2025-05-21 11:27:00
period1,sc01,t6471,4.409840263,2025-09-27 15:27:00
period1,sc01,t5410,4.409436063999999,2025-08-14 10:27:00
period1,sc01,t3683,4.408764421,2025-06-03 11:27:00
period1,sc01,t4000,4.386887413,2025-06-16 16:27:00
period1,sc01,t6610,4.384576338,2025-10-03 10:27:00
period1,sc01,t2318,4.376617717,2025-04-07 14:27:00
period1,sc01,t3200,4.373624436,2025-05-14 08:27:00
period1,sc01,t3927,4.371120596200001,2025-06-13 15:27:00
period1,sc01,t4352,4.3622845439999995,2025-07-01 08:27:00
period1,sc01,t4185,4.356202158,2025-06-24 09:27:00
period1,sc01,t1141,4.342862461999999,2025-02-17 13:27:00
period1,sc01,t6637,4.33105132,2025-10-04 13:27:00
period1,sc01,t3752,4.331029587,2025-06-06 08:27:00
period1,sc01,t6061,4.326379407,2025-09-10 13:27:00
period1,sc01,t4137,4.322796278999999,2025-06-22 09:27:00
period1,sc01,t5938,4.319434694,2025-09-05 10:27:00
period1,sc01,t6490,4.31848301,2025-09-28 10:27:00
period1,sc01,t5049,4.303482636,2025-07-30 09:27:00
period1,sc01,t5243,4.2996764149999995,2025-08-07 11:27:00
