Period,Scenario,LoadLevel,TotalOutput,Date
period1,sc01,t4121,0.890580896,2025-06-21 17:27:00
period1,sc01,t7330,0.890466124,2025-11-02 10:27:00
period1,sc01,t2754,0.889400489,2025-04-25 18:27:00
period1,sc01,t4699,0.88746485,2025-07-15 19:27:00
period1,sc01,t7167,0.886137331,2025-10-26 15:27:00
period1,sc01,t4711,0.885966224,2025-07-16 07:27:00
period1,sc01,t2408,0.883135308,2025-04-11 08:27:00
period1,sc01,t5817,0.883057033,2025-08-31 09:27:00
period1,sc01,t8343,0.881530413,2025-12-14 15:27:00
period1,sc01,t1688,0.881172155,2025-03-12 08:27:00
period1,sc01,t8628,0.880965294,2025-12-26 12:27:00
period1,sc01,t5719,0.880372891,2025-08-27 07:27:00
period1,sc01,t4046,0.880262947,2025-06-18 14:27:00
period1,sc01,t3102,0.879520331,2025-05-10 06:27:00
period1,sc01,t6850,0.878943835,2025-10-13 10:27:00
period1,sc01,t5798,0.878346656,2025-08-30 14:27:00
period1,sc01,t4579,0.87798003,2025-07-10 19:27:00
period1,sc01,t3619,0.877730452,2025-05-31 19:27:00
period1,sc01,t7211,0.877315033,2025-10-28 11:27:00
period1,sc01,t1189,0.877281182,2025-02-19 13:27:00
period1,sc01,t3883,0.874518388,2025-06-11 19:27:00
period1,sc01,t1071,0.872915833,2025-02-14 15:27:00
period1,sc01,t3702,0.871003539,2025-06-04 06:27:00
period1,sc01,t0708,0.870721368,2025-01-30 12:27:00
period1,sc01,t6521,0.87002459,2025-09-29 17:27:00
period1,sc01,t6034,0.868909113,2025-09-09 10:27:00
period1,sc01,t6536,0.862864254,2025-09-30 08:27:00
period1,sc01,t5562,0.862665633,2025-08-20 18:27:00
period1,sc01,t7861,0.859411953,2025-11-24 13:27:00
period1,sc01,t3222,0.858853582,2025-05-15 06:27:00
period1,sc01,t4195,0.857608399,2025-06-24 19:27:00
period1,sc01,t6826,0.856681102,2025-10-12 10:27:00
period1,sc01,t2264,0.856637289,2025-04-05 08:27:00
period1,sc01,t2049,0.850082602,2025-03-27 09:27:00
period1,sc01,t4950,0.848712983,2025-07-26 06:27:00
period1,sc01,t6563,0.848181656,2025-10-01 11:27:00
period1,sc01,t5559,0.845784597,2025-08-20 15:27:00
period1,sc01,t3750,0.845486974,2025-06-06 06:27:00
period1,sc01,t5011,0.844956517,2025-07-28 19:27:00
period1,sc01,t3294,0.843137994,2025-05-18 06:27:00
period1,sc01,t1283,0.843077046,2025-02-23 11:27:00
period1,sc01,t4004,0.841766677,2025-06-16 20:27:00
period1,sc01,t3006,0.840713363,2025-05-06 06:27:00
period1,sc01,t2730,0.840602275,2025-04-24 18:27:00
period1,sc01,t6513,0.838409332,2025-09-29 09:27:00
period1,sc01,t8054,0.836928517,2025-12-02 14:27:00
period1,sc01,t6617,0.835659304,2025-10-03 17:27:00
period1,sc01,t2610,0.832954028,2025-04-19 18:27:00
period1,sc01,t1739,0.832115614,2025-03-14 11:27:00
period1,sc01,t0059,0.831512187,2025-01-03 11:27:00
period1,sc01,t6854,0.830664031,2025-10-13 14:27:00
period1,sc01,t0856,0.830586005,2025-02-05 16:27:00
period1,sc01,t3547,0.830220711,2025-05-28 19:27:00
period1,sc01,t6065,0.829290996,2025-09-10 17:27:00
period1,sc01,t2514,0.829037484,2025-04-15 18:27:00
period1,sc01,t4974,0.823607469,2025-07-27 06:27:00
period1,sc01,t4192,0.823491081,2025-06-24 16:27:00
period1,sc01,t8415,0.821966042,2025-12-17 15:27:00
period1,sc01,t4483,0.821867162,2025-07-06 19:27:00
period1,sc01,t4614,0.821676957,2025-07-12 06:27:00
period1,sc01,t8027,0.818846947,2025-12-01 11:27:00
period1,sc01,t7331,0.818143729,2025-11-02 11:27:00
period1,sc01,t4160,0.817422148,2025-06-23 08:27:00
period1,sc01,t5537,0.817155097,2025-08-19 17:27:00
period1,sc01,t3848,0.816530747,2025-06-10 08:27:00
period1,sc01,t4830,0.814382536,2025-07-21 06:27:00
period1,sc01,t0995,0.813674211,2025-02-11 11:27:00
period1,sc01,t0107,0.810715139,2025-01-05 11:27:00
period1,sc01,t2168,0.810580667,2025-04-01 08:27:00
period1,sc01,t3559,0.80842798,2025-05-29 07:27:00
period1,sc01,t0397,0.80719066,2025-01-17 13:27:00
period1,sc01,t6058,0.806048468,2025-09-10 10:27:00
period1,sc01,t1816,0.805930368,2025-03-17 16:27:00
period1,sc01,t3273,0.805588526,2025-05-17 09:27:00
period1,sc01,t0780,0.803468299,2025-02-02 12:27:00
period1,sc01,t4603,0.796958277,2025-07-11 19:27:00
period1,sc01,t4867,0.79646605,2025-07-22 19:27:00
period1,sc01,t6780,0.796138628,2025-10-10 12:27:00
period1,sc01,t4724,0.795568175,2025-07-16 20:27:00
period1,sc01,t1529,0.794679729,2025-03-05 17:27:00
period1,sc01,t6944,0.793761983,2025-10-17 08:27:00
period1,sc01,t6879,0.791863502,2025-10-14 15:27:00
period1,sc01,t4231,0.789543368,2025-06-26 07:27:00
period1,sc01,t5778,0.788130875,2025-08-29 18:27:00
period1,sc01,t6781,0.787997773,2025-10-10 13:27:00
period1,sc01,t4518,0.787483669,2025-07-08 06:27:00
period1,sc01,t7791,0.784715424,2025-11-21 15:27:00
period1,sc01,t4686,0.784435485,2025-07-15 06:27:00
period1,sc01,t8198,0.783744221,2025-12-08 14:27:00
period1,sc01,t1765,0.781767588,2025-03-15 13:27:00
period1,sc01,t7763,0.781087378,2025-11-20 11:27:00
period1,sc01,t2599,0.780420384,2025-04-19 07:27:00
period1,sc01,t2226,0.78006606,2025-04-03 18:27:00
period1,sc01,t6875,0.779775712,2025-10-14 11:27:00
period1,sc01,t7643,0.778768702,2025-11-15 11:27:00
period1,sc01,t3272,0.778701852,2025-05-17 08:27:00
period1,sc01,t1113,0.775047843,2025-02-16 09:27:00
period1,sc01,t8725,0.774441235,2025-12-30 13:27:00
period1,sc01,t2982,0.770988615,2025-05-05 06:27:00
period1,sc01,t8678,0.769207652,2025-12-28 14:27:00
period1,sc01,t4855,0.768551272,2025-07-22 07:27:00
period1,sc01,t6803,0.766377818,2025-10-11 11:27:00
period1,sc01,t0755,0.764228365,2025-02-01 11:27:00
period1,sc01,t4122,0.762446668,2025-06-21 18:27:00
period1,sc01,t3283,0.762377881,2025-05-17 19:27:00
period1,sc01,t6209,0.759880479,2025-09-16 17:27:00
period1,sc01,t1785,0.759162572,2025-03-16 09:27:00
period1,sc01,t2647,0.758858657,2025-04-21 07:27:00
period1,sc01,t6569,0.754450664,2025-10-01 17:27:00
period1,sc01,t2887,0.754042138,2025-05-01 07:27:00
period1,sc01,t6131,0.753814022,2025-09-13 11:27:00
period1,sc01,t2838,0.753598368,2025-04-29 06:27:00
period1,sc01,t1024,0.753072633,2025-02-12 16:27:00
period1,sc01,t2192,0.753021442,2025-04-02 08:27:00
period1,sc01,t6367,0.752947282,2025-09-23 07:27:00
period1,sc01,t8245,0.752126576,2025-12-10 13:27:00
period1,sc01,t7189,0.751923815,2025-10-27 13:27:00
period1,sc01,t7187,0.750293237,2025-10-27 11:27:00
period1,sc01,t5874,0.74938812,2025-09-02 18:27:00
period1,sc01,t8627,0.748570854,2025-12-26 11:27:00
period1,sc01,t6855,0.747890267,2025-10-13 15:27:00
period1,sc01,t7138,0.745804053,2025-10-25 10:27:00
period1,sc01,t1498,0.742876058,2025-03-04 10:27:00
period1,sc01,t8195,0.742372905,2025-12-08 11:27:00
period1,sc01,t3401,0.74227813,2025-05-22 17:27:00
period1,sc01,t7835,0.742063332,2025-11-23 11:27:00
period1,sc01,t1985,0.741990689,2025-03-24 17:27:00
period1,sc01,t7091,0.73982091,2025-10-23 11:27:00
period1,sc01,t8194,0.739756297,2025-12-08 10:27:00
period1,sc01,t3835,0.738016739,2025-06-09 19:27:00
period1,sc01,t0951,0.735839303,2025-02-09 15:27:00
period1,sc01,t5818,0.73418511,2025-08-31 10:27:00
period1,sc01,t0159,0.732641977,2025-01-07 15:27:00
period1,sc01,t1761,0.729181264,2025-03-15 09:27:00
period1,sc01,t6776,0.728890638,2025-10-10 08:27:00
period1,sc01,t6808,0.727761001,2025-10-11 16:27:00
period1,sc01,t4771,0.726816671,2025-07-18 19:27:00
period1,sc01,t6901,0.725237916,2025-10-15 13:27:00
period1,sc01,t3258,0.724437531,2025-05-16 18:27:00
period1,sc01,t3678,0.722170736,2025-06-03 06:27:00
period1,sc01,t1763,0.722100618,2025-03-15 11:27:00
period1,sc01,t4243,0.720685336,2025-06-26 19:27:00
period1,sc01,t3438,0.720346415,2025-05-24 06:27:00
period1,sc01,t6057,0.719320576,2025-09-10 09:27:00
period1,sc01,t7786,0.718507826,2025-11-21 10:27:00
period1,sc01,t7335,0.718130313,2025-11-02 15:27:00
period1,sc01,t5793,0.718074791,2025-08-30 09:27:00
period1,sc01,t6488,0.716700274,2025-09-28 08:27:00
period1,sc01,t6760,0.715589476,2025-10-09 16:27:00
period1,sc01,t1501,0.71516792,2025-03-04 13:27:00
period1,sc01,t0664,0.71453941,2025-01-28 16:27:00
period1,sc01,t2345,0.714028316,2025-04-08 17:27:00
period1,sc01,t1329,0.71367312,2025-02-25 09:27:00
period1,sc01,t1857,0.713241509,2025-03-19 09:27:00
period1,sc01,t3691,0.713153037,2025-06-03 19:27:00
period1,sc01,t2370,0.7131467,2025-04-09 18:27:00
period1,sc01,t4388,0.712041216,2025-07-02 20:27:00
period1,sc01,t1502,0.711586128,2025-03-04 14:27:00
period1,sc01,t3979,0.710990426,2025-06-15 19:27:00
period1,sc01,t8654,0.710771895,2025-12-27 14:27:00
period1,sc01,t5850,0.710596096,2025-09-01 18:27:00
period1,sc01,t6127,0.709338446,2025-09-13 07:27:00
period1,sc01,t2503,0.708802538,2025-04-15 07:27:00
period1,sc01,t0996,0.70797827,2025-02-11 12:27:00
period1,sc01,t6807,0.704872587,2025-10-11 15:27:00
period1,sc01,t1570,0.704199271,2025-03-07 10:27:00
period1,sc01,t5898,0.703829856,2025-09-03 18:27:00
period1,sc01,t8703,0.703562066,2025-12-29 15:27:00
period1,sc01,t6545,0.703134003,2025-09-30 17:27:00
period1,sc01,t7787,0.699597325,2025-11-21 11:27:00
period1,sc01,t2874,0.698960395,2025-04-30 18:27:00
period1,sc01,t0994,0.697720448,2025-02-11 10:27:00
period1,sc01,t0637,0.697550769,2025-01-27 13:27:00
period1,sc01,t8175,0.696766904,2025-12-07 15:27:00
period1,sc01,t2742,0.69527963,2025-04-25 06:27:00
period1,sc01,t7020,0.694572116,2025-10-20 12:27:00
period1,sc01,t1762,0.694106009,2025-03-15 10:27:00
period1,sc01,t6752,0.693477088,2025-10-09 08:27:00
period1,sc01,t1353,0.691688002,2025-02-26 09:27:00
period1,sc01,t4088,0.689170808,2025-06-20 08:27:00
period1,sc01,t4339,0.688348962,2025-06-30 19:27:00
period1,sc01,t4171,0.688269576,2025-06-23 19:27:00
period1,sc01,t0638,0.686922441,2025-01-27 14:27:00
period1,sc01,t3318,0.685574855,2025-05-19 06:27:00
period1,sc01,t3451,0.685387298,2025-05-24 19:27:00
period1,sc01,t2337,0.684748175,2025-04-08 09:27:00
period1,sc01,t7764,0.684597947,2025-11-20 12:27:00
period1,sc01,t5478,0.681569648,2025-08-17 06:27:00
period1,sc01,t1503,0.679129163,2025-03-04 15:27:00
period1,sc01,t2586,0.67785792,2025-04-18 18:27:00
period1,sc01,t6641,0.677587253,2025-10-04 17:27:00
period1,sc01,t4843,0.675000375,2025-07-21 19:27:00
period1,sc01,t2178,0.674429942,2025-04-01 18:27:00
period1,sc01,t3355,0.67418996,2025-05-20 19:27:00
period1,sc01,t1764,0.673166312,2025-03-15 12:27:00
period1,sc01,t6902,0.672020939,2025-10-15 14:27:00
period1,sc01,t1286,0.669237531,2025-02-23 14:27:00
period1,sc01,t4460,0.666583109,2025-07-05 20:27:00
period1,sc01,t5754,0.666054155,2025-08-28 18:27:00
period1,sc01,t4470,0.665692564,2025-07-06 06:27:00
period1,sc01,t0998,0.665579636,2025-02-11 14:27:00
period1,sc01,t5816,0.664122362,2025-08-31 08:27:00
period1,sc01,t2947,0.66370498,2025-05-03 19:27:00
period1,sc01,t6782,0.663497037,2025-10-10 14:27:00
period1,sc01,t7909,0.66248276,2025-11-26 13:27:00
period1,sc01,t5035,0.662355099,2025-07-29 19:27:00
period1,sc01,t1767,0.661768117,2025-03-15 15:27:00
period1,sc01,t4090,0.661681348,2025-06-20 10:27:00
period1,sc01,t1121,0.661310465,2025-02-16 17:27:00
period1,sc01,t2001,0.660167049,2025-03-25 09:27:00
period1,sc01,t4023,0.659848914,2025-06-17 15:27:00
period1,sc01,t6802,0.659472326,2025-10-11 10:27:00
period1,sc01,t8031,0.658741042,2025-12-01 15:27:00
period1,sc01,t3426,0.657516332,2025-05-23 18:27:00
period1,sc01,t6033,0.657054648,2025-09-09 09:27:00
period1,sc01,t3513,0.657036563,2025-05-27 09:27:00
period1,sc01,t5131,0.656497416,2025-08-02 19:27:00
period1,sc01,t3847,0.656130585,2025-06-10 07:27:00
period1,sc01,t7240,0.655989404,2025-10-29 16:27:00
period1,sc01,t7883,0.650179439,2025-11-25 11:27:00
period1,sc01,t3379,0.649942525,2025-05-21 19:27:00
period1,sc01,t6921,0.649184201,2025-10-16 09:27:00
period1,sc01,t5794,0.649128424,2025-08-30 10:27:00
period1,sc01,t2777,0.647811626,2025-04-26 17:27:00
period1,sc01,t2816,0.645068405,2025-04-28 08:27:00
period1,sc01,t2527,0.643910373,2025-04-16 07:27:00
period1,sc01,t5824,0.643499509,2025-08-31 16:27:00
period1,sc01,t1766,0.64124343,2025-03-15 14:27:00
period1,sc01,t8122,0.64102096,2025-12-05 10:27:00
period1,sc01,t1192,0.640486462,2025-02-19 16:27:00
period1,sc01,t4590,0.639018168,2025-07-11 06:27:00
period1,sc01,t8051,0.638973093,2025-12-02 11:27:00
period1,sc01,t6634,0.638949033,2025-10-04 10:27:00
period1,sc01,t6082,0.637656637,2025-09-11 10:27:00
period1,sc01,t6248,0.635489877,2025-09-18 08:27:00
period1,sc01,t2082,0.632577437,2025-03-28 18:27:00
period1,sc01,t5935,0.631948448,2025-09-05 07:27:00
period1,sc01,t7956,0.630836255,2025-11-28 12:27:00
period1,sc01,t1500,0.630798554,2025-03-04 12:27:00
period1,sc01,t2575,0.630651237,2025-04-18 07:27:00
period1,sc01,t5826,0.629471167,2025-08-31 18:27:00
period1,sc01,t3523,0.62945064,2025-05-27 19:27:00
period1,sc01,t6496,0.626618149,2025-09-28 16:27:00
period1,sc01,t3955,0.625222797,2025-06-14 19:27:00
period1,sc01,t5070,0.625037877,2025-07-31 06:27:00
period1,sc01,t0876,0.623503673,2025-02-06 12:27:00
period1,sc01,t4399,0.622017965,2025-07-03 07:27:00
period1,sc01,t5083,0.620517846,2025-07-31 19:27:00
period1,sc01,t3475,0.61825157,2025-05-25 19:27:00
period1,sc01,t1212,0.618059188,2025-02-20 12:27:00
period1,sc01,t2312,0.6179552,2025-04-07 08:27:00
period1,sc01,t4387,0.617131309,2025-07-02 19:27:00
period1,sc01,t6103,0.616024263,2025-09-12 07:27:00
period1,sc01,t2779,0.614464253,2025-04-26 19:27:00
period1,sc01,t3486,0.610981561,2025-05-26 06:27:00
period1,sc01,t8727,0.610040416,2025-12-30 15:27:00
period1,sc01,t7067,0.609688196,2025-10-22 11:27:00
period1,sc01,t0639,0.609047282,2025-01-27 15:27:00
period1,sc01,t1890,0.607986956,2025-03-20 18:27:00
period1,sc01,t1666,0.604711291,2025-03-11 10:27:00
period1,sc01,t3248,0.600488145,2025-05-16 08:27:00
period1,sc01,t0997,0.599007839,2025-02-11 13:27:00
period1,sc01,t4795,0.596991723,2025-07-19 19:27:00
period1,sc01,t8653,0.596831606,2025-12-27 13:27:00
period1,sc01,t6305,0.595152014,2025-09-20 17:27:00
period1,sc01,t4267,0.59428589,2025-06-27 19:27:00
period1,sc01,t4723,0.59323239,2025-07-16 19:27:00
period1,sc01,t2119,0.59249218,2025-03-30 07:27:00
period1,sc01,t1287,0.591510506,2025-02-23 15:27:00
period1,sc01,t8150,0.59120545,2025-12-06 14:27:00
period1,sc01,t8026,0.590859248,2025-12-01 10:27:00
period1,sc01,t7743,0.589406789,2025-11-19 15:27:00
period1,sc01,t3980,0.589318654,2025-06-15 20:27:00
period1,sc01,t6042,0.587464852,2025-09-09 18:27:00
period1,sc01,t1574,0.584145795,2025-03-07 14:27:00
period1,sc01,t3704,0.583774502,2025-06-04 08:27:00
period1,sc01,t3115,0.58322322,2025-05-10 19:27:00
period1,sc01,t6900,0.582684147,2025-10-15 12:27:00
period1,sc01,t3548,0.5823933,2025-05-28 20:27:00
period1,sc01,t2130,0.579654135,2025-03-30 18:27:00
period1,sc01,t6903,0.579273755,2025-10-15 15:27:00
period1,sc01,t5799,0.578661657,2025-08-30 15:27:00
period1,sc01,t4217,0.576931254,2025-06-25 17:27:00
period1,sc01,t2551,0.576532995,2025-04-17 07:27:00
period1,sc01,t4710,0.576258648,2025-07-16 06:27:00
period1,sc01,t0757,0.574117156,2025-02-01 13:27:00
period1,sc01,t8677,0.573193245,2025-12-28 13:27:00
period1,sc01,t6199,0.572874156,2025-09-16 07:27:00
period1,sc01,t3392,0.572749866,2025-05-22 08:27:00
period1,sc01,t5646,0.572275245,2025-08-24 06:27:00
period1,sc01,t4015,0.570664767,2025-06-17 07:27:00
period1,sc01,t8148,0.570212762,2025-12-06 12:27:00
period1,sc01,t1313,0.569806551,2025-02-24 17:27:00
period1,sc01,t1187,0.567765074,2025-02-19 11:27:00
period1,sc01,t4424,0.56710905,2025-07-04 08:27:00
period1,sc01,t2034,0.565685969,2025-03-26 18:27:00
period1,sc01,t3342,0.565483199,2025-05-20 06:27:00
period1,sc01,t2899,0.565236914,2025-05-01 19:27:00
period1,sc01,t5823,0.564311662,2025-08-31 15:27:00
period1,sc01,t0877,0.563526338,2025-02-06 13:27:00
period1,sc01,t0903,0.563292125,2025-02-07 15:27:00
period1,sc01,t3643,0.562384023,2025-06-01 19:27:00
period1,sc01,t7788,0.561817906,2025-11-21 12:27:00
period1,sc01,t4037,0.560746575,2025-06-18 05:27:00
period1,sc01,t2010,0.558716856,2025-03-25 18:27:00
period1,sc01,t4159,0.558124096,2025-06-23 07:27:00
period1,sc01,t1864,0.555964299,2025-03-19 16:27:00
period1,sc01,t2202,0.555357275,2025-04-02 18:27:00
period1,sc01,t1210,0.554121521,2025-02-20 10:27:00
period1,sc01,t5815,0.553997745,2025-08-31 07:27:00
period1,sc01,t5946,0.552828146,2025-09-05 18:27:00
period1,sc01,t5608,0.552457386,2025-08-22 16:27:00
period1,sc01,t6874,0.55174515,2025-10-14 10:27:00
period1,sc01,t2707,0.551262137,2025-04-23 19:27:00
period1,sc01,t7190,0.551110779,2025-10-27 14:27:00
period1,sc01,t2803,0.550977006,2025-04-27 19:27:00
period1,sc01,t0782,0.549413199,2025-02-02 14:27:00
period1,sc01,t1738,0.546758225,2025-03-14 10:27:00
period1,sc01,t6319,0.546667061,2025-09-21 07:27:00
period1,sc01,t2634,0.545644622,2025-04-20 18:27:00
period1,sc01,t6996,0.545453689,2025-10-19 12:27:00
period1,sc01,t0947,0.54414834,2025-02-09 11:27:00
period1,sc01,t3846,0.543148796,2025-06-10 06:27:00
period1,sc01,t3391,0.542662862,2025-05-22 07:27:00
period1,sc01,t1696,0.541991063,2025-03-12 16:27:00
period1,sc01,t4098,0.541744867,2025-06-20 18:27:00
period1,sc01,t8583,0.539770885,2025-12-24 15:27:00
period1,sc01,t4493,0.538797661,2025-07-07 05:27:00
period1,sc01,t0615,0.538672207,2025-01-26 15:27:00
period1,sc01,t2394,0.53413071,2025-04-10 18:27:00
period1,sc01,t2407,0.533131392,2025-04-11 07:27:00
period1,sc01,t0610,0.533104059,2025-01-26 10:27:00
period1,sc01,t4555,0.530284133,2025-07-09 19:27:00
period1,sc01,t5598,0.530052909,2025-08-22 06:27:00
period1,sc01,t0832,0.528031744,2025-02-04 16:27:00
period1,sc01,t8149,0.525728975,2025-12-06 13:27:00
period1,sc01,t2670,0.525629934,2025-04-22 06:27:00
period1,sc01,t1023,0.525256643,2025-02-12 15:27:00
period1,sc01,t7766,0.524769114,2025-11-20 14:27:00
period1,sc01,t5046,0.524758794,2025-07-30 06:27:00
period1,sc01,t5094,0.52475715,2025-08-01 06:27:00
period1,sc01,t5142,0.524755506,2025-08-03 06:27:00
period1,sc01,t5166,0.524754684,2025-08-04 06:27:00
period1,sc01,t5190,0.524753862,2025-08-05 06:27:00
period1,sc01,t5214,0.52475304,2025-08-06 06:27:00
period1,sc01,t5238,0.524752218,2025-08-07 06:27:00
period1,sc01,t5262,0.524751396,2025-08-08 06:27:00
period1,sc01,t5286,0.524750574,2025-08-09 06:27:00
period1,sc01,t5310,0.524749752,2025-08-10 06:27:00
period1,sc01,t5334,0.52474893,2025-08-11 06:27:00
period1,sc01,t5358,0.524748108,2025-08-12 06:27:00
period1,sc01,t4939,0.523771811,2025-07-25 19:27:00
period1,sc01,t2827,0.523203105,2025-04-28 19:27:00
period1,sc01,t5526,0.52060881,2025-08-19 06:27:00
period1,sc01,t7862,0.518869893,2025-11-24 14:27:00
period1,sc01,t2000,0.518276785,2025-03-25 08:27:00
period1,sc01,t1571,0.517562881,2025-03-07 11:27:00
period1,sc01,t1264,0.517255174,2025-02-22 16:27:00
period1,sc01,t1721,0.516841931,2025-03-13 17:27:00
period1,sc01,t3859,0.516752877,2025-06-10 19:27:00
period1,sc01,t1938,0.516530187,2025-03-22 18:27:00
period1,sc01,t3496,0.516414812,2025-05-26 16:27:00
period1,sc01,t7884,0.516149508,2025-11-25 12:27:00
period1,sc01,t2167,0.515242175,2025-04-01 07:27:00
period1,sc01,t1070,0.514896036,2025-02-14 14:27:00
period1,sc01,t3402,0.514312578,2025-05-22 18:27:00
period1,sc01,t4638,0.513283734,2025-07-13 06:27:00
period1,sc01,t8098,0.512409448,2025-12-04 10:27:00
period1,sc01,t7383,0.512086885,2025-11-04 15:27:00
period1,sc01,t4196,0.512001946,2025-06-24 20:27:00
period1,sc01,t1499,0.511088687,2025-03-04 11:27:00
period1,sc01,t0706,0.510760129,2025-01-30 10:27:00
period1,sc01,t4146,0.509906503,2025-06-22 18:27:00
period1,sc01,t3091,0.509448459,2025-05-09 19:27:00
period1,sc01,t7019,0.50917079,2025-10-20 11:27:00
period1,sc01,t4915,0.509060162,2025-07-24 19:27:00
period1,sc01,t7669,0.508925934,2025-11-16 13:27:00
period1,sc01,t3558,0.508795846,2025-05-29 06:27:00
period1,sc01,t5418,0.508718995,2025-08-14 18:27:00
period1,sc01,t7859,0.508715012,2025-11-24 11:27:00
period1,sc01,t2048,0.50828801,2025-03-27 08:27:00
period1,sc01,t4386,0.507981585,2025-07-02 18:27:00
period1,sc01,t5359,0.507637428,2025-08-12 07:27:00
period1,sc01,t5335,0.507604429,2025-08-11 07:27:00
period1,sc01,t5311,0.50757143,2025-08-10 07:27:00
period1,sc01,t5287,0.507538431,2025-08-09 07:27:00
period1,sc01,t5263,0.507505432,2025-08-08 07:27:00
period1,sc01,t5239,0.507472432,2025-08-07 07:27:00
period1,sc01,t5215,0.507439433,2025-08-06 07:27:00
period1,sc01,t5191,0.507406434,2025-08-05 07:27:00
period1,sc01,t0756,0.507386632,2025-02-01 12:27:00
period1,sc01,t5167,0.507373435,2025-08-04 07:27:00
period1,sc01,t5143,0.507340436,2025-08-03 07:27:00
period1,sc01,t5095,0.507274438,2025-08-01 07:27:00
period1,sc01,t5047,0.50720844,2025-07-30 07:27:00
period1,sc01,t1481,0.506418458,2025-03-03 17:27:00
period1,sc01,t4052,0.504937804,2025-06-18 20:27:00
period1,sc01,t3461,0.504807657,2025-05-25 05:27:00
period1,sc01,t6561,0.504764206,2025-10-01 09:27:00
period1,sc01,t6899,0.504535968,2025-10-15 11:27:00
period1,sc01,t0156,0.504009562,2025-01-07 12:27:00
period1,sc01,t6849,0.503855733,2025-10-13 09:27:00
period1,sc01,t3403,0.502994385,2025-05-22 19:27:00
period1,sc01,t4819,0.502473211,2025-07-20 19:27:00
period1,sc01,t3163,0.502447346,2025-05-12 19:27:00
period1,sc01,t7046,0.501862982,2025-10-21 14:27:00
period1,sc01,t8270,0.500799289,2025-12-11 14:27:00
period1,sc01,t4373,0.500041817,2025-07-02 05:27:00
period1,sc01,t2154,0.498900847,2025-03-31 18:27:00
period1,sc01,t5454,0.497890705,2025-08-16 06:27:00
period1,sc01,t5395,0.497551857,2025-08-13 19:27:00
period1,sc01,t4651,0.496133018,2025-07-13 19:27:00
period1,sc01,t2056,0.49605353,2025-03-27 16:27:00
period1,sc01,t3247,0.493700808,2025-05-16 07:27:00
period1,sc01,t1216,0.492933006,2025-02-20 16:27:00
period1,sc01,t5504,0.492770256,2025-08-18 08:27:00
period1,sc01,t4507,0.492033707,2025-07-07 19:27:00
period1,sc01,t7959,0.491646295,2025-11-28 15:27:00
period1,sc01,t7499,0.491096384,2025-11-09 11:27:00
period1,sc01,t1449,0.490671961,2025-03-02 09:27:00
