Period,Scenario,LoadLevel,Demand,Type,KWh,Date
period1,sc01,t0338,EleD_01,BaseDemand,8.08,2025-01-15 02:27:00
period1,sc01,t0339,EleD_01,BaseDemand,9.03,2025-01-15 03:27:00
period1,sc01,t0340,EleD_01,BaseDemand,9.85,2025-01-15 04:27:00
period1,sc01,t0341,EleD_01,BaseDemand,8.58,2025-01-15 05:27:00
period1,sc01,t0342,EleD_01,BaseDemand,9.5,2025-01-15 06:27:00
period1,sc01,t0343,EleD_01,BaseDemand,12.83,2025-01-15 07:27:00
period1,sc01,t0344,EleD_01,BaseDemand,14.44,2025-01-15 08:27:00
period1,sc01,t0345,EleD_01,BaseDemand,10.59,2025-01-15 09:27:00
period1,sc01,t0346,EleD_01,BaseDemand,12.08,2025-01-15 10:27:00
period1,sc01,t0347,EleD_01,BaseDemand,9.6,2025-01-15 11:27:00
period1,sc01,t0348,EleD_01,BaseDemand,10.45,2025-01-15 12:27:00
period1,sc01,t0349,EleD_01,BaseDemand,10.03,2025-01-15 13:27:00
period1,sc01,t0350,EleD_01,BaseDemand,6.52,2025-01-15 14:27:00
period1,sc01,t0351,EleD_01,BaseDemand,6.51,2025-01-15 15:27:00
period1,sc01,t0352,EleD_01,BaseDemand,9.15,2025-01-15 16:27:00
period1,sc01,t0353,EleD_01,BaseDemand,9.01,2025-01-15 17:27:00
period1,sc01,t0354,EleD_01,BaseDemand,9.64,2025-01-15 18:27:00
period1,sc01,t0355,EleD_01,BaseDemand,13.52,2025-01-15 19:27:00
period1,sc01,t0356,EleD_01,BaseDemand,14.97,2025-01-15 20:27:00
period1,sc01,t0357,EleD_01,BaseDemand,13.01,2025-01-15 21:27:00
period1,sc01,t0358,EleD_01,BaseDemand,13.06,2025-01-15 22:27:00
period1,sc01,t0359,EleD_01,BaseDemand,8.54,2025-01-15 23:27:00
period1,sc01,t0360,EleD_01,BaseDemand,7.99,2025-01-16 00:27:00
period1,sc01,t0361,EleD_01,BaseDemand,8.13,2025-01-16 01:27:00
period1,sc01,t0362,EleD_01,BaseDemand,8.25,2025-01-16 02:27:00
period1,sc01,t0363,EleD_01,BaseDemand,7.76,2025-01-16 03:27:00
period1,sc01,t0364,EleD_01,BaseDemand,7.13,2025-01-16 04:27:00
period1,sc01,t0365,EleD_01,BaseDemand,6.53,2025-01-16 05:27:00
period1,sc01,t0366,EleD_01,BaseDemand,6.42,2025-01-16 06:27:00
period1,sc01,t0367,EleD_01,BaseDemand,8.84,2025-01-16 07:27:00
period1,sc01,t0368,EleD_01,BaseDemand,4.88,2025-01-16 08:27:00
period1,sc01,t0369,EleD_01,BaseDemand,4.91,2025-01-16 09:27:00
period1,sc01,t0370,EleD_01,BaseDemand,5.01,2025-01-16 10:27:00
period1,sc01,t0371,EleD_01,BaseDemand,6.57,2025-01-16 11:27:00
period1,sc01,t0372,EleD_01,BaseDemand,6.43,2025-01-16 12:27:00
period1,sc01,t0373,EleD_01,BaseDemand,4.38,2025-01-16 13:27:00
period1,sc01,t0374,EleD_01,BaseDemand,2.97,2025-01-16 14:27:00
period1,sc01,t0375,EleD_01,BaseDemand,4.14,2025-01-16 15:27:00
period1,sc01,t0376,EleD_01,BaseDemand,5.14,2025-01-16 16:27:00
period1,sc01,t0377,EleD_01,BaseDemand,7.07,2025-01-16 17:27:00
period1,sc01,t0378,EleD_01,BaseDemand,9.19,2025-01-16 18:27:00
period1,sc01,t0379,EleD_01,BaseDemand,14.81,2025-01-16 19:27:00
period1,sc01,t0380,EleD_01,BaseDemand,10.57,2025-01-16 20:27:00
period1,sc01,t0381,EleD_01,BaseDemand,5.48,2025-01-16 21:27:00
period1,sc01,t0382,EleD_01,BaseDemand,8.8,2025-01-16 22:27:00
period1,sc01,t0383,EleD_01,BaseDemand,5.93,2025-01-16 23:27:00
period1,sc01,t0384,EleD_01,BaseDemand,9.66,2025-01-17 00:27:00
period1,sc01,t0385,EleD_01,BaseDemand,9.86,2025-01-17 01:27:00
period1,sc01,t0386,EleD_01,BaseDemand,9.47,2025-01-17 02:27:00
period1,sc01,t0387,EleD_01,BaseDemand,12.07,2025-01-17 03:27:00
period1,sc01,t0388,EleD_01,BaseDemand,8.95,2025-01-17 04:27:00
period1,sc01,t0389,EleD_01,BaseDemand,8.86,2025-01-17 05:27:00
period1,sc01,t0390,EleD_01,BaseDemand,8.12,2025-01-17 06:27:00
period1,sc01,t0391,EleD_01,BaseDemand,9.91,2025-01-17 07:27:00
period1,sc01,t0392,EleD_01,BaseDemand,8.18,2025-01-17 08:27:00
period1,sc01,t0393,EleD_01,BaseDemand,7.2,2025-01-17 09:27:00
period1,sc01,t0394,EleD_01,BaseDemand,8.22,2025-01-17 10:27:00
period1,sc01,t0395,EleD_01,BaseDemand,7.19,2025-01-17 11:27:00
period1,sc01,t0396,EleD_01,BaseDemand,7.97,2025-01-17 12:27:00
period1,sc01,t0397,EleD_01,BaseDemand,7.0,2025-01-17 13:27:00
period1,sc01,t0398,EleD_01,BaseDemand,5.46,2025-01-17 14:27:00
period1,sc01,t0399,EleD_01,BaseDemand,6.31,2025-01-17 15:27:00
period1,sc01,t0400,EleD_01,BaseDemand,8.22,2025-01-17 16:27:00
period1,sc01,t0401,EleD_01,BaseDemand,8.92,2025-01-17 17:27:00
period1,sc01,t0402,EleD_01,BaseDemand,8.12,2025-01-17 18:27:00
period1,sc01,t0403,EleD_01,BaseDemand,10.47,2025-01-17 19:27:00
period1,sc01,t0404,EleD_01,BaseDemand,14.86,2025-01-17 20:27:00
period1,sc01,t0405,EleD_01,BaseDemand,13.68,2025-01-17 21:27:00
period1,sc01,t0406,EleD_01,BaseDemand,11.45,2025-01-17 22:27:00
period1,sc01,t0407,EleD_01,BaseDemand,8.25,2025-01-17 23:27:00
period1,sc01,t0408,EleD_01,BaseDemand,8.86,2025-01-18 00:27:00
period1,sc01,t0409,EleD_01,BaseDemand,8.22,2025-01-18 01:27:00
period1,sc01,t0410,EleD_01,BaseDemand,8.24,2025-01-18 02:27:00
period1,sc01,t0411,EleD_01,BaseDemand,9.41,2025-01-18 03:27:00
period1,sc01,t0412,EleD_01,BaseDemand,9.06,2025-01-18 04:27:00
period1,sc01,t0413,EleD_01,BaseDemand,11.99,2025-01-18 05:27:00
period1,sc01,t0414,EleD_01,BaseDemand,7.54,2025-01-18 06:27:00
period1,sc01,t0415,EleD_01,BaseDemand,6.29,2025-01-18 07:27:00
period1,sc01,t0416,EleD_01,BaseDemand,4.49,2025-01-18 08:27:00
period1,sc01,t0417,EleD_01,BaseDemand,4.39,2025-01-18 09:27:00
period1,sc01,t0418,EleD_01,BaseDemand,4.85,2025-01-18 10:27:00
period1,sc01,t0419,EleD_01,BaseDemand,8.42,2025-01-18 11:27:00
period1,sc01,t0420,EleD_01,BaseDemand,4.91,2025-01-18 12:27:00
period1,sc01,t0421,EleD_01,BaseDemand,5.43,2025-01-18 13:27:00
period1,sc01,t0422,EleD_01,BaseDemand,4.68,2025-01-18 14:27:00
period1,sc01,t0423,EleD_01,BaseDemand,4.47,2025-01-18 15:27:00
period1,sc01,t0424,EleD_01,BaseDemand,3.99,2025-01-18 16:27:00
period1,sc01,t0425,EleD_01,BaseDemand,4.6,2025-01-18 17:27:00
period1,sc01,t0426,EleD_01,BaseDemand,4.2,2025-01-18 18:27:00
period1,sc01,t0427,EleD_01,BaseDemand,5.21,2025-01-18 19:27:00
period1,sc01,t0428,EleD_01,BaseDemand,4.14,2025-01-18 20:27:00
period1,sc01,t0429,EleD_01,BaseDemand,4.45,2025-01-18 21:27:00
period1,sc01,t0430,EleD_01,BaseDemand,4.35,2025-01-18 22:27:00
period1,sc01,t0431,EleD_01,BaseDemand,3.88,2025-01-18 23:27:00
period1,sc01,t0432,EleD_01,BaseDemand,4.09,2025-01-19 00:27:00
period1,sc01,t0433,EleD_01,BaseDemand,2.8,2025-01-19 01:27:00
period1,sc01,t0434,EleD_01,BaseDemand,4.31,2025-01-19 02:27:00
period1,sc01,t0435,EleD_01,BaseDemand,3.98,2025-01-19 03:27:00
period1,sc01,t0436,EleD_01,BaseDemand,2.41,2025-01-19 04:27:00
period1,sc01,t0437,EleD_01,BaseDemand,3.99,2025-01-19 05:27:00
period1,sc01,t0438,EleD_01,BaseDemand,2.75,2025-01-19 06:27:00
period1,sc01,t0439,EleD_01,BaseDemand,4.57,2025-01-19 07:27:00
period1,sc01,t0440,EleD_01,BaseDemand,4.27,2025-01-19 08:27:00
period1,sc01,t0441,EleD_01,BaseDemand,4.34,2025-01-19 09:27:00
period1,sc01,t0442,EleD_01,BaseDemand,6.36,2025-01-19 10:27:00
period1,sc01,t0443,EleD_01,BaseDemand,5.49,2025-01-19 11:27:00
period1,sc01,t0444,EleD_01,BaseDemand,9.42,2025-01-19 12:27:00
period1,sc01,t0445,EleD_01,BaseDemand,4.99,2025-01-19 13:27:00
period1,sc01,t0446,EleD_01,BaseDemand,4.37,2025-01-19 14:27:00
period1,sc01,t0447,EleD_01,BaseDemand,4.38,2025-01-19 15:27:00
period1,sc01,t0448,EleD_01,BaseDemand,4.6,2025-01-19 16:27:00
period1,sc01,t0449,EleD_01,BaseDemand,4.4,2025-01-19 17:27:00
period1,sc01,t0450,EleD_01,BaseDemand,4.27,2025-01-19 18:27:00
period1,sc01,t0451,EleD_01,BaseDemand,4.45,2025-01-19 19:27:00
period1,sc01,t0452,EleD_01,BaseDemand,4.34,2025-01-19 20:27:00
period1,sc01,t0453,EleD_01,BaseDemand,4.32,2025-01-19 21:27:00
period1,sc01,t0454,EleD_01,BaseDemand,4.57,2025-01-19 22:27:00
period1,sc01,t0455,EleD_01,BaseDemand,3.88,2025-01-19 23:27:00
period1,sc01,t0456,EleD_01,BaseDemand,3.94,2025-01-20 00:27:00
period1,sc01,t0457,EleD_01,BaseDemand,3.98,2025-01-20 01:27:00
period1,sc01,t0458,EleD_01,BaseDemand,4.11,2025-01-20 02:27:00
period1,sc01,t0459,EleD_01,BaseDemand,3.92,2025-01-20 03:27:00
period1,sc01,t0460,EleD_01,BaseDemand,3.91,2025-01-20 04:27:00
period1,sc01,t0461,EleD_01,BaseDemand,3.89,2025-01-20 05:27:00
period1,sc01,t0462,EleD_01,BaseDemand,4.29,2025-01-20 06:27:00
period1,sc01,t0463,EleD_01,BaseDemand,10.43,2025-01-20 07:27:00
period1,sc01,t0464,EleD_01,BaseDemand,6.99,2025-01-20 08:27:00
period1,sc01,t0465,EleD_01,BaseDemand,4.93,2025-01-20 09:27:00
period1,sc01,t0466,EleD_01,BaseDemand,4.2,2025-01-20 10:27:00
period1,sc01,t0467,EleD_01,BaseDemand,4.32,2025-01-20 11:27:00
period1,sc01,t0468,EleD_01,BaseDemand,4.28,2025-01-20 12:27:00
period1,sc01,t0469,EleD_01,BaseDemand,4.04,2025-01-20 13:27:00
period1,sc01,t0470,EleD_01,BaseDemand,4.14,2025-01-20 14:27:00
period1,sc01,t0471,EleD_01,BaseDemand,4.33,2025-01-20 15:27:00
period1,sc01,t0472,EleD_01,BaseDemand,4.2,2025-01-20 16:27:00
period1,sc01,t0473,EleD_01,BaseDemand,4.08,2025-01-20 17:27:00
period1,sc01,t0474,EleD_01,BaseDemand,4.18,2025-01-20 18:27:00
period1,sc01,t0475,EleD_01,BaseDemand,4.39,2025-01-20 19:27:00
period1,sc01,t0476,EleD_01,BaseDemand,4.71,2025-01-20 20:27:00
period1,sc01,t0477,EleD_01,BaseDemand,7.31,2025-01-20 21:27:00
period1,sc01,t0478,EleD_01,BaseDemand,7.47,2025-01-20 22:27:00
period1,sc01,t0479,EleD_01,BaseDemand,7.47,2025-01-20 23:27:00
period1,sc01,t0480,EleD_01,BaseDemand,5.49,2025-01-21 00:27:00
period1,sc01,t0481,EleD_01,BaseDemand,7.32,2025-01-21 01:27:00
period1,sc01,t0482,EleD_01,BaseDemand,8.46,2025-01-21 02:27:00
period1,sc01,t0483,EleD_01,BaseDemand,9.81,2025-01-21 03:27:00
period1,sc01,t0484,EleD_01,BaseDemand,7.8,2025-01-21 04:27:00
period1,sc01,t0485,EleD_01,BaseDemand,8.91,2025-01-21 05:27:00
period1,sc01,t0486,EleD_01,BaseDemand,8.79,2025-01-21 06:27:00
period1,sc01,t0487,EleD_01,BaseDemand,8.28,2025-01-21 07:27:00
period1,sc01,t0488,EleD_01,BaseDemand,9.08,2025-01-21 08:27:00
period1,sc01,t0489,EleD_01,BaseDemand,8.61,2025-01-21 09:27:00
period1,sc01,t0490,EleD_01,BaseDemand,13.72,2025-01-21 10:27:00
period1,sc01,t0491,EleD_01,BaseDemand,14.76,2025-01-21 11:27:00
period1,sc01,t0492,EleD_01,BaseDemand,12.48,2025-01-21 12:27:00
period1,sc01,t0493,EleD_01,BaseDemand,13.07,2025-01-21 13:27:00
period1,sc01,t0494,EleD_01,BaseDemand,8.58,2025-01-21 14:27:00
period1,sc01,t0495,EleD_01,BaseDemand,4.61,2025-01-21 15:27:00
period1,sc01,t0496,EleD_01,BaseDemand,5.84,2025-01-21 16:27:00
period1,sc01,t0497,EleD_01,BaseDemand,7.98,2025-01-21 17:27:00
period1,sc01,t0498,EleD_01,BaseDemand,8.01,2025-01-21 18:27:00
period1,sc01,t0499,EleD_01,BaseDemand,11.29,2025-01-21 19:27:00
period1,sc01,t0500,EleD_01,BaseDemand,9.51,2025-01-21 20:27:00
period1,sc01,t0501,EleD_01,BaseDemand,12.55,2025-01-21 21:27:00
period1,sc01,t0502,EleD_01,BaseDemand,8.21,2025-01-21 22:27:00
period1,sc01,t0503,EleD_01,BaseDemand,5.28,2025-01-21 23:27:00
period1,sc01,t0504,EleD_01,BaseDemand,4.19,2025-01-22 00:27:00
period1,sc01,t0505,EleD_01,BaseDemand,3.99,2025-01-22 01:27:00
period1,sc01,t0506,EleD_01,BaseDemand,4.21,2025-01-22 02:27:00
period1,sc01,t0507,EleD_01,BaseDemand,4.08,2025-01-22 03:27:00
period1,sc01,t0508,EleD_01,BaseDemand,4.42,2025-01-22 04:27:00
period1,sc01,t0509,EleD_01,BaseDemand,4.04,2025-01-22 05:27:00
period1,sc01,t0510,EleD_01,BaseDemand,3.65,2025-01-22 06:27:00
period1,sc01,t0511,EleD_01,BaseDemand,4.08,2025-01-22 07:27:00
period1,sc01,t0512,EleD_01,BaseDemand,5.5,2025-01-22 08:27:00
period1,sc01,t0513,EleD_01,BaseDemand,4.61,2025-01-22 09:27:00
period1,sc01,t0514,EleD_01,BaseDemand,3.71,2025-01-22 10:27:00
period1,sc01,t0515,EleD_01,BaseDemand,3.52,2025-01-22 11:27:00
period1,sc01,t0516,EleD_01,BaseDemand,4.51,2025-01-22 12:27:00
period1,sc01,t0517,EleD_01,BaseDemand,7.97,2025-01-22 13:27:00
period1,sc01,t0518,EleD_01,BaseDemand,7.11,2025-01-22 14:27:00
period1,sc01,t0519,EleD_01,BaseDemand,7.17,2025-01-22 15:27:00
period1,sc01,t0520,EleD_01,BaseDemand,4.94,2025-01-22 16:27:00
period1,sc01,t0521,EleD_01,BaseDemand,4.08,2025-01-22 17:27:00
period1,sc01,t0522,EleD_01,BaseDemand,3.09,2025-01-22 18:27:00
period1,sc01,t0523,EleD_01,BaseDemand,3.99,2025-01-22 19:27:00
period1,sc01,t0524,EleD_01,BaseDemand,3.2,2025-01-22 20:27:00
period1,sc01,t0525,EleD_01,BaseDemand,4.1,2025-01-22 21:27:00
period1,sc01,t0526,EleD_01,BaseDemand,4.31,2025-01-22 22:27:00
period1,sc01,t0527,EleD_01,BaseDemand,3.97,2025-01-22 23:27:00
period1,sc01,t0528,EleD_01,BaseDemand,4.17,2025-01-23 00:27:00
period1,sc01,t0529,EleD_01,BaseDemand,3.96,2025-01-23 01:27:00
period1,sc01,t0530,EleD_01,BaseDemand,4.5,2025-01-23 02:27:00
period1,sc01,t0531,EleD_01,BaseDemand,6.15,2025-01-23 03:27:00
period1,sc01,t0532,EleD_01,BaseDemand,4.37,2025-01-23 04:27:00
period1,sc01,t0533,EleD_01,BaseDemand,4.08,2025-01-23 05:27:00
period1,sc01,t0534,EleD_01,BaseDemand,4.02,2025-01-23 06:27:00
period1,sc01,t0535,EleD_01,BaseDemand,3.64,2025-01-23 07:27:00
period1,sc01,t0536,EleD_01,BaseDemand,4.19,2025-01-23 08:27:00
period1,sc01,t0537,EleD_01,BaseDemand,5.13,2025-01-23 09:27:00
period1,sc01,t0538,EleD_01,BaseDemand,12.23,2025-01-23 10:27:00
period1,sc01,t0539,EleD_01,BaseDemand,5.32,2025-01-23 11:27:00
period1,sc01,t0540,EleD_01,BaseDemand,5.54,2025-01-23 12:27:00
period1,sc01,t0541,EleD_01,BaseDemand,6.42,2025-01-23 13:27:00
period1,sc01,t0542,EleD_01,BaseDemand,7.21,2025-01-23 14:27:00
period1,sc01,t0543,EleD_01,BaseDemand,5.63,2025-01-23 15:27:00
period1,sc01,t0544,EleD_01,BaseDemand,6.15,2025-01-23 16:27:00
period1,sc01,t0545,EleD_01,BaseDemand,5.79,2025-01-23 17:27:00
period1,sc01,t0546,EleD_01,BaseDemand,6.09,2025-01-23 18:27:00
period1,sc01,t0547,EleD_01,BaseDemand,3.86,2025-01-23 19:27:00
period1,sc01,t0548,EleD_01,BaseDemand,4.67,2025-01-23 20:27:00
period1,sc01,t0549,EleD_01,BaseDemand,3.48,2025-01-23 21:27:00
period1,sc01,t0550,EleD_01,BaseDemand,4.21,2025-01-23 22:27:00
period1,sc01,t0551,EleD_01,BaseDemand,2.99,2025-01-23 23:27:00
period1,sc01,t0552,EleD_01,BaseDemand,3.93,2025-01-24 00:27:00
period1,sc01,t0553,EleD_01,BaseDemand,3.0,2025-01-24 01:27:00
period1,sc01,t0554,EleD_01,BaseDemand,3.89,2025-01-24 02:27:00
period1,sc01,t0555,EleD_01,BaseDemand,2.91,2025-01-24 03:27:00
period1,sc01,t0556,EleD_01,BaseDemand,3.62,2025-01-24 04:27:00
period1,sc01,t0557,EleD_01,BaseDemand,3.03,2025-01-24 05:27:00
period1,sc01,t0558,EleD_01,BaseDemand,4.19,2025-01-24 06:27:00
period1,sc01,t0559,EleD_01,BaseDemand,2.71,2025-01-24 07:27:00
period1,sc01,t0560,EleD_01,BaseDemand,3.18,2025-01-24 08:27:00
period1,sc01,t0561,EleD_01,BaseDemand,3.73,2025-01-24 09:27:00
period1,sc01,t0562,EleD_01,BaseDemand,3.04,2025-01-24 10:27:00
period1,sc01,t0563,EleD_01,BaseDemand,3.25,2025-01-24 11:27:00
period1,sc01,t0564,EleD_01,BaseDemand,3.81,2025-01-24 12:27:00
period1,sc01,t0565,EleD_01,BaseDemand,3.1,2025-01-24 13:27:00
period1,sc01,t0566,EleD_01,BaseDemand,2.69,2025-01-24 14:27:00
period1,sc01,t0567,EleD_01,BaseDemand,2.88,2025-01-24 15:27:00
period1,sc01,t0568,EleD_01,BaseDemand,3.71,2025-01-24 16:27:00
period1,sc01,t0569,EleD_01,BaseDemand,3.13,2025-01-24 17:27:00
period1,sc01,t0570,EleD_01,BaseDemand,5.86,2025-01-24 18:27:00
period1,sc01,t0571,EleD_01,BaseDemand,4.65,2025-01-24 19:27:00
period1,sc01,t0572,EleD_01,BaseDemand,4.48,2025-01-24 20:27:00
period1,sc01,t0573,EleD_01,BaseDemand,7.54,2025-01-24 21:27:00
period1,sc01,t0574,EleD_01,BaseDemand,4.01,2025-01-24 22:27:00
period1,sc01,t0575,EleD_01,BaseDemand,4.2,2025-01-24 23:27:00
period1,sc01,t0576,EleD_01,BaseDemand,3.63,2025-01-25 00:27:00
period1,sc01,t0577,EleD_01,BaseDemand,1.16,2025-01-25 01:27:00
period1,sc01,t0578,EleD_01,BaseDemand,3.89,2025-01-25 02:27:00
period1,sc01,t0579,EleD_01,BaseDemand,4.36,2025-01-25 03:27:00
period1,sc01,t0580,EleD_01,BaseDemand,3.35,2025-01-25 04:27:00
period1,sc01,t0581,EleD_01,BaseDemand,3.51,2025-01-25 05:27:00
period1,sc01,t0582,EleD_01,BaseDemand,3.05,2025-01-25 06:27:00
period1,sc01,t0583,EleD_01,BaseDemand,3.72,2025-01-25 07:27:00
period1,sc01,t0584,EleD_01,BaseDemand,3.23,2025-01-25 08:27:00
period1,sc01,t0585,EleD_01,BaseDemand,3.53,2025-01-25 09:27:00
period1,sc01,t0586,EleD_01,BaseDemand,3.46,2025-01-25 10:27:00
period1,sc01,t0587,EleD_01,BaseDemand,3.14,2025-01-25 11:27:00
period1,sc01,t0588,EleD_01,BaseDemand,4.71,2025-01-25 12:27:00
period1,sc01,t0589,EleD_01,BaseDemand,3.85,2025-01-25 13:27:00
period1,sc01,t0590,EleD_01,BaseDemand,4.82,2025-01-25 14:27:00
period1,sc01,t0591,EleD_01,BaseDemand,5.28,2025-01-25 15:27:00
period1,sc01,t0592,EleD_01,BaseDemand,6.17,2025-01-25 16:27:00
period1,sc01,t0593,EleD_01,BaseDemand,6.14,2025-01-25 17:27:00
period1,sc01,t0594,EleD_01,BaseDemand,5.66,2025-01-25 18:27:00
period1,sc01,t0595,EleD_01,BaseDemand,5.38,2025-01-25 19:27:00
period1,sc01,t0596,EleD_01,BaseDemand,5.27,2025-01-25 20:27:00
period1,sc01,t0597,EleD_01,BaseDemand,2.57,2025-01-25 21:27:00
period1,sc01,t0598,EleD_01,BaseDemand,3.99,2025-01-25 22:27:00
period1,sc01,t0599,EleD_01,BaseDemand,3.2,2025-01-25 23:27:00
period1,sc01,t0600,EleD_01,BaseDemand,2.6,2025-01-26 00:27:00
period1,sc01,t0601,EleD_01,BaseDemand,2.39,2025-01-26 01:27:00
period1,sc01,t0602,EleD_01,BaseDemand,2.46,2025-01-26 02:27:00
period1,sc01,t0603,EleD_01,BaseDemand,2.99,2025-01-26 03:27:00
period1,sc01,t0604,EleD_01,BaseDemand,2.56,2025-01-26 04:27:00
period1,sc01,t0605,EleD_01,BaseDemand,2.59,2025-01-26 05:27:00
period1,sc01,t0606,EleD_01,BaseDemand,2.52,2025-01-26 06:27:00
period1,sc01,t0607,EleD_01,BaseDemand,3.3,2025-01-26 07:27:00
period1,sc01,t0608,EleD_01,BaseDemand,2.95,2025-01-26 08:27:00
period1,sc01,t0609,EleD_01,BaseDemand,2.69,2025-01-26 09:27:00
period1,sc01,t0610,EleD_01,BaseDemand,2.82,2025-01-26 10:27:00
period1,sc01,t0611,EleD_01,BaseDemand,2.9,2025-01-26 11:27:00
period1,sc01,t0612,EleD_01,BaseDemand,2.61,2025-01-26 12:27:00
period1,sc01,t0613,EleD_01,BaseDemand,2.51,2025-01-26 13:27:00
period1,sc01,t0614,EleD_01,BaseDemand,2.52,2025-01-26 14:27:00
period1,sc01,t0615,EleD_01,BaseDemand,2.7,2025-01-26 15:27:00
period1,sc01,t0616,EleD_01,BaseDemand,3.12,2025-01-26 16:27:00
period1,sc01,t0617,EleD_01,BaseDemand,2.91,2025-01-26 17:27:00
period1,sc01,t0618,EleD_01,BaseDemand,2.94,2025-01-26 18:27:00
period1,sc01,t0619,EleD_01,BaseDemand,3.67,2025-01-26 19:27:00
period1,sc01,t0620,EleD_01,BaseDemand,3.59,2025-01-26 20:27:00
period1,sc01,t0621,EleD_01,BaseDemand,4.34,2025-01-26 21:27:00
period1,sc01,t0622,EleD_01,BaseDemand,2.54,2025-01-26 22:27:00
period1,sc01,t0623,EleD_01,BaseDemand,2.26,2025-01-26 23:27:00
period1,sc01,t0624,EleD_01,BaseDemand,2.32,2025-01-27 00:27:00
period1,sc01,t0625,EleD_01,BaseDemand,2.14,2025-01-27 01:27:00
period1,sc01,t0626,EleD_01,BaseDemand,2.0,2025-01-27 02:27:00
period1,sc01,t0627,EleD_01,BaseDemand,3.37,2025-01-27 03:27:00
period1,sc01,t0628,EleD_01,BaseDemand,4.81,2025-01-27 04:27:00
period1,sc01,t0629,EleD_01,BaseDemand,4.43,2025-01-27 05:27:00
period1,sc01,t0630,EleD_01,BaseDemand,4.16,2025-01-27 06:27:00
period1,sc01,t0631,EleD_01,BaseDemand,2.02,2025-01-27 07:27:00
period1,sc01,t0632,EleD_01,BaseDemand,3.04,2025-01-27 08:27:00
period1,sc01,t0633,EleD_01,BaseDemand,2.58,2025-01-27 09:27:00
period1,sc01,t0634,EleD_01,BaseDemand,2.49,2025-01-27 10:27:00
period1,sc01,t0635,EleD_01,BaseDemand,2.47,2025-01-27 11:27:00
period1,sc01,t0636,EleD_01,BaseDemand,2.31,2025-01-27 12:27:00
period1,sc01,t0637,EleD_01,BaseDemand,2.22,2025-01-27 13:27:00
period1,sc01,t0638,EleD_01,BaseDemand,2.35,2025-01-27 14:27:00
period1,sc01,t0639,EleD_01,BaseDemand,2.25,2025-01-27 15:27:00
period1,sc01,t0640,EleD_01,BaseDemand,2.63,2025-01-27 16:27:00
period1,sc01,t0641,EleD_01,BaseDemand,2.24,2025-01-27 17:27:00
period1,sc01,t0642,EleD_01,BaseDemand,2.42,2025-01-27 18:27:00
period1,sc01,t0643,EleD_01,BaseDemand,2.45,2025-01-27 19:27:00
period1,sc01,t0644,EleD_01,BaseDemand,3.72,2025-01-27 20:27:00
period1,sc01,t0645,EleD_01,BaseDemand,3.08,2025-01-27 21:27:00
period1,sc01,t0646,EleD_01,BaseDemand,2.35,2025-01-27 22:27:00
period1,sc01,t0647,EleD_01,BaseDemand,2.25,2025-01-27 23:27:00
period1,sc01,t0648,EleD_01,BaseDemand,2.49,2025-01-28 00:27:00
period1,sc01,t0649,EleD_01,BaseDemand,2.17,2025-01-28 01:27:00
period1,sc01,t0650,EleD_01,BaseDemand,2.23,2025-01-28 02:27:00
period1,sc01,t0651,EleD_01,BaseDemand,3.18,2025-01-28 03:27:00
period1,sc01,t0652,EleD_01,BaseDemand,3.28,2025-01-28 04:27:00
period1,sc01,t0653,EleD_01,BaseDemand,2.68,2025-01-28 05:27:00
period1,sc01,t0654,EleD_01,BaseDemand,2.6,2025-01-28 06:27:00
period1,sc01,t0655,EleD_01,BaseDemand,2.39,2025-01-28 07:27:00
period1,sc01,t0656,EleD_01,BaseDemand,2.81,2025-01-28 08:27:00
period1,sc01,t0657,EleD_01,BaseDemand,2.45,2025-01-28 09:27:00
period1,sc01,t0658,EleD_01,BaseDemand,2.81,2025-01-28 10:27:00
period1,sc01,t0659,EleD_01,BaseDemand,2.86,2025-01-28 11:27:00
period1,sc01,t0660,EleD_01,BaseDemand,4.16,2025-01-28 12:27:00
period1,sc01,t0661,EleD_01,BaseDemand,5.2,2025-01-28 13:27:00
period1,sc01,t0662,EleD_01,BaseDemand,3.21,2025-01-28 14:27:00
period1,sc01,t0663,EleD_01,BaseDemand,3.52,2025-01-28 15:27:00
period1,sc01,t0664,EleD_01,BaseDemand,3.28,2025-01-28 16:27:00
period1,sc01,t0665,EleD_01,BaseDemand,5.42,2025-01-28 17:27:00
period1,sc01,t0666,EleD_01,BaseDemand,5.57,2025-01-28 18:27:00
period1,sc01,t0667,EleD_01,BaseDemand,6.44,2025-01-28 19:27:00
period1,sc01,t0668,EleD_01,BaseDemand,5.88,2025-01-28 20:27:00
period1,sc01,t0669,EleD_01,BaseDemand,5.51,2025-01-28 21:27:00
period1,sc01,t0670,EleD_01,BaseDemand,4.38,2025-01-28 22:27:00
period1,sc01,t0671,EleD_01,BaseDemand,2.98,2025-01-28 23:27:00
period1,sc01,t0672,EleD_01,BaseDemand,1.2,2025-01-29 00:27:00
period1,sc01,t0673,EleD_01,BaseDemand,3.2,2025-01-29 01:27:00
period1,sc01,t0674,EleD_01,BaseDemand,2.68,2025-01-29 02:27:00
period1,sc01,t0675,EleD_01,BaseDemand,4.77,2025-01-29 03:27:00
period1,sc01,t0676,EleD_01,BaseDemand,3.2,2025-01-29 04:27:00
period1,sc01,t0677,EleD_01,BaseDemand,2.71,2025-01-29 05:27:00
