Home,Scenario,H,HType,Cluster,Month,BESS_kWh,V2G_hours,total_hours
1,T2,4,Apt,ClusterA,2,0.0,0,672
1,T2,4,Apt,ClusterA,3,0.0,0,744
1,T2,4,Apt,ClusterA,4,0.0,0,720
1,T2,4,Apt,ClusterA,5,0.0,0,744
1,T2,4,Apt,ClusterA,6,0.0,0,720
1,T2,4,Apt,ClusterA,7,0.0,0,744
1,T2,4,Apt,ClusterA,8,0.0,0,744
1,T2,4,Apt,ClusterA,9,0.0,0,720
1,T2,4,Apt,ClusterB,1,95.9726806339834,0,744
1,T2,4,Apt,ClusterB,10,116.77893027450293,0,744
1,T2,4,Apt,ClusterB,11,84.4543813872412,0,720
1,T2,4,Apt,ClusterB,12,83.12651829043241,0,720
1,T2,4,Apt,ClusterB,2,114.0986014101193,0,672
1,T2,4,Apt,ClusterB,3,132.8053043734896,0,744
1,T2,4,Apt,ClusterB,4,101.53366387545995,0,720
1,T2,4,Apt,ClusterB,5,178.4201756076936,0,744
1,T2,4,Apt,ClusterB,6,85.8065228205265,0,720
1,T2,4,Apt,ClusterB,7,91.17683325309122,0,744
1,T2,4,Apt,ClusterB,8,109.97144239605876,0,744
1,T2,4,Apt,ClusterB,9,125.55329815252253,0,720
1,T2,4,Apt,ClusterC,1,95.6995701666165,0,744
1,T2,4,Apt,ClusterC,10,90.99492895413894,0,744
1,T2,4,Apt,ClusterC,11,81.42780391052744,0,720
1,T2,4,Apt,ClusterC,12,73.79589098111023,0,720
1,T2,4,Apt,ClusterC,2,114.75263672537467,0,672
1,T2,4,Apt,ClusterC,3,127.27963467806998,0,744
1,T2,4,Apt,ClusterC,4,99.8892718524285,0,720
1,T2,4,Apt,ClusterC,5,166.50057178755853,0,744
1,T2,4,Apt,ClusterC,6,82.53963491700699,0,720
1,T2,4,Apt,ClusterC,7,69.1830845881888,0,744
1,T2,4,Apt,ClusterC,8,110.60932816944839,0,744
1,T2,4,Apt,ClusterC,9,116.18959340048329,0,720
1,T2,4,Apt,ClusterD,1,82.86628026897188,159,744
1,T2,4,Apt,ClusterD,10,81.94729360111373,77,744
1,T2,4,Apt,ClusterD,11,62.29254905871986,133,720
1,T2,4,Apt,ClusterD,12,62.51176546531306,100,720
1,T2,4,Apt,ClusterD,2,94.00211157134882,101,672
1,T2,4,Apt,ClusterD,3,107.50922688258876,118,744
1,T2,4,Apt,ClusterD,4,90.95116634431227,151,720
1,T2,4,Apt,ClusterD,5,132.81662615569962,105,744
1,T2,4,Apt,ClusterD,6,64.00487906372419,94,720
1,T2,4,Apt,ClusterD,7,59.49527682225501,62,744
1,T2,4,Apt,ClusterD,8,99.49769992512714,98,744
1,T2,4,Apt,ClusterD,9,104.12061999534964,71,720
1,T2,4,Apt,ClusterE,1,0.0,0,744
1,T2,4,Apt,ClusterE,10,0.0,0,744
1,T2,4,Apt,ClusterE,11,0.0,0,720
1,T2,4,Apt,ClusterE,12,0.0,0,720
1,T2,4,Apt,ClusterE,2,0.0,0,672
1,T2,4,Apt,ClusterE,3,0.0,0,744
1,T2,4,Apt,ClusterE,4,0.0,0,720
1,T2,4,Apt,ClusterE,5,0.0,0,744
1,T2,4,Apt,ClusterE,6,0.0,0,720
1,T2,4,Apt,ClusterE,7,0.0,0,744
1,T2,4,Apt,ClusterE,8,0.0,0,744
1,T2,4,Apt,ClusterE,9,0.0,0,720
1,T2,5,Apt,ClusterA,1,0.0,0,744
1,T2,5,Apt,ClusterA,10,0.0,0,744
1,T2,5,Apt,ClusterA,11,0.0,0,720
1,T2,5,Apt,ClusterA,12,0.0,0,720
1,T2,5,Apt,ClusterA,2,0.0,0,672
1,T2,5,Apt,ClusterA,3,0.0,0,744
1,T2,5,Apt,ClusterA,4,0.0,0,720
1,T2,5,Apt,ClusterA,5,0.0,0,744
1,T2,5,Apt,ClusterA,6,0.0,0,720
1,T2,5,Apt,ClusterA,7,0.0,0,744
1,T2,5,Apt,ClusterA,8,0.0,0,744
1,T2,5,Apt,ClusterA,9,0.0,0,720
1,T2,5,Apt,ClusterB,1,97.69144539725603,0,744
1,T2,5,Apt,ClusterB,10,119.69400734753663,0,744
1,T2,5,Apt,ClusterB,11,80.60500110296924,0,720
1,T2,5,Apt,ClusterB,12,81.5806226547641,0,720
1,T2,5,Apt,ClusterB,2,114.95607402250636,0,672
1,T2,5,Apt,ClusterB,3,120.41257855334584,0,744
1,T2,5,Apt,ClusterB,4,97.35634730262849,0,720
1,T2,5,Apt,ClusterB,5,193.56152495243492,0,744
1,T2,5,Apt,ClusterB,6,85.43623440313688,0,720
1,T2,5,Apt,ClusterB,7,94.71714912563031,0,744
1,T2,5,Apt,ClusterB,8,113.59511055162045,0,744
1,T2,5,Apt,ClusterB,9,123.88660801367763,0,720
1,T2,5,Apt,ClusterC,1,96.17924984333195,0,744
1,T2,5,Apt,ClusterC,10,89.87917584323421,0,744
1,T2,5,Apt,ClusterC,11,80.34588631883518,0,720
1,T2,5,Apt,ClusterC,12,81.83010286348764,0,720
1,T2,5,Apt,ClusterC,2,114.5869835672058,0,672
1,T2,5,Apt,ClusterC,3,118.54120453317094,0,744
1,T2,5,Apt,ClusterC,4,97.02871589690696,0,720
1,T2,5,Apt,ClusterC,5,174.50704578898234,0,744
1,T2,5,Apt,ClusterC,6,81.32209000318184,0,720
1,T2,5,Apt,ClusterC,7,68.12304705221369,0,744
1,T2,5,Apt,ClusterC,8,110.43795721159034,0,744
1,T2,5,Apt,ClusterC,9,115.22241889608924,0,720
1,T2,5,Apt,ClusterD,1,85.88058746803429,141,744
1,T2,5,Apt,ClusterD,10,70.25054891424799,83,744
1,T2,5,Apt,ClusterD,11,56.989344015786045,134,720
1,T2,5,Apt,ClusterD,12,57.45950341437894,116,720
1,T2,5,Apt,ClusterD,2,93.17361630091023,128,672
1,T2,5,Apt,ClusterD,3,105.93320527268651,149,744
1,T2,5,Apt,ClusterD,4,90.8467419129785,143,720
1,T2,5,Apt,ClusterD,5,154.71351847724293,97,744
1,T2,5,Apt,ClusterD,6,68.12157768795649,116,720
1,T2,5,Apt,ClusterD,7,53.95937518378361,84,744
1,T2,5,Apt,ClusterD,8,102.93651792608321,77,744
1,T2,5,Apt,ClusterD,9,100.32698116540936,88,720
1,T2,5,Apt,ClusterE,1,0.0,0,744
1,T2,5,Apt,ClusterE,10,0.0,0,744
1,T2,5,Apt,ClusterE,11,0.0,0,720
1,T2,5,Apt,ClusterE,12,0.0,0,720
1,T2,5,Apt,ClusterE,2,0.0,0,672
1,T2,5,Apt,ClusterE,3,0.0,0,744
1,T2,5,Apt,ClusterE,4,0.0,0,720
1,T2,5,Apt,ClusterE,5,0.0,0,744
1,T2,5,Apt,ClusterE,6,0.0,0,720
1,T2,5,Apt,ClusterE,7,0.0,0,744
1,T2,5,Apt,ClusterE,8,0.0,0,744
1,T2,5,Apt,ClusterE,9,0.0,0,720
1,T2,6,SF,ClusterA,1,0.0,0,744
1,T2,6,SF,ClusterA,10,0.0,0,744
1,T2,6,SF,ClusterA,11,0.0,0,720
1,T2,6,SF,ClusterA,12,0.0,0,720
1,T2,6,SF,ClusterA,2,0.0,0,672
1,T2,6,SF,ClusterA,3,0.0,0,744
1,T2,6,SF,ClusterA,4,0.0,0,720
1,T2,6,SF,ClusterA,5,0.0,0,744
1,T2,6,SF,ClusterA,6,0.0,0,720
1,T2,6,SF,ClusterA,7,0.0,0,744
1,T2,6,SF,ClusterA,8,0.0,0,744
1,T2,6,SF,ClusterA,9,0.0,0,720
1,T2,6,SF,ClusterB,1,147.87015641323967,0,744
1,T2,6,SF,ClusterB,10,168.22548241578005,0,744
1,T2,6,SF,ClusterB,11,127.72485455793314,0,720
1,T2,6,SF,ClusterB,12,112.02495498381975,0,720
1,T2,6,SF,ClusterB,2,171.12549363982856,0,672
1,T2,6,SF,ClusterB,3,177.83345209675335,0,744
1,T2,6,SF,ClusterB,4,179.05323869965497,0,720
1,T2,6,SF,ClusterB,5,232.24307090691644,0,744
1,T2,6,SF,ClusterB,6,146.13837557601803,0,720
1,T2,6,SF,ClusterB,7,170.78274717966653,0,744
1,T2,6,SF,ClusterB,8,169.55168313993858,0,744
1,T2,6,SF,ClusterB,9,170.32044146563425,0,720
1,T2,6,SF,ClusterC,1,145.2548664262497,0,744
1,T2,6,SF,ClusterC,10,150.06737383608643,0,744
1,T2,6,SF,ClusterC,11,130.50680763788597,0,720
1,T2,6,SF,ClusterC,12,111.06367632193329,0,720
1,T2,6,SF,ClusterC,2,166.52398528335783,0,672
1,T2,6,SF,ClusterC,3,170.5118723053807,0,744
1,T2,6,SF,ClusterC,4,177.28903672258133,0,720
1,T2,6,SF,ClusterC,5,206.149696561965,0,744
1,T2,6,SF,ClusterC,6,145.86715262414577,0,720
1,T2,6,SF,ClusterC,7,145.79888389838385,0,744
1,T2,6,SF,ClusterC,8,160.83984150143567,0,744
1,T2,6,SF,ClusterC,9,166.30423386671964,0,720
1,T2,6,SF,ClusterD,1,108.94690951963275,196,744
1,T2,6,SF,ClusterD,10,111.28176418660064,104,744
1,T2,6,SF,ClusterD,11,97.93645553449271,164,720
1,T2,6,SF,ClusterD,12,77.31419303859147,148,720
1,T2,6,SF,ClusterD,2,120.38346582899466,146,672
1,T2,6,SF,ClusterD,3,131.58899314446012,116,744
1,T2,6,SF,ClusterD,4,110.79613776291482,199,720
1,T2,6,SF,ClusterD,5,170.87928539979754,101,744
1,T2,6,SF,ClusterD,6,89.30972165668732,182,720
1,T2,6,SF,ClusterD,7,117.68173094856965,141,744
1,T2,6,SF,ClusterD,8,129.92445176944938,123,744
1,T2,6,SF,ClusterD,9,135.72061436340474,92,720
1,T2,6,SF,ClusterE,1,0.0,0,744
1,T2,6,SF,ClusterE,10,0.0,0,744
1,T2,6,SF,ClusterE,11,0.0,0,720
1,T2,6,SF,ClusterE,12,0.0,0,720
1,T2,6,SF,ClusterE,2,0.0,0,672
1,T2,6,SF,ClusterE,3,0.0,0,744
1,T2,6,SF,ClusterE,4,0.0,0,720
1,T2,6,SF,ClusterE,5,0.0,0,744
1,T2,6,SF,ClusterE,6,0.0,0,720
1,T2,6,SF,ClusterE,7,0.0,0,744
1,T2,6,SF,ClusterE,8,0.0,0,744
1,T2,6,SF,ClusterE,9,0.0,0,720
1,T2,7,SF,ClusterA,1,0.0,0,744
1,T2,7,SF,ClusterA,10,0.0,0,744
1,T2,7,SF,ClusterA,11,0.0,0,720
1,T2,7,SF,ClusterA,12,0.0,0,720
1,T2,7,SF,ClusterA,2,0.0,0,672
1,T2,7,SF,ClusterA,3,0.0,0,744
1,T2,7,SF,ClusterA,4,0.0,0,720
1,T2,7,SF,ClusterA,5,0.0,0,744
1,T2,7,SF,ClusterA,6,0.0,0,720
1,T2,7,SF,ClusterA,7,0.0,0,744
1,T2,7,SF,ClusterA,8,0.0,0,744
1,T2,7,SF,ClusterA,9,0.0,0,720
1,T2,7,SF,ClusterB,1,148.8172068432811,0,744
1,T2,7,SF,ClusterB,10,154.9693762794572,0,744
1,T2,7,SF,ClusterB,11,137.62281873722043,0,720
1,T2,7,SF,ClusterB,12,115.35967705843697,0,720
1,T2,7,SF,ClusterB,2,161.30298249193388,0,672
1,T2,7,SF,ClusterB,3,184.43050557854545,0,744
1,T2,7,SF,ClusterB,4,183.44988666223972,0,720
1,T2,7,SF,ClusterB,5,217.72758939907857,0,744
1,T2,7,SF,ClusterB,6,143.1790562813116,0,720
1,T2,7,SF,ClusterB,7,166.14376278684085,0,744
1,T2,7,SF,ClusterB,8,182.44331647204092,0,744
1,T2,7,SF,ClusterB,9,161.8261573186996,0,720
1,T2,7,SF,ClusterC,1,146.55248476144607,0,744
1,T2,7,SF,ClusterC,10,138.59669759975168,0,744
1,T2,7,SF,ClusterC,11,141.21195375956535,0,720
1,T2,7,SF,ClusterC,12,115.05941681680144,0,720
1,T2,7,SF,ClusterC,2,160.75771783033838,0,672
1,T2,7,SF,ClusterC,3,169.28068844007504,0,744
1,T2,7,SF,ClusterC,4,181.5133285336302,0,720
1,T2,7,SF,ClusterC,5,200.1953910703367,0,744
1,T2,7,SF,ClusterC,6,132.07914517896987,0,720
1,T2,7,SF,ClusterC,7,138.59072486527555,0,744
1,T2,7,SF,ClusterC,8,176.1585862036183,0,744
1,T2,7,SF,ClusterC,9,148.53675120038463,0,720
1,T2,7,SF,ClusterD,1,111.36394949867062,179,744
1,T2,7,SF,ClusterD,10,112.02501039899093,105,744
1,T2,7,SF,ClusterD,11,99.3055787530713,145,720
1,T2,7,SF,ClusterD,12,81.18651446464227,153,720
1,T2,7,SF,ClusterD,2,122.43126105139238,155,672
1,T2,7,SF,ClusterD,3,126.74538385580999,144,744
1,T2,7,SF,ClusterD,4,123.39115179865561,130,720
1,T2,7,SF,ClusterD,5,164.4784553281891,118,744
1,T2,7,SF,ClusterD,6,107.21739373708576,100,720
1,T2,7,SF,ClusterD,7,104.94970422024426,138,744
1,T2,7,SF,ClusterD,8,133.5043424795859,117,744
1,T2,7,SF,ClusterD,9,139.2913003262571,79,720
1,T2,7,SF,ClusterE,1,0.0,0,744
1,T2,7,SF,ClusterE,10,0.0,0,744
1,T2,7,SF,ClusterE,11,0.0,0,720
1,T2,7,SF,ClusterE,12,0.0,0,720
1,T2,7,SF,ClusterE,2,0.0,0,672
1,T2,7,SF,ClusterE,3,0.0,0,744
1,T2,7,SF,ClusterE,4,0.0,0,720
1,T2,7,SF,ClusterE,5,0.0,0,744
1,T2,7,SF,ClusterE,6,0.0,0,720
1,T2,7,SF,ClusterE,7,0.0,0,744
1,T2,7,SF,ClusterE,8,0.0,0,744
1,T2,7,SF,ClusterE,9,0.0,0,720
1,T2,8,SF,ClusterA,1,0.0,0,744
1,T2,8,SF,ClusterA,10,0.0,0,744
1,T2,8,SF,ClusterA,11,0.0,0,720
1,T2,8,SF,ClusterA,12,0.0,0,720
1,T2,8,SF,ClusterA,2,0.0,0,672
1,T2,8,SF,ClusterA,3,0.0,0,744
1,T2,8,SF,ClusterA,4,0.0,0,720
1,T2,8,SF,ClusterA,5,0.0,0,744
1,T2,8,SF,ClusterA,6,0.0,0,720
1,T2,8,SF,ClusterA,7,0.0,0,744
1,T2,8,SF,ClusterA,8,0.0,0,744
1,T2,8,SF,ClusterA,9,0.0,0,720
1,T2,8,SF,ClusterB,1,154.10461848357716,0,744
1,T2,8,SF,ClusterB,10,167.66566207895548,0,744
1,T2,8,SF,ClusterB,11,136.56214836873502,0,720
1,T2,8,SF,ClusterB,12,126.59888037164578,0,720
1,T2,8,SF,ClusterB,2,169.58291163974854,0,672
1,T2,8,SF,ClusterB,3,172.78605800642794,0,744
1,T2,8,SF,ClusterB,4,183.5687197848351,0,720
1,T2,8,SF,ClusterB,5,242.680370362914,0,744
1,T2,8,SF,ClusterB,6,147.3067826710593,0,720
1,T2,8,SF,ClusterB,7,169.08617184344507,0,744
1,T2,8,SF,ClusterB,8,179.4599162340446,0,744
1,T2,8,SF,ClusterB,9,177.7227071404852,0,720
1,T2,8,SF,ClusterC,1,147.41929957726813,0,744
1,T2,8,SF,ClusterC,10,150.48565142106128,0,744
1,T2,8,SF,ClusterC,11,138.39835276500432,0,720
1,T2,8,SF,ClusterC,12,125.68148927710294,0,720
1,T2,8,SF,ClusterC,2,167.84698716195572,0,672
1,T2,8,SF,ClusterC,3,171.83959272912955,0,744
1,T2,8,SF,ClusterC,4,180.29662144005295,0,720
1,T2,8,SF,ClusterC,5,219.46808414614196,0,744
1,T2,8,SF,ClusterC,6,138.90996630133657,0,720
1,T2,8,SF,ClusterC,7,151.78069223531952,0,744
1,T2,8,SF,ClusterC,8,173.146932955868,0,744
1,T2,8,SF,ClusterC,9,163.41541270338092,0,720
1,T2,8,SF,ClusterD,1,108.85882656232172,190,744
1,T2,8,SF,ClusterD,10,121.65084317262584,103,744
1,T2,8,SF,ClusterD,11,103.56114197980267,143,720
1,T2,8,SF,ClusterD,12,85.49860982016499,127,720
1,T2,8,SF,ClusterD,2,131.29709728634288,162,672
1,T2,8,SF,ClusterD,3,122.38306084175326,118,744
1,T2,8,SF,ClusterD,4,134.80735594595404,133,720
1,T2,8,SF,ClusterD,5,178.1357812111057,131,744
1,T2,8,SF,ClusterD,6,99.10781844635292,106,720
1,T2,8,SF,ClusterD,7,102.39157851334222,134,744
1,T2,8,SF,ClusterD,8,142.58843510366245,109,744
1,T2,8,SF,ClusterD,9,128.77033050805758,112,720
1,T2,8,SF,ClusterE,1,0.0,0,744
1,T2,8,SF,ClusterE,10,0.0,0,744
1,T2,8,SF,ClusterE,11,0.0,0,720
1,T2,8,SF,ClusterE,12,0.0,0,720
1,T2,8,SF,ClusterE,2,0.0,0,672
1,T2,8,SF,ClusterE,3,0.0,0,744
1,T2,8,SF,ClusterE,4,0.0,0,720
1,T2,8,SF,ClusterE,5,0.0,0,744
1,T2,8,SF,ClusterE,6,0.0,0,720
1,T2,8,SF,ClusterE,7,0.0,0,744
1,T2,8,SF,ClusterE,8,0.0,0,744
1,T2,8,SF,ClusterE,9,0.0,0,720
1,T2,9,SF,ClusterA,1,0.0,0,744
1,T2,9,SF,ClusterA,10,0.0,0,744
1,T2,9,SF,ClusterA,11,0.0,0,720
1,T2,9,SF,ClusterA,12,0.0,0,720
1,T2,9,SF,ClusterA,2,0.0,0,672
1,T2,9,SF,ClusterA,3,0.0,0,744
1,T2,9,SF,ClusterA,4,0.0,0,720
1,T2,9,SF,ClusterA,5,0.0,0,744
1,T2,9,SF,ClusterA,6,0.0,0,720
1,T2,9,SF,ClusterA,7,0.0,0,744
1,T2,9,SF,ClusterA,8,0.0,0,744
1,T2,9,SF,ClusterA,9,0.0,0,720
1,T2,9,SF,ClusterB,1,150.49822386690852,0,744
1,T2,9,SF,ClusterB,10,155.19426770707355,0,744
1,T2,9,SF,ClusterB,11,133.3072805023636,0,720
1,T2,9,SF,ClusterB,12,126.1687207539415,0,720
1,T2,9,SF,ClusterB,2,167.6527599661246,0,672
1,T2,9,SF,ClusterB,3,168.943567826887,0,744
1,T2,9,SF,ClusterB,4,174.48408938707252,0,720
1,T2,9,SF,ClusterB,5,240.9592467658681,0,744
1,T2,9,SF,ClusterB,6,141.8197991595858,0,720
1,T2,9,SF,ClusterB,7,162.00023590862793,0,744
1,T2,9,SF,ClusterB,8,182.63445002151815,0,744
1,T2,9,SF,ClusterB,9,158.61412281169476,0,720
1,T2,9,SF,ClusterC,1,150.5330823618068,0,744
1,T2,9,SF,ClusterC,10,148.9022737171696,0,744
1,T2,9,SF,ClusterC,11,135.0323644748966,0,720
1,T2,9,SF,ClusterC,12,123.57411938501014,0,720
1,T2,9,SF,ClusterC,2,165.03588050280047,0,672
1,T2,9,SF,ClusterC,3,164.22577664574078,0,744
1,T2,9,SF,ClusterC,4,170.029060842882,0,720
1,T2,9,SF,ClusterC,5,221.89870536131505,0,744
1,T2,9,SF,ClusterC,6,140.48720334638918,0,720
1,T2,9,SF,ClusterC,7,142.13552603413427,0,744
1,T2,9,SF,ClusterC,8,167.16311300700443,0,744
1,T2,9,SF,ClusterC,9,146.99094986123862,0,720
1,T2,9,SF,ClusterD,1,120.45726578019452,163,744
1,T2,9,SF,ClusterD,10,126.93470486105454,98,744
1,T2,9,SF,ClusterD,11,93.28292330504533,161,720
1,T2,9,SF,ClusterD,12,83.53052226994859,152,720
1,T2,9,SF,ClusterD,2,126.05001997901222,130,672
1,T2,9,SF,ClusterD,3,125.17529458002903,145,744
1,T2,9,SF,ClusterD,4,113.50737983678147,188,720
1,T2,9,SF,ClusterD,5,198.5501432173994,105,744
1,T2,9,SF,ClusterD,6,102.77722637393077,136,720
1,T2,9,SF,ClusterD,7,117.52105442834963,135,744
1,T2,9,SF,ClusterD,8,154.5580593974765,99,744
1,T2,9,SF,ClusterD,9,121.02198918968489,99,720
1,T2,9,SF,ClusterE,1,0.0,0,744
1,T2,9,SF,ClusterE,10,0.0,0,744
1,T2,9,SF,ClusterE,11,0.0,0,720
1,T2,9,SF,ClusterE,12,0.0,0,720
1,T2,9,SF,ClusterE,2,0.0,0,672
1,T2,9,SF,ClusterE,3,0.0,0,744
1,T2,9,SF,ClusterE,4,0.0,0,720
1,T2,9,SF,ClusterE,5,0.0,0,744
1,T2,9,SF,ClusterE,6,0.0,0,720
1,T2,9,SF,ClusterE,7,0.0,0,744
1,T2,9,SF,ClusterE,8,0.0,0,744
1,T2,9,SF,ClusterE,9,0.0,0,720
1,T3,10,SF,ClusterA,1,0.0,0,744
1,T3,10,SF,ClusterA,10,0.0,0,744
1,T3,10,SF,ClusterA,11,0.0,0,720
1,T3,10,SF,ClusterA,12,0.0,0,720
1,T3,10,SF,ClusterA,2,0.0,0,672
1,T3,10,SF,ClusterA,3,0.0,0,744
1,T3,10,SF,ClusterA,4,0.0,0,720
1,T3,10,SF,ClusterA,5,0.0,0,744
1,T3,10,SF,ClusterA,6,0.0,0,720
1,T3,10,SF,ClusterA,7,0.0,0,744
1,T3,10,SF,ClusterA,8,0.0,0,744
1,T3,10,SF,ClusterA,9,0.0,0,720
1,T3,10,SF,ClusterB,1,139.1247649944236,0,744
1,T3,10,SF,ClusterB,10,154.68097163301547,0,744
1,T3,10,SF,ClusterB,11,191.65106451241107,0,720
1,T3,10,SF,ClusterB,12,150.26345107839717,0,720
1,T3,10,SF,ClusterB,2,149.7167612136132,0,672
1,T3,10,SF,ClusterB,3,210.22021688483437,0,744
1,T3,10,SF,ClusterB,4,217.58229063837413,0,720
1,T3,10,SF,ClusterB,5,252.25981308343464,0,744
1,T3,10,SF,ClusterB,6,171.46480155542145,0,720
1,T3,10,SF,ClusterB,7,177.9803093780892,0,744
1,T3,10,SF,ClusterB,8,192.37991829793984,0,744
1,T3,10,SF,ClusterB,9,214.12409520078057,0,720
1,T3,10,SF,ClusterC,1,135.2987171316691,0,744
1,T3,10,SF,ClusterC,10,141.79682497628497,0,744
1,T3,10,SF,ClusterC,11,157.80592232409185,0,720
1,T3,10,SF,ClusterC,12,129.22193204090496,0,720
1,T3,10,SF,ClusterC,2,153.02003752878917,0,672
1,T3,10,SF,ClusterC,3,194.44664632315437,0,744
1,T3,10,SF,ClusterC,4,211.93724600485604,0,720
1,T3,10,SF,ClusterC,5,226.81300938193164,0,744
1,T3,10,SF,ClusterC,6,163.71866590218687,0,720
1,T3,10,SF,ClusterC,7,155.70606835002116,0,744
1,T3,10,SF,ClusterC,8,170.9075091378989,0,744
1,T3,10,SF,ClusterC,9,197.62558280921274,0,720
1,T3,10,SF,ClusterD,1,98.18671324606152,109,744
1,T3,10,SF,ClusterD,10,150.71182967957884,110,744
1,T3,10,SF,ClusterD,11,88.47215362493608,135,720
1,T3,10,SF,ClusterD,12,80.13904543655256,100,720
1,T3,10,SF,ClusterD,2,94.41823531006055,141,672
1,T3,10,SF,ClusterD,3,117.26660074127082,163,744
1,T3,10,SF,ClusterD,4,165.32967568521565,114,720
1,T3,10,SF,ClusterD,5,168.5660878842802,131,744
1,T3,10,SF,ClusterD,6,118.38006476535693,121,720
1,T3,10,SF,ClusterD,7,106.98214146020595,104,744
1,T3,10,SF,ClusterD,8,127.94726884616514,82,744
1,T3,10,SF,ClusterD,9,115.26393097020647,111,720
1,T3,10,SF,ClusterE,1,0.0,0,744
1,T3,10,SF,ClusterE,10,0.0,0,744
1,T3,10,SF,ClusterE,11,0.0,0,720
1,T3,10,SF,ClusterE,12,0.0,0,720
1,T3,10,SF,ClusterE,2,0.0,0,672
1,T3,10,SF,ClusterE,3,0.0,0,744
1,T3,10,SF,ClusterE,4,0.0,0,720
1,T3,10,SF,ClusterE,5,0.0,0,744
1,T3,10,SF,ClusterE,6,0.0,0,720
1,T3,10,SF,ClusterE,7,0.0,0,744
1,T3,10,SF,ClusterE,8,0.0,0,744
1,T3,10,SF,ClusterE,9,0.0,0,720
1,T3,1,Apt,ClusterA,1,0.0,0,744
1,T3,1,Apt,ClusterA,10,0.0,0,744
1,T3,1,Apt,ClusterA,11,0.0,0,720
1,T3,1,Apt,ClusterA,12,0.0,0,720
1,T3,1,Apt,ClusterA,2,0.0,0,672
1,T3,1,Apt,ClusterA,3,0.0,0,744
1,T3,1,Apt,ClusterA,4,0.0,0,720
1,T3,1,Apt,ClusterA,5,0.0,0,744
1,T3,1,Apt,ClusterA,6,0.0,0,720
1,T3,1,Apt,ClusterA,7,0.0,0,744
1,T3,1,Apt,ClusterA,8,0.0,0,744
1,T3,1,Apt,ClusterA,9,0.0,0,720
1,T3,1,Apt,ClusterB,1,92.73847653500087,0,744
1,T3,1,Apt,ClusterB,10,113.24332333320243,0,744
1,T3,1,Apt,ClusterB,11,79.2640103011098,0,720
1,T3,1,Apt,ClusterB,12,80.70388043935876,0,720
1,T3,1,Apt,ClusterB,2,113.93918719136683,0,672
1,T3,1,Apt,ClusterB,3,118.75165776274785,0,744
1,T3,1,Apt,ClusterB,4,102.84020909529865,0,720
1,T3,1,Apt,ClusterB,5,183.28252157541203,0,744
1,T3,1,Apt,ClusterB,6,89.25973421296209,0,720
1,T3,1,Apt,ClusterB,7,87.96534184837469,0,744
1,T3,1,Apt,ClusterB,8,99.07185815782779,0,744
1,T3,1,Apt,ClusterB,9,134.6390509041678,0,720
1,T3,1,Apt,ClusterC,1,91.69515367366759,0,744
1,T3,1,Apt,ClusterC,10,90.68895736740797,0,744
1,T3,1,Apt,ClusterC,11,82.55907797012817,0,720
1,T3,1,Apt,ClusterC,12,72.74534117777353,0,720
1,T3,1,Apt,ClusterC,2,114.38555701733314,0,672
1,T3,1,Apt,ClusterC,3,111.11637010330398,0,744
1,T3,1,Apt,ClusterC,4,107.00274888698559,0,720
1,T3,1,Apt,ClusterC,5,170.05557786464,0,744
1,T3,1,Apt,ClusterC,6,79.29202920912877,0,720
1,T3,1,Apt,ClusterC,7,68.15736941219073,0,744
1,T3,1,Apt,ClusterC,8,96.31306975022947,0,744
1,T3,1,Apt,ClusterC,9,129.85493537635236,0,720
1,T3,1,Apt,ClusterD,1,60.433382396848444,135,744
1,T3,1,Apt,ClusterD,10,86.45271368440613,55,744
1,T3,1,Apt,ClusterD,11,67.36845127820297,70,720
1,T3,1,Apt,ClusterD,12,53.267658454313136,61,720
1,T3,1,Apt,ClusterD,2,85.01823226605069,87,672
1,T3,1,Apt,ClusterD,3,72.75078646974328,64,744
1,T3,1,Apt,ClusterD,4,95.17718763720688,91,720
1,T3,1,Apt,ClusterD,5,129.79178425917365,105,744
1,T3,1,Apt,ClusterD,6,70.34008021515166,81,720
1,T3,1,Apt,ClusterD,7,56.40293811855881,83,744
1,T3,1,Apt,ClusterD,8,71.87388298732398,60,744
1,T3,1,Apt,ClusterD,9,103.49776160199676,62,720
1,T3,1,Apt,ClusterE,1,0.0,0,744
1,T3,1,Apt,ClusterE,10,0.0,0,744
1,T3,1,Apt,ClusterE,11,0.0,0,720
1,T3,1,Apt,ClusterE,12,0.0,0,720
1,T3,1,Apt,ClusterE,2,0.0,0,672
1,T3,1,Apt,ClusterE,3,0.0,0,744
1,T3,1,Apt,ClusterE,4,0.0,0,720
1,T3,1,Apt,ClusterE,5,0.0,0,744
1,T3,1,Apt,ClusterE,6,0.0,0,720
1,T3,1,Apt,ClusterE,7,0.0,0,744
1,T3,1,Apt,ClusterE,8,0.0,0,744
1,T3,1,Apt,ClusterE,9,0.0,0,720
1,T3,2,Apt,ClusterA,1,0.0,0,744
1,T3,2,Apt,ClusterA,10,0.0,0,744
1,T3,2,Apt,ClusterA,11,0.0,0,720
1,T3,2,Apt,ClusterA,12,0.0,0,720
1,T3,2,Apt,ClusterA,2,0.0,0,672
1,T3,2,Apt,ClusterA,3,0.0,0,744
1,T3,2,Apt,ClusterA,4,0.0,0,720
1,T3,2,Apt,ClusterA,5,0.0,0,744
1,T3,2,Apt,ClusterA,6,0.0,0,720
