,,,Solar_01,BESS_01,EV_01,AEL_01,PEMEL_01,EV_02,EV_03,EV_04,EV_05,EV_06,EV_07,EV_08,EV_09,EV_10,EV_11,EV_12,EV_13,EV_14,EV_15,EV_16,EV_17,EV_18,EV_19,EV_20
period1,sc01,t1286, 0.669237531 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1287, 0.591510506 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1288, 0.390791931 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1289, 0.242679477 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1290, 0.014066894 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1291, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1292, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1293, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1294, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1295, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1296, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1297, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1298, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1299, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1300, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1301, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1302, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1303, 0.0000319 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1304, 0.018137963 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1305, 0.307715998 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1306, 0.977986757 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1307, 2.142262831 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1308, 4.232632496 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1309, 8.914576581 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1310, 7.690290007 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1311, 3.550904952 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1312, 1.446368373 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1313, 0.569806551 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1314, 0.063298911 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1315, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1316, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1317, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1318, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1319, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1320, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1321, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1322, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1323, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1324, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1325, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1326, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1327, 0.000123277 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1328, 0.068125832 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1329, 0.71367312 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1330, 1.813596655 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1331, 5.216888216 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1332, 8.634720632 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1333, 8.510332457 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1334, 7.800760801 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1335, 6.312708134 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1336, 4.106170745 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1337, 1.30123993 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1338, 0.073846264 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1339, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1340, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1341, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1342, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1343, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1344, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1345, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1346, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1347, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1348, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1349, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1350, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1351, 0.000151931 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1352, 0.08216673 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1353, 0.691688002 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1354, 3.197008972 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1355, 7.801196067 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1356, 8.441082429 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1357, 8.386816992 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1358, 7.578846621 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1359, 6.136682423 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1360, 4.03593572 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1361, 1.399677443 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1362, 0.084392912 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1363, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1364, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1365, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1366, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1367, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1368, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1369, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1370, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1371, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1372, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1373, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1374, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1375, 0.000396664 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1376, 0.213725652 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1377, 3.285705081 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1378, 6.298627475 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1379, 7.850762381 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1380, 8.606771078 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1381, 8.609159696 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1382, 8.01926529 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1383, 6.621695199 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1384, 3.951545407 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1385, 1.445351659 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1386, 0.087906347 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1387, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1388, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1389, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1390, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1391, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1392, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1393, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1394, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1395, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1396, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1397, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1398, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1399, 0.000307825 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1400, 0.160281978 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1401, 1.05749838 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1402, 1.361987606 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1403, 2.446162638 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1404, 6.666218381 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1405, 8.795021351 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1406, 5.975575908 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1407, 6.234182868 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1408, 3.621006009 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1409, 1.476999828 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1410, 0.112516366 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1411, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1412, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1413, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1414, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1415, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1416, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1417, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1418, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1419, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1420, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1421, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1422, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1423, 0.00031311 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1424, 0.160311924 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1425, 1.05750848 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1426, 1.362023541 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1427, 2.446303442 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1428, 6.666289663 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1429, 8.794927168 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1430, 5.975584715 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1431, 6.234095731 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1432, 3.620934491 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1433, 1.476954263 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1434, 0.112512608 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1435, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1436, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1437, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1438, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1439, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1440, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1441, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1442, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1443, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1444, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1445, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1446, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1447, 0.000134433 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1448, 0.067787225 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1449, 0.490671961 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1450, 0.973398757 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1451, 1.491164394 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1452, 1.948456149 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1453, 2.058075229 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1454, 2.365919701 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1455, 1.594951157 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1456, 1.108088758 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1457, 0.284816922 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1458, 0.014063606 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1459, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1460, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1461, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1462, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1463, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1464, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1465, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1466, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1467, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1468, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1469, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1470, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1471, 0.000769637 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1472, 0.380779111 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1473, 2.252388867 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1474, 6.265916485 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1475, 7.226060803 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1476, 7.380844399 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1477, 5.707359095 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1478, 4.013631709 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1479, 2.734292427 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1480, 1.224538403 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1481, 0.506418458 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1482, 0.070315683 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1483, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1484, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1485, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1486, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1487, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1488, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1489, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1490, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1491, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1492, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1493, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1494, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1495, 0.0000439 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1496, 0.02151126 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1497, 0.201940051 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1498, 0.742876058 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1499, 0.511088687 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1500, 0.630798554 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1501, 0.71516792 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1502, 0.711586128 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1503, 0.679129163 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1504, 0.288359016 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1505, 0.035156716 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1506, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1507, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1508, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1509, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1510, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1511, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1512, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1513, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1514, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1515, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1516, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1517, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1518, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1519, 0.0000817 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1520, 0.039466871 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1521, 0.378236115 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1522, 0.979953311 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1523, 1.242832568 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1524, 2.530616709 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1525, 3.04089015 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1526, 3.281599242 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1527, 2.401452594 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1528, 1.808685979 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1529, 0.794679729 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1530, 0.077342084 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1531, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1532, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1533, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1534, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1535, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1536, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1537, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1538, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1539, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1540, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1541, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1542, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1543, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1544, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1545, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1546, 0.0000605 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1547, 0.028206941 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1548, 0.038859314 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1549, 0.088030324 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1550, 0.066952745 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1551, 0.074021569 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1552, 0.09161398 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1553, 0.098447417 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1554, 0.007030864 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1555, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1556, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1557, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1558, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1559, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1560, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1561, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1562, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1563, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1564, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1565, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1566, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1567, 0.0000996 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1568, 0.046290121 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1569, 0.272217078 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1570, 0.704199271 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1571, 0.517562881 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1572, 0.371378781 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1573, 1.038301833 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1574, 0.584145795 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1575, 0.274565353 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1576, 0.168889694 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1577, 0.070314098 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1578, 0.003515314 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1579, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1580, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1581, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1582, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1583, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1584, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1585, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1586, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1587, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1588, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1589, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1590, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1591, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1592, 0.0000156 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1593, 0.00712396 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1594, 0.042338728 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1595, 0.070452817 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1596, 0.066898563 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1597, 0.049306813 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1598, 0.042260741 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1599, 0.035167755 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1600, 0.007030414 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1601, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1602, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1603, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1604, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1605, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1606, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1607, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1608, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1609, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1610, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
period1,sc01,t1611, 0.00001 ,,,,,,,,,,,,,,,,,,,,,,,
